© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Selenoamino acid metabolism	-0E00	1.87E-02	NaN	RPS28,RPS29	
Fc epsilon receptor (FCERI) signaling	-0E00	1.94E-02	2.000	NFKBIA,PSME1,SOS1,TAB2	
Mitotic Metaphase and Anaphase	-0E00	1.28E-02	NaN	CLIP1,PSME1,STAG2	
Senescence-Associated Secretory Phenotype (SASP)	-0E00	1.37E-02	NaN	CDKN1A	
DNA Damage/Telomere Stress Induced Senescence	-0E00	1.79E-02	NaN	CDKN1A	
Metabolism of polyamines	-0E00	1.69E-02	NaN	PSME1	
Class A/1 (Rhodopsin-like receptors)	-0E00	9.46E-03	NaN	ACKR3,CX3CL1,S1PR1	
L1CAM interactions	-0E00	1.6E-02	NaN	FGFR1,RANBP9	
Costimulation by the CD28 family	-0E00	1.28E-02	NaN	CD274	
Deadenylation-dependent mRNA decay	-0E00	1.82E-02	NaN	TUT7	
SUMOylation of chromatin organization proteins	-0E00	1.79E-02	NaN	PHC1	
O-linked glycosylation	-0E00	9.01E-03	NaN	GALNT15	
B-WICH complex positively regulates rRNA expression	-0E00	1.92E-02	NaN	DDX21	
Hedgehog ligand biogenesis	-0E00	1.54E-02	NaN	PSME1	
Cardiac conduction	-0E00	1.54E-02	NaN	ATP2A2,HIPK1	
Hedgehog 'off' state	-0E00	1.77E-02	NaN	PRKACB,PSME1	
Activation of anterior HOX genes in hindbrain during early embryogenesis	-0E00	1.23E-02	NaN	KMT2D	
Cilium Assembly	-0E00	4.9E-03	NaN	HSP90AA1	
Hedgehog 'on' state	-0E00	1.16E-02	NaN	PSME1	
Signaling by FGFR2	-0E00	1.37E-02	NaN	SOS1	
NIK-->noncanonical NF-kB signaling	-0E00	1.67E-02	NaN	PSME1	
Major pathway of rRNA processing in the nucleolus and cytosol	-0E00	1.61E-02	NaN	DDX21,RPS28,RPS29	
Keratinization	-0E00	4.67E-03	NaN	PKP4	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	PSME1	
Synthesis of DNA	-0E00	8.4E-03	NaN	PSME1	
Cell Cycle Checkpoints	-0E00	1.1E-02	NaN	CDKN1A,CLIP1,PSME1	
Glucose metabolism	-0E00	1.25E-02	NaN	PRKACB	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	6.97E-03	NaN	EFTUD2,WBP11	
E3 ubiquitin ligases ubiquitinate target proteins	-0E00	1.82E-02	NaN	HLA-A	
Nonsense-Mediated Decay (NMD)	-0E00	1.71E-02	NaN	RPS28,RPS29	
Sensory processing of sound by inner hair cells of the cochlea	-0E00	1.45E-02	NaN	MYH9	
Sensory processing of sound by outer hair cells of the cochlea	-0E00	1.82E-02	NaN	MYH9	
Signaling by the B Cell Receptor (BCR)	-0E00	1.76E-02	NaN	NFKBIA,PSME1,SOS1	
LXR/RXR Activation	-0E00	1.63E-02	NaN	ABCG1,APOD	
Mitochondrial Dysfunction	-0E00	1.74E-02	-1.633	BCL2,CACNA1E,PIK3C2A,PRKACB,PRKAG2,UCP2	
FXR/RXR Activation	-0E00	1.6E-02	NaN	Mt1,PRKAG2,TXNIP	
Sleep NREM Signaling Pathway	-0E00	1.74E-02	NaN	PRKACB,PRKAG2	
UFMylation Signaling Pathway	-0E00	1.61E-02	NaN	ABCG1	
Regulation of Actin-based Motility by Rho	-0E00	8.7E-03	NaN	RHOB	
14-3-3-mediated Signaling	-0E00	7.87E-03	NaN	PIK3C2A	
α-Adrenergic Signaling	-0E00	1.83E-02	NaN	PRKACB,PRKAG2	
Clathrin-mediated Endocytosis Signaling	-0E00	1.92E-02	NaN	APOD,PDGFD,PICALM,PIK3C2A	
Role of NFAT in Regulation of the Immune Response	-0E00	3.87E-03	NaN	HLA-A,NFKBIA,PIK3C2A,SOS1	
FcγRIIB Signaling in B Lymphocytes	-0E00	5.65E-03	NaN	CACNA1E,PIK3C2A,SOS1	
CCR5 Signaling in Macrophages	-0E00	4.01E-03	NaN	CACNA1E,FAS	
Calcium-induced T Lymphocyte Apoptosis	-0E00	6.52E-03	NaN	ATP2A2,HLA-A,NR4A1	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	9.41E-03	NaN	B2M,BCL2,FAS,HLA-A	
Airway Pathology in Chronic Obstructive Pulmonary Disease	-0E00	8.47E-03	NaN	APOD	
fMLP Signaling in Neutrophils	-0E00	1.53E-02	NaN	NFKBIA,PIK3C2A	
CTLA4 Signaling in Cytotoxic T Lymphocytes	-0E00	8.22E-03	-1.342	B2M,BCL2L1,HLA-A,PIK3C2A,PPP2R2D	
T Helper Cell Differentiation	-0E00	4.25E-03	NaN	HLA-A,STAT1	
CCR3 Signaling in Eosinophils	-0E00	7.46E-03	NaN	PIK3C2A	
CD28 Signaling in T Helper Cells	-0E00	5.8E-03	NaN	HLA-A,NFKBIA,PIK3C2A	
IL-15 Signaling	-0E00	3.8E-03	NaN	BCL2L1,PIK3C2A	
Dendritic Cell Maturation	-0E00	1.17E-02	1.890	B2M,HLA-A,LY75,NFKBIA,PIK3C2A,STAT1,STAT2	
Endothelin-1 Signaling	-0E00	1.55E-02	NaN	PIK3C2A,PNPLA2,SOS1	
Agrin Interactions at Neuromuscular Junction	-0E00	1.45E-02	NaN	PXN	
Thrombin Signaling	-0E00	1.33E-02	NaN	PIK3C2A,RHOB,SOS1	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	5.92E-03	NaN	HLA-A,NFKBIA,PIK3C2A	
Lipid Antigen Presentation by CD1	-0E00	2.41E-03	NaN	B2M	
Polyamine Regulation in Colon Cancer	-0E00	1.69E-02	NaN	TCF4	
Type I Diabetes Mellitus Signaling	-0E00	9.82E-03	1.000	BCL2,FAS,HLA-A,NFKBIA,STAT1	
Allograft Rejection Signaling	-0E00	6.15E-03	NaN	B2M,FAS,HLA-A	
Autoimmune Thyroid Disease Signaling	-0E00	4.36E-03	NaN	FAS,HLA-A	
Bladder Cancer Signaling	-0E00	1.72E-02	NaN	CDKN1A,DAPK1	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	FAS,HLA-A	
p70S6K Signaling	-0E00	5.18E-03	NaN	PIK3C2A,PPP2R2D,SOS1	
G Protein Signaling Mediated by Tubby	-0E00	2.14E-03	NaN	INSR	
Communication between Innate and Adaptive Immune Cells	-0E00	2.15E-03	NaN	B2M,HLA-A	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	EFTUD2,HLA-A,PIK3C2A,SOS1	
CDC42 Signaling	-0E00	6.94E-03	NaN	B2M,CDC42BPA,CLIP1,HLA-A	
FAK Signaling	-0E00	1.44E-02	3.873	ACKR3,ADGRF5,ADGRG1,ADGRL3,BCAR3,CRK,EFNB1,FZD4,IGF1R,IL13RA1,PIK3C2A,PXN,S1PR1,SOS1,TCF4	
RAC Signaling	-0E00	1.46E-02	NaN	MCF2L,PIK3C2A	
Phospholipase C Signaling	-0E00	1.79E-03	NaN	RHOB,SOS1	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	2.13E-03	NaN	FAS,HLA-A	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	6.49E-03	NaN	NFKBIA,SOS1,TOB1	
Granzyme A Signaling	-0E00	1.35E-02	NaN	Serpinb6b	
NUR77 Signaling in T Lymphocytes	-0E00	7.8E-03	NaN	B2M,BCL2,HLA-A,NR4A1	
PKCθ Signaling in T Lymphocytes	-0E00	1.08E-02	2.236	CACNA1E,HLA-A,MAP3K6,NFKBIA,PIK3C2A,SOS1	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	2.35E-03	NaN	TOB1	
MSP-RON Signaling Pathway	-0E00	1.72E-02	NaN	PIK3C2A	
OX40 Signaling Pathway	-0E00	1.05E-02	NaN	B2M,BCL2,BCL2L1,HLA-A,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	5.09E-03	NaN	ATF3,FOXO3,NFKBIA	
Cell Cycle Control of Chromosomal Replication	-0E00	1.79E-02	NaN	CDK8	
Signaling by Rho Family GTPases	-0E00	1.87E-02	2.000	CDC42EP3,CDC42EP4,CLIP1,PIK3C2A,RHOB	
RHOGDI Signaling	-0E00	1.82E-02	NaN	MYH9,MYO10,RHOB,WASF2	
Melatonin Degradation I	-0E00	1.56E-02	NaN	Sult1a1	
Triacylglycerol Degradation	-0E00	1.72E-02	NaN	PNPLA2	
Phospholipases	-0E00	1.45E-02	NaN	PNPLA2	
Chondroitin Sulfate Biosynthesis	-0E00	1.64E-02	NaN	CHST2	
Dermatan Sulfate Biosynthesis	-0E00	1.59E-02	NaN	CHST2	
Nicotine Degradation II	-0E00	1.47E-02	NaN	FMO2	
Serotonin Degradation	-0E00	1.37E-02	NaN	Sult1a1	
Chondroitin Sulfate Biosynthesis (Late Stages)	-0E00	1.89E-02	NaN	CHST2	
Superpathway of Melatonin Degradation	-0E00	1.45E-02	NaN	Sult1a1	
Gαq Signaling	-0E00	1.76E-02	NaN	NFKBIA,PIK3C2A,RHOB	
Agranulocyte Adhesion and Diapedesis	-0E00	1.9E-02	NaN	ACKR3,CX3CL1,MYH9,MYO10	
Granulocyte Adhesion and Diapedesis	-0E00	1.59E-02	NaN	ACKR3,CX3CL1,SDC3	
TEC Kinase Signaling	-0E00	8.65E-03	2.236	FAS,PIK3C2A,RHOB,STAT1,STAT2	
UVB-Induced MAPK Signaling	-0E00	1.92E-02	NaN	PIK3C2A	
WNT/Ca+ pathway	-0E00	1.52E-02	NaN	FZD4	
SAPK/JNK Signaling	-0E00	5.98E-03	NaN	CRK,PIK3C2A,SOS1	
GABA Receptor Signaling	-0E00	7.58E-03	NaN	CACNA1E	
IL-4 Signaling	-0E00	1.21E-02	1.890	BCL2L1,COL4A1,FAS,IL13RA1,PIK3C2A,SOS1,TIMP3	
B Cell Receptor Signaling	-0E00	9.46E-03	2.449	BCL2L1,EGR1,MAP3K6,NFKBIA,PIK3C2A,SOS1	
Glutamate Receptor Signaling	-0E00	1.52E-02	NaN	SLC1A1	
NF-κB Signaling	-0E00	1.4E-02	2.121	EIF2AK2,FGFR1,IGF1R,INSR,NFKBIA,PIK3C2A,PRKACB,TAB2	
T Cell Receptor Signaling	-0E00	1.3E-02	0.707	B2M,DUSP6,FOXO3,HLA-A,NFKBIA,PIK3C2A,SOS1,TCF4	
Phagosome Maturation	-0E00	1.83E-02	NaN	B2M,HLA-A,M6PR	
GP6 Signaling Pathway	-0E00	1.57E-02	NaN	COL4A1,PIK3C2A	
Th17 Activation Pathway	-0E00	6.2E-03	NaN	HSP90AA1,HSP90AB1,IRAK2	
Apelin Endothelial Signaling Pathway	-0E00	1.42E-02	NaN	PIK3C2A,PRKAG2	
FAT10 Signaling Pathway	-0E00	1.75E-02	NaN	PSME1	
T Cell Exhaustion Signaling Pathway	-0E00	1.41E-02	1.633	CD274,HLA-A,IRF9,PIK3C2A,PPP2R2D,PRDM1,STAT1,STAT2	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	1.09E-02	1.633	B2M,FAS,HLA-A,PIK3C2A,PPP2R2D,RHOB,SOS1	
Xenobiotic Metabolism General Signaling Pathway	-0E00	1.4E-02	NaN	MAP3K6,PIK3C2A	
Kinetochore Metaphase Signaling Pathway	-0E00	1.82E-02	NaN	DNAH3,STAG2	
