© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
RIPK1-mediated regulated necrosis	7.85E-01	6.25E-02	NaN	OGT,TNFSF10	
TNFR2 Signaling	7.85E-01	6.25E-02	NaN	FOS,JUN	
Role of JAK2 in Hormone-like Cytokine Signaling	7.78E-01	4.84E-02	NaN	FOS,GHR,STAT3	
TRAIL signaling	7.75E-01	1.25E-01	NaN	TNFSF10	
Miro GTPase Cycle	7.75E-01	1.25E-01	NaN	RAP1GDS1	
Serine biosynthesis	7.75E-01	1.25E-01	NaN	SERINC5	
Phagosome Maturation	7.68E-01	3.66E-02	NaN	ATP6V1A,CTSC,DCTN4,Dync1i2,TUBB,VPS37B	
Protein Ubiquitination Pathway	7.67E-01	3.3E-02	NaN	BTRC,DNAJC1,HSPA1A/HSPA1B,NEDD4L,PSMC1,SMURF2,UBE2G1,USP34,USP53	
Transcriptional Regulation by MECP2	7.64E-01	4.76E-02	NaN	CAMK2D,MEF2C,PTPN4	
Dermatan Sulfate Biosynthesis	7.64E-01	4.76E-02	NaN	CHST11,CSGALNACT1,HS3ST1	
Cardiac conduction	7.58E-01	3.85E-02	-2.000	ATP2B1,CAMK2D,FGF13,ITPR1,ORAI1	
IL-1 Signaling	7.58E-01	4.17E-02	NaN	ADCY4,FOS,GNAQ,JUN	
Mitochondrial biogenesis	7.5E-01	4.69E-02	NaN	ALAS1,MEF2C,NCOA1	
Salvage Pathways of Pyrimidine Ribonucleotides	7.47E-01	4.12E-02	-2.000	BRAF,MAP3K8,MAPK6,PRKCH	
Gap junction trafficking and regulation	7.44E-01	5.88E-02	NaN	MYO6,TJP1	
Cargo concentration in the ER	7.44E-01	5.88E-02	NaN	CTSC,TGFA	
PXR/RXR Activation	7.36E-01	4.62E-02	NaN	AKT3,ALAS1,NCOA1	
Interleukin-9 signaling	7.29E-01	1.11E-01	NaN	STAT3	
Sphingosine and Sphingosine-1-phosphate Metabolism	7.29E-01	1.11E-01	NaN	SGPP2	
Heme Biosynthesis II	7.29E-01	1.11E-01	NaN	ALAS1	
Transcriptional Regulation by NPAS4	7.25E-01	5.71E-02	NaN	FOS,NAMPT	
Coagulation System	7.25E-01	5.71E-02	NaN	THBD,VWF	
Signaling by the B Cell Receptor (BCR)	7.19E-01	3.53E-02	-2.236	BTRC,ITPR1,LYN,ORAI1,PRKCB,PSMC1	
FLT3 Signaling	7.06E-01	5.56E-02	NaN	AKT3,GAB2	
Interferon Signaling	7.06E-01	5.56E-02	NaN	IFNAR1,IFNAR2	
ABC-family proteins mediated transport	7.04E-01	3.96E-02	-2.000	ABCB7,ABCF1,PEX3,PSMC1	
Phase I - Functionalization of compounds	6.94E-01	3.92E-02	-2.000	ALDH2,MAOA,MAOB,NCOA1	
POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	6.88E-01	1E-01	NaN	HHEX	
Caspase activation via Dependence Receptors in the absence of ligand	6.88E-01	1E-01	NaN	UNC5B	
Calcium Transport I	6.88E-01	1E-01	NaN	ATP2B1	
Transport of inorganic cations/anions and amino acids/oligopeptides	6.74E-01	3.85E-02	-2.000	SLC12A6,SLC38A2,SLC6A6,SLC7A1	
Cell Cycle Regulation by BTG Family Proteins	6.71E-01	5.26E-02	NaN	BTG1,PPP2R3A	
Glutathione-mediated Detoxification	6.71E-01	5.26E-02	NaN	Gsta4,GSTT2/GSTT2B	
Gαi Signaling	6.7E-01	3.57E-02	NaN	ADCY4,CAV1,GNAQ,RRAS2,STAT3	
Role of Chondrocytes in Rheumatoid Arthritis Signaling Pathway	6.62E-01	3.55E-02	-2.236	FN1,FOS,JUN,MMP28,STAT3	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	6.6E-01	4.23E-02	NaN	ASPSCR1,EXOC4,EXOC6	
Formation of Fibrin Clot (Clotting Cascade)	6.54E-01	5.13E-02	NaN	THBD,VWF	
Inhibition of Matrix Metalloproteases	6.54E-01	5.13E-02	NaN	ADAM10,MMP28	
Neurotransmitter receptors and postsynaptic signal transmission	6.51E-01	9.09E-02	NaN	NBEA	
Erythrocytes take up carbon dioxide and release oxygen	6.51E-01	9.09E-02	NaN	CA2	
Signaling by Leptin	6.51E-01	9.09E-02	NaN	STAT3	
Processing and activation of SUMO	6.51E-01	9.09E-02	NaN	SENP5	
Pexophagy	6.51E-01	9.09E-02	NaN	SQSTM1	
Oleate Biosynthesis II (Animals)	6.51E-01	9.09E-02	NaN	Scd2	
Ephrin B Signaling	6.49E-01	4.17E-02	NaN	GNAQ,KALRN,PTK2	
NF-κB Signaling	6.39E-01	2.8E-02	-4.000	AKT3,BMPR2,BRAF,BTRC,FGFR2,GHR,GSK3B,KDR,MAP3K3,MAP3K8,PIK3C2A,PIK3CB,PIK3R3,PRKCB,RRAS2,TGFA	
Transcriptional Regulation by VENTX	6.38E-01	5E-02	NaN	CDC27,LEF1	
Signaling by FGFR2	6.37E-01	4.11E-02	NaN	BRAF,FGFR2,HNRNPM	
RHOGDI Signaling	6.29E-01	3.18E-02	2.000	ARHGEF2,ARHGEF5,CDH2,GNAQ,ITGA1,RDX,RHOBTB1	
Transport of vitamins, nucleosides, and related molecules	6.22E-01	4.88E-02	NaN	SLC16A2,SLCO1C1	
Mechanisms of Viral Exit from Host Cells	6.22E-01	4.88E-02	NaN	PRKCB,PRKCH	
Presynaptic depolarization and calcium channel opening	6.18E-01	8.33E-02	NaN	CACNA1A	
GP1b-IX-V activation signalling	6.18E-01	8.33E-02	NaN	VWF	
Hematopoiesis from Multipotent Stem Cells	6.18E-01	8.33E-02	NaN	KITLG	
Sleep REM Signaling Pathway	6.1E-01	3.6E-02	0.000	FOS,RPS6KA3,TGFB2,TNFSF10	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	6.07E-01	4.76E-02	NaN	CSGALNACT1,LARGE1	
SUMOylation of DNA damage response and repair proteins	6.04E-01	3.95E-02	NaN	HDAC7,PIAS2,SCMH1	
TREM1 Signaling	5.94E-01	3.9E-02	NaN	AKT3,NOD1,STAT3	
Signaling by Insulin receptor	5.92E-01	4.65E-02	NaN	ATP6V1A,PIK3CB	
Assembly and cell surface presentation of NMDA receptors	5.92E-01	4.65E-02	NaN	CAMK2D,NBEA	
Oncostatin M Signaling	5.92E-01	4.65E-02	NaN	RRAS2,STAT3	
Cytosolic iron-sulfur cluster assembly	5.88E-01	7.69E-02	NaN	ABCB7	
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	5.88E-01	7.69E-02	NaN	STAT3	
Platelet Aggregation (Plug Formation)	5.88E-01	7.69E-02	NaN	VWF	
Elastic fibre formation	5.78E-01	4.55E-02	NaN	FN1,TGFB2	
MIF Regulation of Innate Immunity	5.78E-01	4.55E-02	NaN	FOS,JUN	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	5.73E-01	3.8E-02	NaN	BRAF,JUN,RPS6KA3	
GPER1 signaling	5.65E-01	4.44E-02	NaN	ADCY4,FN1	
Coronavirus Replication Pathway	5.65E-01	4.44E-02	NaN	GSK3B,TUBB	
Glycosaminoglycan metabolism	5.63E-01	3.75E-02	NaN	AGRN,CSGALNACT1,ST3GAL6	
Aspirin ADME	5.6E-01	7.14E-02	NaN	SLC16A1	
Formation of axial mesoderm	5.6E-01	7.14E-02	NaN	LEF1	
Acyl-CoA Hydrolysis	5.6E-01	7.14E-02	NaN	PPT1	
Neurovascular Coupling Signaling Pathway	5.58E-01	3.02E-02	-1.134	CACNA1A,GNAQ,ITPR1,NOS3,PLCB1,PRKG1,SLC16A1	
iNOS Signaling	5.39E-01	4.26E-02	NaN	FOS,JUN	
nNOS Signaling in Neurons	5.39E-01	4.26E-02	NaN	PRKCB,PRKCH	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	5.38E-01	2.63E-02	-2.982	AKT3,FOS,GSK3B,IFNAR1,IFNAR2,INPP5F,JUN,LYN,NFAT5,PIK3C2A,PIK3CB,PIK3R3,PRKCB,PRKCH,RRAS2,SHE,STAT3,TGFB2,TNFSF10	
p38 MAPK Signaling	5.36E-01	3.33E-02	NaN	MAX,MEF2C,RPS6KA3,TGFB2	
Assembly of RNA Polymerase III Complex	5.35E-01	6.67E-02	NaN	GTF3C3	
DNA Damage Bypass	5.26E-01	4.17E-02	NaN	POLK,REV3L	
Transcriptional regulation of white adipocyte differentiation	5.26E-01	3.57E-02	NaN	EBF1,KLF4,NCOA1	
BAG2 Signaling Pathway	5.17E-01	3.53E-02	NaN	HSPA1A/HSPA1B,Hspa1b,PSMC1	
Caspase activation via Death Receptors in the presence of ligand	5.12E-01	6.25E-02	NaN	TNFSF10	
Signal regulatory protein family interactions	5.12E-01	6.25E-02	NaN	PTK2	
SUMOylation of DNA methylation proteins	5.12E-01	6.25E-02	NaN	SCMH1	
Extrinsic Prothrombin Activation Pathway	5.12E-01	6.25E-02	NaN	THBD	
Chondroitin Sulfate Degradation (Metazoa)	5.12E-01	6.25E-02	NaN	OGA	
Superpathway of Citrulline Metabolism	5.12E-01	6.25E-02	NaN	NOS3	
D-myo-inositol (1,4,5)-trisphosphate Degradation	5.12E-01	6.25E-02	NaN	INPP5F	
Hedgehog 'on' state	5.08E-01	3.49E-02	NaN	NUMB,PSMC1,SMURF2	
Gustation Pathway	5.07E-01	2.97E-02	-2.236	ADCY4,CACNA1A,ITPR1,LPAR6,NOTUM,ORAI1	
RHOA Signaling	5.07E-01	3.23E-02	-2.000	LPAR6,PTK2,RAPGEF2,RDX	
Signaling by ERBB2	5.02E-01	4E-02	NaN	AKT3,HBEGF	
Netrin-1 signaling	5.02E-01	4E-02	NaN	PTK2,UNC5B	
Signaling by FGFR1	5.02E-01	4E-02	NaN	BRAF,FLRT2	
RNA Polymerase I Transcription	5.02E-01	4E-02	NaN	CHD4,GATAD2B	
Dermatan Sulfate Biosynthesis (Late Stages)	5.02E-01	4E-02	NaN	CHST11,HS3ST1	
Xenobiotic Metabolism AHR Signaling Pathway	4.99E-01	3.45E-02	NaN	ALDH2,GSTT2/GSTT2B,NCOA1	
TCR signaling	4.93E-01	3.17E-02	-2.000	BTRC,EVL,PIK3CB,PSMC1	
Regulation of mitotic cell cycle	4.91E-01	3.41E-02	NaN	BTRC,CDC27,PSMC1	
TNFR1 Signaling	4.91E-01	3.92E-02	NaN	FOS,JUN	
Amyloid Processing	4.91E-01	3.92E-02	NaN	AKT3,GSK3B	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	4.9E-01	5.88E-02	NaN	PIK3CB	
Germ layer formation at gastrulation	4.9E-01	5.88E-02	NaN	LEF1	
Dermatan Sulfate Degradation (Metazoa)	4.9E-01	5.88E-02	NaN	OGA	
B-WICH complex positively regulates rRNA expression	4.8E-01	3.85E-02	NaN	DDX21,GSK3B	
Regulation of Cellular Mechanics by Calpain Protease	4.74E-01	3.33E-02	NaN	ITGA1,PTK2,RRAS2	
Unfolded protein response	4.74E-01	3.33E-02	NaN	DNAJC1,HSPA1A/HSPA1B,Hspa1b	
RORA activates gene expression	4.7E-01	5.56E-02	NaN	NCOA1	
Metabolism of Angiotensinogen to Angiotensins	4.7E-01	5.56E-02	NaN	AOPEP	
Formation of definitive endoderm	4.7E-01	5.56E-02	NaN	SOX17	
Mitotic G1 phase and G1/S transition	4.59E-01	3.05E-02	-2.000	AKT3,LYN,MAX,PSMC1	
Metabolism of cofactors	4.51E-01	5.26E-02	NaN	NOS3	
FOXO-mediated transcription	4.51E-01	5.26E-02	NaN	AKT3	
Actin Nucleation by ARP-WASP Complex	4.51E-01	3.23E-02	NaN	ITGA1,RHOBTB1,RRAS2	
Meiotic synapsis	4.48E-01	3.64E-02	NaN	LMNA,SYNE2	
Amino acids regulate mTORC1	4.48E-01	3.64E-02	NaN	ATP6V1A,FNIP1	
Interferon gamma signaling	4.43E-01	3.19E-02	NaN	CAMK2D,MID1,SMAD7	
SUMOylation of chromatin organization proteins	4.38E-01	3.57E-02	NaN	PIAS2,SCMH1	
Cell Cycle Control of Chromosomal Replication	4.38E-01	3.57E-02	NaN	CDK12,CDK17	
SUMOylation of transcription factors	4.33E-01	5E-02	NaN	PIAS2	
Synthesis, secretion, and deacylation of Ghrelin	4.33E-01	5E-02	NaN	KLF4	
Interleukin-12 family signaling	4.33E-01	5E-02	NaN	STAT3	
Class I peroxisomal membrane protein import	4.33E-01	5E-02	NaN	PEX3	
FAT10 Signaling Pathway	4.29E-01	3.51E-02	NaN	PSMC1,SQSTM1	
Transcriptional regulation by RUNX3	4.29E-01	3.12E-02	NaN	LEF1,PSMC1,SMURF2	
Cellular response to heat stress	4.21E-01	3.09E-02	NaN	CAMK2D,GSK3B,HSPA1A/HSPA1B	
Protein Sorting Signaling Pathway	4.2E-01	2.81E-02	-2.236	ADCY4,AP1S2,AP3S1,GNAQ,LYN	
Triacylglycerol Degradation	4.19E-01	3.45E-02	NaN	ALDH2,NOTUM	
Mitochondrial Dysfunction	4.19E-01	2.62E-02	-1.000	CACNA1A,CAMK2D,GSTT2/GSTT2B,ITPR1,MAOA,MAOB,PIK3C2A,PIK3CB,PIK3R3	
Digestion	4.17E-01	4.76E-02	NaN	PIR	
Nucleotide salvage	4.17E-01	4.76E-02	NaN	ADK	
Histamine Degradation	4.17E-01	4.76E-02	NaN	ALDH2	
Fatty Acid α-oxidation	4.17E-01	4.76E-02	NaN	ALDH2	
Protein folding	4.14E-01	3.06E-02	NaN	GNAQ,KIF13A,STAT3	
GABAergic Receptor Signaling Pathway (Enhanced)	4.11E-01	2.88E-02	1.000	ADCY4,CACNA1A,ITPR1,SLC38A2	
RHO GTPases Activate Formins	4.11E-01	2.88E-02	-2.000	EVL,FMNL3,MRTFA,SRGAP2	
Cardiac β-adrenergic Signaling	4.1E-01	2.78E-02	NaN	ADCY4,AKAP13,CACNA1A,GNAQ,PPP2R3A	
Metabolism of polyamines	4.1E-01	3.39E-02	NaN	PSMC1,SAT1	
Multiple Sclerosis Signaling Pathway	4.07E-01	2.7E-02	-2.449	BRAF,EZH2,PLP1,STK38,TGFB2,TNFSF10	
Visual phototransduction	4.01E-01	3.33E-02	NaN	NMT1,NMT2	
NIK-->noncanonical NF-kB signaling	4.01E-01	3.33E-02	NaN	BTRC,PSMC1	
Retinoic acid Mediated Apoptosis Signaling	4.01E-01	3.33E-02	NaN	IFNAR1,TNFSF10	
GADD45 Signaling	4.01E-01	3.33E-02	NaN	POU2F1,TGFB2	
Nicotine Degradation III	4.01E-01	3.33E-02	NaN	CSGALNACT1,LARGE1	
Peroxisomal lipid metabolism	4.01E-01	4.55E-02	NaN	ACOX1	
RHO GTPases Activate NADPH Oxidases	4.01E-01	4.55E-02	NaN	PRKCB	
ATM Signaling	4.01E-01	3E-02	NaN	CBX3,JUN,PPP2R3A	
Neutrophil degranulation	4E-01	2.52E-02	-3.464	ADAM10,ADGRE5,AP2A2,ATP11B,ATP8A1,CD93,CTSC,HSPA1A/HSPA1B,IQGAP1,IST1,PTPRB,TUBB	
NCAM signaling for neurite out-growth	3.93E-01	3.28E-02	NaN	AGRN,PTK2	
CTLA4 Signaling in Cytotoxic T Lymphocytes	3.88E-01	2.47E-02	0.775	AKT3,AP1S2,AP2A2,Ap2b1,FOS,GSK3B,JUN,LYN,NFAT5,PIK3C2A,PIK3CB,PIK3R3,PPP2R3A,RRAS2,TGFB2	
COPI-mediated anterograde transport	3.88E-01	2.94E-02	NaN	COG5,DCTN4,GBF1	
RAF-independent MAPK1/3 activation	3.87E-01	4.35E-02	NaN	DUSP7	
Metabolism of porphyrins	3.87E-01	4.35E-02	NaN	ALAS1	
Formation of paraxial mesoderm	3.87E-01	4.35E-02	NaN	LEF1	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	3.87E-01	4.35E-02	NaN	IFNAR1	
Cytoprotection by HMOX1	3.84E-01	3.23E-02	NaN	NCOA1,STAT3	
T Cell Exhaustion Signaling Pathway	3.84E-01	2.47E-02	-0.577	AKT3,BMPR2,FOS,IFNAR1,IFNAR2,JUN,KDR,NFAT5,PIK3C2A,PIK3CB,PIK3R3,PPP2R3A,RRAS2,STAT3	
C-type lectin receptors (CLRs)	3.78E-01	2.76E-02	-2.000	BTRC,ITPR1,LYN,PSMC1	
Interleukin-6 family signaling	3.73E-01	4.17E-02	NaN	STAT3	
Mitochondrial Fatty Acid Beta-Oxidation	3.73E-01	4.17E-02	NaN	PCCA	
Glycogen metabolism	3.73E-01	4.17E-02	NaN	GBE1	
Melatonin Degradation I	3.68E-01	3.12E-02	NaN	CSGALNACT1,LARGE1	
Macroautophagy	3.6E-01	3.08E-02	NaN	AMBRA1,ATG12	
Hedgehog ligand biogenesis	3.6E-01	3.08E-02	NaN	NOTUM,PSMC1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	3.6E-01	3.08E-02	NaN	IFNAR1,JUN	
Signaling by NTRK2 (TRKB)	3.59E-01	4E-02	NaN	TIAM1	
Ethanol Degradation IV	3.59E-01	4E-02	NaN	ALDH2	
TEC Kinase Signaling	3.55E-01	2.42E-02	-3.162	FOS,GNAQ,GTF2I,ITGA1,LYN,PIK3C2A,PIK3CB,PIK3R3,PRKCB,PRKCH,PTK2,RHOBTB1,STAT3,TNFSF10	
Mitotic Metaphase and Anaphase	3.53E-01	2.55E-02	-2.449	CDC27,HDAC8,IST1,LMNA,PDS5B,PSMC1	
cAMP-mediated signaling	3.49E-01	2.54E-02	-2.236	ADCY4,AKAP13,BRAF,CAMK2D,RAPGEF4,STAT3	
WNT ligand biogenesis and trafficking	3.47E-01	3.85E-02	NaN	WLS	
Interleukin-20 family signaling	3.47E-01	3.85E-02	NaN	STAT3	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	3.47E-01	3.85E-02	NaN	PLCB1	
Mitotic Roles of Polo-Like Kinase	3.45E-01	2.99E-02	NaN	CDC27,PPP2R3A	
Nicotine Degradation II	3.38E-01	2.94E-02	NaN	CSGALNACT1,LARGE1	
Syndecan interactions	3.35E-01	3.7E-02	NaN	FN1	
Sensory processing of sound by inner hair cells of the cochlea	3.31E-01	2.9E-02	NaN	ATP2B1,RDX	
Phospholipases	3.31E-01	2.9E-02	NaN	NOTUM,PLCB1	
Pathogen Induced Cytokine Storm Signaling Pathway	3.3E-01	2.43E-02	-3.000	FOS,IFNAR1,IFNAR2,JUN,MAPK6,NOD1,STAT3,TGFB2,TNFSF10	
Necroptosis Signaling Pathway	3.28E-01	2.58E-02	-2.000	CAMK2D,IFNAR1,TNFSF10,TRPM7	
Glyoxylate metabolism and glycine degradation	3.24E-01	3.57E-02	NaN	LIAS	
Activated PKN1 stimulates transcription of AR regulated genes KLK2 and KLK3	3.24E-01	3.57E-02	NaN	KDM4C	
Glutathione Redox Reactions I	3.24E-01	3.57E-02	NaN	GSTT2/GSTT2B	
CDP-diacylglycerol Biosynthesis I	3.24E-01	3.57E-02	NaN	MBOAT1	
Fcgamma receptor (FCGR) dependent phagocytosis	3.19E-01	2.55E-02	NaN	ITPR1,LYN,PIK3CB,PTK2	
Interferon alpha/beta signaling	3.17E-01	2.82E-02	NaN	IFNAR1,IFNAR2	
Intra-Golgi and retrograde Golgi-to-ER traffic	3.09E-01	2.46E-02	-2.236	COG5,DCTN4,GBF1,GOLIM4,NAA35	
Microautophagy Signaling Pathway	3.06E-01	2.5E-02	-2.000	PSMC1,SQSTM1,TFEB,VPS37B	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	3.05E-01	2.33E-02	-2.324	AKT3,FOS,ITPR1,JUN,NOS3,ORAI1,PIK3C2A,PIK3CB,PIK3R3,PPP2R3A,PTK2,RDX,RHOBTB1,RRAS2,STAT3	
Regulation of RUNX2 expression and activity	3.04E-01	2.74E-02	NaN	GSK3B,PSMC1	
Amyloid fiber formation	3.04E-01	2.74E-02	NaN	ADAM10,TSPAN5	
Nonsense-Mediated Decay (NMD)	3.03E-01	2.56E-02	NaN	PABPC1,SMG1,SMG6	
Activation of kainate receptors upon glutamate binding	3.03E-01	3.33E-02	NaN	PLCB1	
Protein ubiquitination	3.03E-01	3.33E-02	NaN	UBE2G1	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	3.03E-01	3.33E-02	NaN	MBOAT1	
FAK Signaling	3.01E-01	2.31E-02	-4.491	ADGRE5,AKT3,BMPR2,ETS1,FOS,FZD6,GHR,GPR155,GPR4,GSK3B,IFNAR1,ITGA1,JUN,KDR,LEF1,LPAR6,PIK3C2A,PIK3CB,PIK3R3,PTK2,RASA1,RRAS2,Tcf7,TGFB2	
PKCθ Signaling in T Lymphocytes	2.99E-01	2.33E-02	-3.162	CACNA1A,CAMK2D,FOS,ITPR1,JUN,MAP3K3,MAP3K8,NFAT5,PIK3C2A,PIK3CB,PIK3R3,POU2F1,RRAS2	
Airway Pathology in Chronic Obstructive Pulmonary Disease	2.98E-01	2.54E-02	NaN	FGF13,TGFB2,TNFSF10	
Bile acid and bile salt metabolism	2.93E-01	3.23E-02	NaN	NCOA1	
Asparagine N-linked glycosylation	2.93E-01	3.23E-02	NaN	FUT8	
Endosomal Sorting Complex Required For Transport (ESCRT)	2.93E-01	3.23E-02	NaN	VPS37B	
Sonic Hedgehog Signaling	2.93E-01	3.23E-02	NaN	GSK3B	
Cellular response to hypoxia	2.92E-01	2.67E-02	NaN	HIF1A,PSMC1	
Caveolar-mediated Endocytosis Signaling	2.92E-01	2.67E-02	NaN	CAV1,ITGA1	
Pre-NOTCH Expression and Processing	2.86E-01	2.63E-02	NaN	JUN,ST3GAL6	
Agranulocyte Adhesion and Diapedesis	2.84E-01	2.38E-02	NaN	CLDN5,FN1,MMP28,Podxl,RDX	
Thrombin signalling through proteinase activated receptors (PARs)	2.83E-01	3.12E-02	NaN	GNAQ	
Signal amplification	2.74E-01	3.03E-02	NaN	GNAQ	
Airway Inflammation in Asthma	2.74E-01	3.03E-02	NaN	TGFB2	
Toll-like Receptor Signaling	2.74E-01	2.56E-02	NaN	FOS,JUN	
Signaling by NOTCH2	2.66E-01	2.94E-02	NaN	ADAM10	
Oncogene Induced Senescence	2.66E-01	2.94E-02	NaN	ETS1	
Triglyceride metabolism	2.66E-01	2.94E-02	NaN	CAV1	
Late endosomal microautophagy	2.66E-01	2.94E-02	NaN	VPS37B	
4-1BB Signaling in T Lymphocytes	2.66E-01	2.94E-02	NaN	JUN	
Oxytocin in Spinal Neurons Signaling Pathway	2.57E-01	2.86E-02	NaN	PRKG1	
PRC2 methylates histones and DNA	2.57E-01	2.86E-02	NaN	EZH2	
Ethanol Degradation II	2.57E-01	2.86E-02	NaN	ALDH2	
RHO GTPases Activate WASPs and WAVEs	2.49E-01	2.78E-02	NaN	PTK2	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	2.49E-01	2.78E-02	NaN	TGFA	
RNA polymerase II transcribes snRNA genes	2.48E-01	2.41E-02	NaN	POU2F1,RPRD2	
Signaling by NOTCH4	2.48E-01	2.41E-02	NaN	ADAM10,PSMC1	
Activation of NMDA receptors and postsynaptic events	2.43E-01	2.38E-02	NaN	CAMK2D,RPS6KA3	
Role of MAPK Signaling in the Pathogenesis of Influenza	2.43E-01	2.38E-02	NaN	AKT3,RRAS2	
Complement System	2.42E-01	2.7E-02	NaN	CFH	
SUMOylation of ubiquitinylation proteins	2.35E-01	2.63E-02	NaN	PIAS2	
Notch Signaling	2.35E-01	2.63E-02	NaN	NUMB	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	2.33E-01	2.33E-02	NaN	IFNAR1,IFNAR2	
Superpathway of Methionine Degradation	2.28E-01	2.56E-02	NaN	PCCA	
TP53 Regulates Metabolic Genes	2.24E-01	2.27E-02	NaN	AKT3,SESN3	
Signaling by FGFR3	2.21E-01	2.5E-02	NaN	BRAF	
Activation of gene expression by SREBF (SREBP)	2.14E-01	2.44E-02	NaN	NCOA1	
Signaling by FGFR4	2.14E-01	2.44E-02	NaN	BRAF	
Regulation of beta-cell development	2.08E-01	2.38E-02	NaN	AKT3	
DAP12 interactions	2.08E-01	2.38E-02	NaN	PIK3CB	
Intrinsic Prothrombin Activation Pathway	2.08E-01	2.38E-02	NaN	THBD	
Vasopressin regulates renal water homeostasis via Aquaporins	2.02E-01	2.33E-02	NaN	ADCY4	
TAK1-dependent IKK and NF-kappa-B activation	1.96E-01	2.27E-02	NaN	NOD1	
TP53 Regulates Transcription of Cell Death Genes	1.96E-01	2.27E-02	NaN	PPP1R13B	
Retinoid metabolism and transport	1.96E-01	2.27E-02	NaN	AGRN	
SNARE Signaling Pathway	-0E00	1.47E-02	NaN	ADCY4,CAMK2D	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	1.89E-02	1.155	ATP6V1A,HIF1A,HSPA1A/HSPA1B,Hspa1b,MMP28,NOS3,PHLPP1,PIK3C2A,PIK3CB,PIK3R3,PRR5L,RICTOR	
NFKBIE Signaling Pathway	-0E00	6.68E-03	NaN	DYSF,MAP3K3,TNFSF10	
G alpha (i) signalling events	-0E00	3.88E-03	NaN	ADCY4	
ISG15 antiviral mechanism	-0E00	1.41E-02	NaN	ARIH1	
Signaling by ERBB4	-0E00	1.69E-02	NaN	HBEGF	
The citric acid (TCA) cycle and respiratory electron transport	-0E00	1.82E-02	NaN	SLC16A1	
Collagen degradation	-0E00	1.64E-02	NaN	ADAM10	
Glycerophospholipid biosynthesis	-0E00	2.02E-02	NaN	MBOAT1,OSBPL8	
Collagen biosynthesis and modifying enzymes	-0E00	1.49E-02	NaN	COLGALT2	
Complement cascade	-0E00	7.41E-03	NaN	CFH	
NLR signaling pathways	-0E00	1.79E-02	NaN	NOD1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	-0E00	1.27E-02	NaN	ATG12	
Regulation of Apoptosis	-0E00	1.89E-02	NaN	PSMC1	
Plasma lipoprotein assembly, remodeling, and clearance	-0E00	1.32E-02	NaN	AP2A2	
Metabolism of water-soluble vitamins and cofactors	-0E00	1.69E-02	NaN	PCCA	
Assembly of collagen fibrils and other multimeric structures	-0E00	1.64E-02	NaN	PLEC	
Generic Transcription Pathway	-0E00	7.01E-03	NaN	HDAC7,HDAC8,NR3C2	
RNA Polymerase II Transcription	-0E00	6.71E-03	NaN	MLLT3	
Class A/1 (Rhodopsin-like receptors)	-0E00	9.46E-03	NaN	EDN1,GPR4,LPAR6	
Class B/2 (Secretin family receptors)	-0E00	2.08E-02	NaN	ADGRE5,FZD6	
XBP1(S) activates chaperone genes	-0E00	2.08E-02	NaN	LMNA	
G alpha (s) signalling events	-0E00	6.9E-03	NaN	ADCY4	
Mitotic G2-G2/M phases	-0E00	2.01E-02	-2.000	BTRC,FBXL7,PSMC1,TUBB	
SUMOylation of RNA binding proteins	-0E00	2.17E-02	NaN	SCMH1	
Cilium Assembly	-0E00	1.96E-02	-2.000	EXOC4,EXOC6,GBF1,TUBB	
TNFR2 non-canonical NF-kB pathway	-0E00	1.47E-02	NaN	PSMC1	
HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	-0E00	1.79E-02	NaN	POLK,UIMC1	
Nonhomologous End-Joining (NHEJ)	-0E00	2.04E-02	NaN	UIMC1	
DNA Double Strand Break Response	-0E00	1.69E-02	NaN	UIMC1	
Nucleotide Excision Repair	-0E00	1.03E-02	NaN	POLK	
Interleukin-10 signaling	-0E00	2.22E-02	NaN	STAT3	
Major pathway of rRNA processing in the nucleolus and cytosol	-0E00	1.08E-02	NaN	DDX21,MTREX	
TP53 Regulates Transcription of Cell Cycle Genes	-0E00	2.04E-02	NaN	CNOT3	
Mitotic Prophase	-0E00	1.94E-02	NaN	LMNA,PRKCB	
Mitotic Prometaphase	-0E00	1.97E-02	-2.000	EML4,HDAC8,PDS5B,TUBB	
