© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
HMGB1 Signaling	2.16E00	1.08E-01	-3.742	AKT1,Cdc42,HRAS,IFNGR1,JUN,MAPK3,PLAT,RAP1A,RASD1,RELA,RHOA,RHOB,RHOC,RHOG,RRAS,TGFB1,TNFSF12,TNFSF13	
Tight Junction Signaling	2.16E00	1.06E-01	NaN	ACTB,ACTG1,AKT1,CLDN5,F11R,JUN,MYL6,NAPA,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,RELA,RHOA,TGFB1,VAMP3,VAPA,VASP,VTI1B	
Serotonin Receptor Signaling	2.15E00	8.53E-02	-5.376	ADRB2,AKT1,Calm1 (includes others),CAV1,CAV2,Cdc42,COPS5,CREB3,EDN1,EIF4EBP1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,H3-3A/H3-3B,HRAS,JUN,MAP1LC3B,MAPK3,NFKBIA,ORAI1,PDIA3,PLAUR,PRDX6,PRKAG1,PRKAR1A,RAB4A,RAB4B,RAP1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,SPR,SQSTM1,TGFB1	
RHO GTPases activate IQGAPs	2.14E00	1.94E-01	-2.449	ACTB,ACTG1,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
eNOS Signaling	2.12E00	1.09E-01	0.535	AKT1,Calm1 (includes others),CAV1,GNAS,HSP90AA1,HSP90AB1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,LPAR6,NOSIP,NOSTRIN,PRKAG1,PRKAR1A,STUB1	
PPAR Signaling	2.12E00	1.21E-01	2.887	HRAS,HSP90AA1,HSP90AB1,JUN,MAPK3,NFKBIA,PDGFA,PDGFB,RAP1A,RASD1,RELA,RRAS,SRA1	
RNA Polymerase III Transcription	2.11E00	1.71E-01	-2.646	NFIC,POLR1D,POLR2E,POLR2F,POLR2K,SNAPC5,SSB	
Senescence-Associated Secretory Phenotype (SASP)	2.09E00	1.37E-01	-3.162	ANAPC11,CDKN1A,CDKN2B,CDKN2D,JUN,MAPK3,RELA,RPS27A,UBC,UBE2S	
Signaling by VEGF	2.08E00	1.2E-01	-3.606	AAMP,ACTB,ACTG1,AKT1,BAIAP2,CAV1,CDH5,CYBA,HRAS,HSP90AA1,HSPB1,JUP,RHOA	
Aryl Hydrocarbon Receptor Signaling	2.04E00	1.07E-01	-0.277	ALDH2,BAX,CDKN1A,CTSD,GSTM2,GSTM5,HSP90AA1,HSP90AB1,HSPB1,JUN,MAPK3,NEDD8,NFE2L2,NFIC,PTGES3,RELA,TGFB1	
CCR3 Signaling in Eosinophils	2.04E00	1.12E-01	-2.236	Calm1 (includes others),CFL1,CFL2,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,RAP1A,RASD1,RHOA,RRAS	
SUMOylation of nuclear envelope proteins	2.03E00	6.67E-01	NaN	SUMO1,UBE2I	
NADH Repair	2.03E00	6.67E-01	NaN	GAPDH,NAXE	
S-adenosyl-L-methionine Biosynthesis	2.03E00	6.67E-01	NaN	MAT2A,MAT2B	
Thrombin Signaling	2.03E00	9.78E-02	-3.606	AKT1,Cdc42,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PDIA3,RAP1A,RASD1,RELA,RHOA,RHOB,RHOC,RHOG,RRAS	
Opioid Signaling Pathway	2.01E00	9.29E-02	-2.985	AKT1,AP2A2,AP2M1,AP2S1,BAD,Calm1 (includes others),CLTA,CLTB,CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,NFKBIA,OGFR,POMC,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS,SIGMAR1	
MAPK targets/ Nuclear events mediated by MAP kinases	2.01E00	1.82E-01	-2.449	DUSP7,JUN,MAPK3,PPP2CA,PPP2CB,VRK3	
Semaphorin interactions	2.01E00	1.41E-01	-3.000	CFL1,HSP90AA1,HSP90AB1,MYL12B,MYL6,RHOA,RHOB,RHOC,RRAS	
HIPPO signaling	1.99E00	1.26E-01	1.890	CSNK1E,PPP1CA,PPP1R11,PPP1R14B,PPP2CA,PPP2CB,RASSF1,YWHAB,YWHAE,YWHAH,YWHAQ	
Hepatic Fibrosis Signaling Pathway	1.98E00	8.51E-02	-4.116	AKT1,Calm1 (includes others),CCN2,CD40,Cdc42,CREB3,CSNK1E,EDN1,FTH1,FTL,GNAI2,HRAS,JUN,KLF9,MAPK3,MYL12A,MYL12B,MYL6,NFKBIA,PDGFA,PDGFB,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RHOA,RHOB,RHOC,RHOG,RRAS,SDHB,SDHD,SMAD7,Tcf7,TGFB1	
Oncogene Induced Senescence	1.94E00	1.76E-01	-2.000	CDKN2B,CDKN2D,ID1,MAPK3,RPS27A,UBC	
Cargo concentration in the ER	1.94E00	1.76E-01	-2.449	CNIH1,CTSC,CTSZ,SAR1B,TMED10,TMED2	
Glioma Signaling	1.94E00	1.12E-01	-2.828	AKT1,Calm1 (includes others),CDKN1A,CDKN2B,CDKN2D,HRAS,IDH3B,IDH3G,MAPK3,PDGFA,PDGFB,RAP1A,RASD1,RRAS	
Mitotic Prometaphase	1.93E00	9.85E-02	-4.472	BUB3,CETN2,CSNK1E,CSNK2B,DCTN2,DCTN3,DYNLL1,HSP90AA1,MZT1,NUDC,PPP2CA,PPP2CB,SEC13,SSNA1,TUBA1A,TUBA1B,TUBB,TUBB2A,TUBB4B,YWHAE	
Iron homeostasis signaling pathway	1.92E00	1.09E-01	NaN	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,CIAO1,CIAO2B,FTH1,FTL,ISCU,MAPK3,PCBP1,PDGFA,PDGFB	
NAD Signaling Pathway	1.92E00	1.06E-01	-3.000	ACADL,AKT1,HSPD1,LDHA,PDGFB,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,PRKAG1,SIRT2,SIRT7,TGFB1	
Actin Cytoskeleton Signaling	1.91E00	9.43E-02	-3.578	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5L,BAIAP2,CFL1,CFL2,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PDGFA,PDGFB,PFN1,RAP1A,RASD1,RHOA,RRAS	
Autophagy	1.91E00	9.68E-02	-3.130	AKT1,ATG101,BAD,Calm1 (includes others),CREB3,DAPK3,GABARAP,GABARAPL2,JUN,LAMP1,MAP1LC3A,MAP1LC3B,MAPK3,PDGFB,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,SQSTM1,TGFB1,VAMP8	
Prostate Cancer Signaling	1.9E00	1.14E-01	NaN	AKT1,BAD,CDKN1A,CREB3,HRAS,HSP90AA1,HSP90AB1,MAPK3,NFKBIA,RAP1A,RASD1,RELA,RRAS	
Beta-catenin independent WNT signaling	1.89E00	1.18E-01	-3.464	AP2A2,AP2M1,AP2S1,CLTA,CLTB,GNB2,GNG11,GNG5,PFN1,RHOA,RPS27A,UBC	
Unfolded protein response	1.89E00	1.22E-01	-2.828	DNAJA1,DNAJA2,DNAJB11,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,NFE2L2,PDIA6,XBP1	
Endocannabinoid Developing Neuron Pathway	1.88E00	1.1E-01	-3.162	AKT1,CREB3,GNAI2,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RHOA,RRAS	
CGAS-STING Signaling Pathway	1.87E00	1.07E-01	-3.357	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAX,CDKN1A,MAP1LC3A,MAP1LC3B,NFKBIA,RELA,TGFB1,TNFSF12,TNFSF13	
FOXO-mediated transcription of cell cycle genes	1.87E00	2.35E-01	-2.000	BTG1,CAV1,CDKN1A,KLF4	
CDK5 Signaling	1.87E00	1.13E-01	-1.155	GNAS,HRAS,MAPK3,PPP1CA,PPP1R11,PPP1R14B,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS	
Integration of energy metabolism	1.86E00	1.17E-01	-3.000	GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,PPP2CA,PPP2CB,PRKAR1A,RAP1A,SLC2A1,TALDO1	
BMP signaling pathway	1.85E00	1.21E-01	-3.000	ACVRL1,HRAS,JUN,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RRAS,SMAD7	
PPARα/RXRα Activation	1.83E00	9.79E-02	0.775	ACAA1,ACADL,AP2A2,GNA11,GNAS,HRAS,HSP90AA1,HSP90AB1,JUN,MAPK3,NFKBIA,PDIA3,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RRAS,TGFB1	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	1.83E00	1.67E-01	-0.816	APOE,CDKN1A,HSPD1,NPM1,SUMO1,UBE2I	
Glucose metabolism	1.82E00	1.25E-01	-3.162	ALDOA,GPI,MDH1,MDH2,PKM,PPP2CA,PPP2CB,RAE1,SEC13,SLC25A11	
Cell junction organization	1.82E00	1.2E-01	-3.317	ACTB,ACTG1,CD151,CDH5,CLDN5,F11R,FERMT2,ILK,JUP,LIMS2,VASP	
Relaxin Signaling	1.82E00	1.03E-01	-2.714	AKT1,GDE1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,JUN,MAPK3,NFKBIA,PRKAG1,PRKAR1A,RAP1A,RELA,SMPDL3A	
Activation of anterior HOX genes in hindbrain during early embryogenesis	1.79E00	1.23E-01	-3.162	DPY30,JUN,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,RBBP4	
ATF4 activates genes in response to endoplasmic reticulum stress	1.78E00	1.85E-01	1.342	EXOSC3,EXOSC4,EXOSC5,EXOSC8,HERPUD1	
Pyroptosis	1.78E00	1.85E-01	-2.236	BAX,CHMP2A,CHMP2B,CHMP6,CYCS	
Glycolysis I	1.78E00	1.85E-01	-2.236	ALDOA,GAPDH,GPI,PGAM1,PKM	
Unfolded Protein Response (UPR)	1.78E00	2.22E-01	-2.000	CREB3,EIF2S2,HSPA5,XBP1	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.75E00	1.22E-01	-1.667	AKT1,BAD,CREB3,EIF4E,EIF4EBP1,HRAS,MAPK3,RAP1A,RASD1,RRAS	
JAK/STAT Signaling	1.75E00	1.22E-01	-1.667	AKT1,CDKN1A,HRAS,JUN,MAPK3,RAP1A,RASD1,RELA,RRAS,SOCS2	
Regulation of lipid metabolism by PPARalpha	1.75E00	1.09E-01	-3.051	ALAS1,CDK8,GPS2,MED10,MED21,MED28,MED29,MED31,MED4,MED7,MED8,MED9,PLIN2	
Signaling by ERBB4	1.75E00	1.36E-01	-2.828	APH1A,APOE,CXCL12,HRAS,PSENEN,RPS27A,STMN1,UBC	
DNA Double Strand Break Response	1.75E00	1.36E-01	-2.828	PPP5C,RPS27A,SUMO1,UBC,UBE2I,UBE2N,UBE2V2,UBXN1	
Polyamine Regulation in Colon Cancer	1.75E00	1.36E-01	-1.414	AKT1,CSNK2B,EIF5A,JUN,MAPK3,OAZ1,RHOA,SAT1	
Synaptic Long Term Potentiation	1.74E00	1.06E-01	-1.941	Calm1 (includes others),CREB3,GNA11,HRAS,MAPK3,PDIA3,PPP1CA,PPP1R11,PPP1R14B,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS	
Interferon alpha/beta signaling	1.73E00	1.27E-01	-3.000	HLA-A,HLA-E,IFI35,IFITM2,IFITM3,IRF7,ISG15,RSAD2,XAF1	
Gene Silencing by RNA	1.73E00	1.16E-01	-3.317	HSP90AA1,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2I,POLR2K,RAE1,RAN,SEC13	
Sphingosine-1-phosphate Signaling	1.72E00	1.08E-01	-3.464	AKT1,Cdc42,GNAI2,MAPK3,PDGFA,PDGFB,PDIA3,RHOA,RHOB,RHOC,RHOG,S1PR1,SMPD2	
Glutathione Redox Reactions I	1.71E00	1.79E-01	-2.236	GPX1,GPX4,GPX7,GSTM2,PRDX6	
Telomerase Signaling	1.71E00	1.11E-01	-1.667	AKT1,CDKN1A,HRAS,HSP90AA1,HSP90AB1,MAPK3,PPP2CA,PPP2CB,PTGES3,RAP1A,RASD1,RRAS	
Endometrial Cancer Signaling	1.71E00	1.33E-01	-1.890	AKT1,BAD,HRAS,ILK,MAPK3,RAP1A,RASD1,RRAS	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	1.7E00	1.43E-01	-2.646	CDK8,CDK9,CDKN2B,MAPK3,RPS27A,SMAD7,UBC	
PFKFB4 Signaling Pathway	1.7E00	1.43E-01	-1.633	CREB3,GNAS,GPI,MAPK3,PRKAG1,PRKAR1A,TGFB1	
IL-1 Signaling	1.69E00	1.15E-01	-2.449	GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,JUN,NFKBIA,PRKAG1,PRKAR1A,RELA	
Myelination Signaling Pathway	1.69E00	8.56E-02	-2.646	ACVRL1,AKT1,APH1A,ARF6,Calm1 (includes others),CREB3,EIF4E,EIF4EBP1,FKBP1A,HRAS,ID2,ILK,JUN,MAPK3,PDGFA,PDGFB,PLP1,PRKAG1,PRKAR1A,PSENEN,RAP1A,RASD1,RHEB,RHOA,RRAS,SLC2A1,SMAD7,XAF1	
WNT/β-catenin Signaling	1.68E00	9.77E-02	0.000	AKT1,CDH5,CSNK1E,CSNK2B,ILK,JUN,PIN1,PPP2CA,PPP2CB,RPS27A,SOX17,SOX18,SOX7,Tcf7,TGFB1,Ubb,UBC	
Senescence Pathway	1.68E00	8.7E-02	-3.674	AKT1,ANAPC11,ANAPC13,Calm1 (includes others),CAPNS1,CDKN1A,CDKN2B,DLD,EIF4E,EIF4EBP1,GADD45B,GADD45G,HRAS,JUN,MAPK3,PHF1,PPP1CA,PPP2CA,PPP2CB,RAP1A,RASD1,RRAS,SMAD7,SQSTM1,TGFB1,YPEL3	
Processing and activation of SUMO	1.67E00	2.73E-01	NaN	SUMO1,SUMO2,UBE2I	
Dolichyl-diphosphooligosaccharide Biosynthesis	1.67E00	2.73E-01	NaN	ALG5,DPM1,DPM3	
Semaphorin Signaling in Neurons	1.67E00	1.31E-01	NaN	Cdc42,CFL1,CFL2,MAPK3,RHOA,RHOB,RHOC,RHOG	
Regulation of TP53 Expression and Degradation	1.66E00	1.54E-01	-2.449	AKT1,PPP2CA,PPP2CB,RPS27A,SGK1,UBC	
NGF-stimulated transcription	1.66E00	1.54E-01	-2.236	ID1,ID2,ID3,JUND,LYL1,SGK1	
Antigen Presentation Pathway	1.66E00	1.54E-01	NaN	HLA-A,HLA-E,PDIA3,PSMB5,PSMB6,PSMB9	
IL-2 Signaling	1.63E00	1.29E-01	-2.236	AKT1,CSNK2B,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Sleep REM Signaling Pathway	1.62E00	1.08E-01	-0.577	CFL1,CFL2,CREB3,EIF4E,GADD45B,MAPK3,Mt1,PRKAG1,PRKAR1A,TGFB1,TNFSF12,TNFSF13	
Class I peroxisomal membrane protein import	1.62E00	2E-01	-2.000	FIS1,PEX13,PEX2,PEX3	
Signaling by FGFR3	1.61E00	1.5E-01	-2.449	HRAS,MAPK3,PPP2CA,PPP2CB,RPS27A,UBC	
UVC-Induced MAPK Signaling	1.61E00	1.37E-01	-2.449	HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS,SMPD2	
L1CAM interactions	1.59E00	1.04E-01	-3.606	ACTB,ACTG1,AP2A2,AP2M1,AP2S1,CLTA,CSNK2B,HSPA8,MAPK3,TUBA1A,TUBA1B,TUBB2A,TUBB4B	
PDGF Signaling	1.59E00	1.15E-01	-2.333	CAV1,CSNK2B,HRAS,JUN,MAPK3,PDGFA,PDGFB,RAP1A,RASD1,RRAS	
UVB-Induced MAPK Signaling	1.57E00	1.35E-01	-2.449	AKT1,BAD,EIF4E,EIF4EBP1,H3-3A/H3-3B,JUN,MAPK3	
Transport of vitamins, nucleosides, and related molecules	1.57E00	1.46E-01	-2.449	APOD,ARL2,ARL2BP,PDZD11,SLC25A4,SLC25A5	
Signaling by FGFR4	1.57E00	1.46E-01	-2.449	HRAS,MAPK3,PPP2CA,PPP2CB,RPS27A,UBC	
Reversible hydration of carbon dioxide	1.56E00	2.5E-01	NaN	CA14,CA2,CA4	
Macropinocytosis Signaling	1.55E00	1.18E-01	-2.000	ARF6,HRAS,PDGFA,PDGFB,RAB5A,RAP1A,RASD1,RHOA,RRAS	
2-oxobutanoate Degradation I	1.54E00	4E-01	NaN	DLD,MCEE	
MyD88 dependent cascade initiated on endosome	1.54E00	1.61E-01	-2.236	IRF7,RPS27A,UBC,UBE2N,UBE2V1	
RAB GEFs exchange GTP for GDP on RABs	1.53E00	1.12E-01	-3.162	AKT1,CCZ1/CCZ1B,RAB14,RAB18,RAB5A,RAB9A,TRAPPC3,TRAPPC4,TRAPPC5,YWHAE	
Eicosanoid Signaling	1.53E00	8.57E-02	-4.491	AKT1,AP1M1,BAD,CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,HSPB1,KLF4,MAPK3,PDIA3,PRDX6,PRKAG1,PRKAR1A,RAP1A,RASD1,RHOA,RRAS,TBXA2R,Tcf7	
Antiproliferative Role of Somatostatin Receptor 2	1.52E00	1.17E-01	-1.890	CDKN1A,GNB2,GNG11,GNG5,HRAS,MAPK3,RAP1A,RASD1,RRAS	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	1.52E00	1.43E-01	-2.449	RPS27A,S100A1,SIGIRR,UBC,UBE2N,UBE2V1	
RAB geranylgeranylation	1.52E00	1.23E-01	-2.828	RAB11A,RAB14,RAB18,RAB24,RAB4A,RAB4B,RAB5A,RAB9A	
Activation of IRF by Cytosolic Pattern Recognition Receptors	1.52E00	1.23E-01	-1.414	CD40,IRF7,ISG15,JUN,NFKBIA,PIN1,PPIB,RELA	
Induction of Apoptosis by HIV1	1.52E00	1.23E-01	-1.890	BAX,CYC1,CYCS,NFKBIA,RELA,SLC25A3,SLC25A4,SLC25A5	
ERB2-ERBB3 Signaling	1.52E00	1.23E-01	-1.633	AKT1,BAD,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
Opioid Signalling	1.5E00	1.11E-01	-3.162	GNA11,GNAI2,GNB2,GNG11,GNG5,POMC,PPP1CA,PPP2CA,PPP2CB,PRKAR1A	
Gαq Signaling	1.48E00	9.41E-02	-3.464	AKT1,Calm1 (includes others),Cdc42,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,MAPK3,NFKBIA,RELA,RHOA,RHOB,RHOC,RHOG	
G-protein beta:gamma signalling	1.48E00	1.56E-01	-2.236	AKT1,GNB2,GNG11,GNG5,RHOA	
Thrombin signalling through proteinase activated receptors (PARs)	1.48E00	1.56E-01	-2.236	GNA11,GNB2,GNG11,GNG5,MAPK3	
RIPK1-mediated regulated necrosis	1.48E00	1.56E-01	-2.236	CDC37,HSP90AA1,RPS27A,STUB1,UBC	
Interconversion of nucleotide di- and triphosphates	1.48E00	1.82E-01	-2.000	CMPK1,GUK1,NME2,TXN	
Vasopressin regulates renal water homeostasis via Aquaporins	1.47E00	1.4E-01	-2.449	GNAS,GNB2,GNG11,GNG5,PRKAR1A,RAB11A	
Apelin Adipocyte Signaling Pathway	1.47E00	1.1E-01	-2.530	GNA11,GNAI2,GPX1,GPX4,GPX7,GSTM2,MAPK3,PRDX6,PRKAG1,PRKAR1A	
Advanced glycosylation endproduct receptor signaling	1.47E00	2.31E-01	NaN	CAPZA2,DDOST,MAPK3	
Assembly of RNA Polymerase I Complex	1.47E00	2.31E-01	NaN	POLR1D,POLR2F,UBTF	
Lymphotoxin β Receptor Signaling	1.45E00	1.27E-01	-1.342	AKT1,CYC1,CYCS,MAPK3,NFKBIA,RELA,TRAF5	
Mitotic Roles of Polo-Like Kinase	1.45E00	1.19E-01	0.000	ANAPC11,ANAPC13,HSP90AA1,HSP90AB1,PPP2CA,PPP2CB,PTTG1,TGFB1	
Aldosterone Signaling in Epithelial Cells	1.44E00	9.3E-02	NaN	DNAJA1,DNAJB11,DUSP1,HSP90AA1,HSP90AB1,HSPA12B,HSPA14,HSPA1A/HSPA1B,HSPA5,HSPA8,HSPB1,HSPD1,HSPE1,MAPK3,PDIA3,SGK1	
SUMOylation of transcription cofactors	1.43E00	1.36E-01	-2.449	DDX5,NPM1,PARK7,SUMO1,SUMO2,UBE2I	
TAK1-dependent IKK and NF-kappa-B activation	1.43E00	1.36E-01	-2.449	NFKBIA,RELA,RPS27A,UBC,UBE2N,UBE2V1	
Dopamine Receptor Signaling	1.43E00	1.13E-01	NaN	COMT,PPP1CA,PPP1R11,PPP1R14B,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,SPR	
Response to elevated platelet cytosolic Ca2+	1.43E00	9.85E-02	-3.606	ALDOA,ANXA5,CFL1,HSPA5,MANF,PDGFA,PDGFB,PFN1,PPIA,TAGLN2,TEX264,TGFB1,VTI1B	
GABA Receptor Signaling	1.43E00	9.85E-02	NaN	AP2A2,AP2M1,AP2S1,GABARAP,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,RPS27A,Ubb,UBC	
Human Embryonic Stem Cell Pluripotency	1.42E00	8.96E-02	-3.771	ACVRL1,AKT1,HRAS,HSP90AA1,HSP90AB1,ID1,ID2,ID3,KLF2,KLF4,PDGFA,PDGFB,RAP1A,RASD1,RRAS,SMAD7,TBX3,TGFB1	
ERBB4 Signaling	1.42E00	1.18E-01	-2.236	AKT1,APH1A,HRAS,MAPK3,PSENEN,RAP1A,RASD1,RRAS	
RAF-independent MAPK1/3 activation	1.41E00	1.74E-01	-2.000	DUSP1,DUSP7,DUSP8,MAPK3	
Apelin Cardiac Fibroblast Signaling Pathway	1.41E00	1.74E-01	0.000	AKT1,CCN2,PRKAG1,TGFB1	
NGF Signaling	1.4E00	1E-01	-3.317	AKT1,BAX,CREB3,HRAS,MAPK3,RAP1A,RASD1,RELA,RHOA,RHOG,RRAS,SMPD2	
GPER1 signaling	1.39E00	1.33E-01	-2.449	GNAI2,GNAS,GNB2,GNG11,GNG5,PRKAR1A	
Agrin Interactions at Neuromuscular Junction	1.38E00	1.16E-01	-2.646	ACTB,ACTG1,HRAS,JUN,MAPK3,RAP1A,RASD1,RRAS	
SPINK1 General Cancer Pathway	1.38E00	1.16E-01	-1.134	AKT1,HRAS,MAPK3,Mt1,Mt2,RAP1A,RASD1,RRAS	
Signaling by NOTCH2	1.38E00	1.47E-01	-2.236	APH1A,HES1,PSENEN,RPS27A,UBC	
SUMOylation of SUMOylation proteins	1.38E00	1.47E-01	-2.236	RAE1,SEC13,SUMO1,SUMO2,UBE2I	
Fatty Acid β-oxidation I	1.38E00	1.47E-01	-2.236	ACAA1,ECHS1,ECI1,HADHB,SCP2	
TNF signaling	1.38E00	1.23E-01	-2.646	RACK1,RPS27A,SMPD2,STUB1,UBC,UBE2D2,UBE2D3	
Estrogen-Dependent Breast Cancer Signaling	1.37E00	1.1E-01	-2.828	AKT1,CREB3,HRAS,JUN,MAPK3,RAP1A,RASD1,RELA,RRAS	
Pancreatic Secretion Signaling Pathway	1.37E00	8.5E-02	-3.710	AKT1,ARHGDIA,CA14,CA2,CA4,EIF4EBP1,GNAS,MAPK3,NAPA,ORAI1,PDIA3,PPP1CA,PPP1R11,PPP1R14B,PRKAG1,PRKAR1A,RAP1A,RHOA,SLC6A6,VAMP3,VTI1B	
SUMOylation of RNA binding proteins	1.35E00	1.3E-01	-2.449	HNRNPK,RAE1,SEC13,SUMO1,SUMO2,UBE2I	
GNRH Signaling	1.35E00	8.9E-02	-3.207	Calm1 (includes others),CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,JUN,MAPK3,PRKAG1,PRKAR1A,RAP1A,RASD1,RELA,RRAS	
TGF-β Signaling	1.34E00	1.04E-01	-1.000	HRAS,IRF7,JUN,MAPK3,PMEPA1,RAP1A,RASD1,RRAS,SMAD7,TGFB1	
PEDF Signaling	1.31E00	1.07E-01	-1.890	AKT1,HRAS,MAPK3,NFKBIA,RAP1A,RASD1,RELA,RHOA,RRAS	
Tumor Microenvironment Pathway	1.31E00	8.94E-02	-2.500	AKT1,BAD,CXCL12,HLA-A,HLA-E,HRAS,JUN,MAPK3,PDGFA,PDGFB,RAP1A,RASD1,RELA,RRAS,SLC2A1,TGFB1	
Incretin synthesis, secretion, and inactivation	1.3E00	1.6E-01	-2.000	SEC11A,SEC11C,SPCS1,SPCS2	
MyD88 cascade initiated on plasma membrane	1.3E00	1.6E-01	-2.000	RPS27A,UBC,UBE2N,UBE2V1	
FLT3 Signaling	1.29E00	1.39E-01	-2.236	AKT1,HRAS,RPS27A,SOCS2,UBC	
Melanocyte Development and Pigmentation Signaling	1.29E00	1.02E-01	-3.000	CREB3,GNAS,HRAS,MAPK3,POMC,PRKAG1,PRKAR1A,RAP1A,RASD1,RRAS	
Pulmonary Fibrosis Idiopathic Signaling Pathway	1.29E00	7.98E-02	-4.082	ACTB,ACTG1,AKT1,BAX,CAV1,CCN2,CXCL12,EDN1,EIF4EBP1,HES1,HRAS,ILK,JUN,MAPK3,PDGFA,PDGFB,PEX13,RAP1A,RASD1,RBBP4,RELA,RHOA,RRAS,Tcf7,TGFB1,VIM	
Amyloid fiber formation	1.26E00	1.1E-01	-2.828	APH1A,APOE,CST3,ITM2B,PSENEN,RPS27A,TTR,UBC	
Gαs Signaling	1.26E00	9.52E-02	-3.000	ADRB2,CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,MAPK3,PRKAG1,PRKAR1A,RAP1A	
IL-10 Signaling	1.25E00	9.09E-02	-0.535	AKT1,CDKN1A,CDKN2D,CREB3,DUSP1,HLA-A,HLA-E,IFNGR1,IL10RB,JUN,NFKBIA,PKM,PRKAG1,RELA	
Erythrocytes take up oxygen and release carbon dioxide	1.25E00	2.86E-01	NaN	CA2,CA4	
Aryl hydrocarbon receptor signalling	1.25E00	2.86E-01	NaN	HSP90AB1,PTGES3	
TYSND1 cleaves peroxisomal proteins	1.25E00	2.86E-01	NaN	ACAA1,SCP2	
Ceramide Biosynthesis	1.25E00	2.86E-01	NaN	DEGS2,SPTSSA	
Aspartate Degradation II	1.25E00	2.86E-01	NaN	MDH1,MDH2	
TWEAK Signaling	1.25E00	1.35E-01	-1.342	CYCS,NFKBIA,RELA,TNFRSF12A,TNFSF12	
Metabolism of vitamin K	1.25E00	1E00	NaN	VKORC1	
Acyl Carrier Protein Metabolism	1.25E00	1E00	NaN	AASDHPPT	
Glutamine Biosynthesis I	1.25E00	1E00	NaN	GLUL	
Glutamate Removal from Folates	1.25E00	1E00	NaN	GGH	
TP53 Regulates Transcription of Cell Cycle Genes	1.24E00	1.22E-01	-2.449	BAX,CDKN1A,CNOT3,NPM1,PRMT1,RGCC	
AMPK Signaling	1.22E00	8.26E-02	-1.508	ACTB,ADRB2,AKT1,CDKN1A,CREB3,EIF4EBP1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,ORAI1,PPP2CA,PPP2CB,PRKAG1,PRKAR1A,RAB11A,SLC2A1,SMARCB1	
Adrenomedullin signaling pathway	1.21E00	8.54E-02	-4.000	AKT1,BAD,BAX,Calm1 (includes others),GNA11,GNAS,HRAS,MAPK3,PDIA3,PRKAG1,PRKAR1A,RAMP2,RAP1A,RASD1,RELA,RRAS,SHF	
Signaling by FGFR1	1.2E00	1.2E-01	-2.449	HRAS,MAPK3,PPP2CA,PPP2CB,RPS27A,UBC	
