© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Antioxidant Action of Vitamin C	8.2E-01	5.26E-02	-2.000	NFKB1,PLA2G4A,PLCB1,PLCB4,SLC23A2,TXNRD1	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	8.2E-01	5.26E-02	1.633	ATP6V0A2,BCL2,BRAF,NFKB1,PLA2G4A,RPS6KA3	
Interconversion of nucleotide di- and triphosphates	8.19E-01	9.09E-02	NaN	NME1,TXNRD1	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	8.19E-01	9.09E-02	NaN	INPP5D,ITPKB	
Cell Cycle Checkpoints	8.15E-01	4.41E-02	3.464	ANAPC1,BABAM2,CLASP1,CLASP2,DYNC1H1,DYNC1I1,HERC2,PPP2R5E,PSMD1,PSME4,TAOK1,XPO1	
Smooth Muscle Contraction	8.15E-01	6.98E-02	NaN	DYSF,SORBS1,TLN1	
Assembly and cell surface presentation of NMDA receptors	8.15E-01	6.98E-02	NaN	CASK,DLG1,NBEA	
Pyrimidine Ribonucleotides De Novo Biosynthesis	8.15E-01	6.98E-02	NaN	DDX3X,ENTPD1,NME1	
PIP3 activates AKT signaling	8.12E-01	5E-02	2.646	AKT3,FYN,GAB2,INSR,PIK3R3,PPP2R5E,RICTOR	
Unfolded protein response	8.1E-01	5.56E-02	1.000	ATF6,BCL2,CALR,CANX,DNAJC1	
Sleep NREM Signaling Pathway	8.07E-01	5.22E-02	-1.633	ADCY9,BRAF,CREBBP,HDAC4,MAP2K5,SIK3	
KEAP1-NFE2L2 pathway	7.96E-01	5.49E-02	2.236	AKT3,CREBBP,FBXL17,PSMD1,PSME4	
Amyotrophic Lateral Sclerosis Signaling	7.95E-01	5.17E-02	-1.342	AKT3,BCL2,BIRC3,PIK3R3,PPP3CA,XIAP	
IL-17A Signaling in Airway Cells	7.94E-01	5.97E-02	2.000	AKT3,NFKB1,PIK3R3,STAT3	
Xenobiotic Metabolism PXR Signaling Pathway	7.84E-01	4.62E-02	1.000	ABCB1,CHST11,CREBBP,MAOA,NCOR2,NDST1,PPP1R12A,PRKCE,PRKCH	
TNFR2 non-canonical NF-kB pathway	7.78E-01	5.88E-02	2.000	BIRC3,PSMD1,PSME4,TRAF3	
ERBB4 Signaling	7.78E-01	5.88E-02	NaN	PIK3R3,PRKCE,PRKCH,YAP1	
Signaling by the B Cell Receptor (BCR)	7.7E-01	4.71E-02	2.449	FYN,ITPR1,ITPR2,NFKB1,PPP3CA,PSMD1,PSME4,RASGRP3	
Actin Nucleation by ARP-WASP Complex	7.69E-01	5.38E-02	1.000	ITGA6,ITGB1,PPP1R12A,RHOJ,ROCK2	
Role of JAK1 and JAK3 in γc Cytokine Signaling	7.62E-01	5.8E-02	NaN	CRLF2,IL2RG,PIK3R3,STAT3	
MSP-RON Signaling in Macrophages Pathway	7.59E-01	5.04E-02	1.633	CREBBP,GAB2,NFKB1,PIK3R3,SBNO2,STAT3	
Interleukin-6 family signaling	7.59E-01	8.33E-02	NaN	CBL,STAT3	
Glycogen metabolism	7.59E-01	8.33E-02	NaN	PHKA1,PHKB	
Growth hormone receptor signaling	7.59E-01	8.33E-02	NaN	GHR,STAT3	
IL-22 Signaling	7.59E-01	8.33E-02	NaN	AKT3,STAT3	
Wound Healing Signaling Pathway	7.58E-01	4.37E-02	2.111	BMPR2,COL4A1,COL4A2,FN1,IL1R1,ITGA6,ITGB1,LAMC1,MAP2K5,NFKB1,TGFBR2	
Natural Killer Cell Signaling	7.57E-01	4.55E-02	2.333	AKT3,B2M,FYN,ITGB1,MAP3K1,MAP3K3,NFAT5,NFKB1,PIK3R3	
Chondroitin and Dermatan Biosynthesis	7.57E-01	1.67E-01	NaN	CSGALNACT1	
Pyroptosis Signaling Pathway	7.56E-01	5.32E-02	2.236	IL1R1,KCNQ1OT1,NEK7,NFKB1,TRAF3	
Cytosolic sensors of pathogen-associated DNA	7.53E-01	6.52E-02	NaN	CREBBP,NFKB1,TRIM56	
Role of RIG1-like Receptors in Antiviral Innate Immunity	7.53E-01	6.52E-02	NaN	CREBBP,NFKB1,TRAF3	
Breast Cancer Regulation by Stathmin1	7.38E-01	3.87E-02	3.128	ADGRF5,ANKHD1/ANKHD1-EIF4EBP3,ARHGEF12,ARHGEF3,ARHGEF7,CALCRL,CAMK1D,CCND1,CDK6,CREBBP,GNA13,GNAQ,NFKB1,PIK3R3,PLCB1,PLCB4,PPP1R12A,PPP2R5E,PRKCE,PRKCH,RPS6KA3,STAT3,UHMK1	
nNOS Signaling in Neurons	7.34E-01	6.38E-02	NaN	PPP3CA,PRKCE,PRKCH	
G alpha (q) signalling events	7.33E-01	4.6E-02	2.828	GNAQ,GNGT2,GRK5,KALRN,PIK3R3,PLCB1,PLCB4,TRIO	
ISG15 antiviral mechanism	7.31E-01	5.63E-02	2.000	ARIH1,EIF4G1,EIF4G3,FLNB	
CDX Gastrointestinal Cancer Signaling Pathway	7.23E-01	4.46E-02	-1.000	AKT3,BRAF,CCND1,LEF1,NFKB1,PIK3R3,STAT3,TCF4,TCF7L1	
Basal Cell Carcinoma Signaling	7.17E-01	5.56E-02	2.000	APC,LEF1,TCF4,TCF7L1	
Protein folding	7.05E-01	5.1E-02	2.236	FBXW7,GNAQ,GNGT2,KIF13A,STAT3	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	7.05E-01	7.69E-02	NaN	NFKB1,STAT3	
Estrogen-mediated S-phase Entry	7.05E-01	7.69E-02	NaN	CCND1,RB1	
Amyloid fiber formation	7.02E-01	5.48E-02	2.000	B2M,HSPG2,TSPAN5,USP9X	
PFKFB4 Signaling Pathway	6.98E-01	6.12E-02	NaN	CREBBP,MAP2K5,RPS6KA5	
TYSND1 cleaves peroxisomal proteins	6.97E-01	1.43E-01	NaN	AGPS	
STAT5 Activation	6.97E-01	1.43E-01	NaN	GAB2	
Thioredoxin Pathway	6.97E-01	1.43E-01	NaN	TXNRD1	
Phosphatidylcholine Biosynthesis I	6.97E-01	1.43E-01	NaN	PHKA1	
Ceramide Degradation	6.97E-01	1.43E-01	NaN	ACER2	
Fc epsilon receptor (FCERI) signaling	6.9E-01	4.37E-02	2.646	FYN,GAB2,ITPR1,ITPR2,MAP3K1,NFKB1,PPP3CA,PSMD1,PSME4	
Gαs Signaling	6.83E-01	4.76E-02	2.000	ADCY9,BRAF,CREBBP,GNA13,GNAQ,RAPGEF2	
Signaling by FGFR1	6.81E-01	6E-02	NaN	BRAF,CBL,SPRED2	
Cellular response to hypoxia	6.75E-01	5.33E-02	2.000	CREBBP,EPAS1,PSMD1,PSME4	
UVC-Induced MAPK Signaling	6.64E-01	5.88E-02	NaN	BRAF,PRKCE,PRKCH	
SUMOylation of DNA damage response and repair proteins	6.61E-01	5.26E-02	2.000	HERC2,PHC3,SMC1A,STAG1	
COPI-mediated anterograde transport	6.58E-01	4.9E-02	2.236	COG5,DYNC1H1,DYNC1I1,SPTAN1,SPTBN1	
MTOR signalling	6.57E-01	7.14E-02	NaN	EIF4G1,RPTOR	
Signaling by ALK	6.57E-01	7.14E-02	NaN	IL2RG,STAT3	
Cell surface interactions at the vascular wall	6.51E-01	4.27E-02	3.000	FN1,FYN,GLG1,GRB14,INPP5D,ITGA6,ITGB1,MERTK,PECAM1	
TREM1 Signaling	6.48E-01	5.19E-02	2.000	AKT3,ITGB1,NFKB1,STAT3	
Response of EIF2AK4 (GCN2) to amino acid deficiency	6.47E-01	4.85E-02	2.236	EIF2AK4,RPL12,RPL31,RPS17,RPS2	
TRAIL signaling	6.46E-01	1.25E-01	NaN	CFLAR	
NFE2L2 regulates pentose phosphate pathway genes	6.46E-01	1.25E-01	NaN	CREBBP	
Cardiac conduction	6.43E-01	4.62E-02	2.000	HIPK1,HIPK2,ITPR1,ITPR2,KCNQ1,WWTR1	
Clathrin-mediated endocytosis	6.43E-01	4.62E-02	2.449	AAK1,CBL,CLTC,DNM3,ITSN2,PICALM	
Processing of Capped Intronless Pre-mRNA	6.34E-01	6.9E-02	NaN	CSTF3,PAPOLA	
Mitotic G1 phase and G1/S transition	6.33E-01	4.58E-02	2.449	AKT3,CCND1,CDK6,DYRK1A,PSMD1,RB1	
Chondroitin Sulfate Biosynthesis (Late Stages)	6.31E-01	5.66E-02	NaN	CHST11,CSGALNACT1,NDST1	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	6.23E-01	5.06E-02	2.000	CREBBP,MAP3K1,NFKB1,TRAF3	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	6.23E-01	5.06E-02	2.000	BRAF,NFKB1,PLA2G4A,RPS6KA3	
Signaling by CSF3 (G-CSF)	6.13E-01	6.67E-02	NaN	GAB2,STAT3	
Role of p14/p19ARF in Tumor Suppression	6.13E-01	6.67E-02	NaN	PIK3R3,RB1	
Glycosaminoglycan metabolism	6.1E-01	5E-02	2.000	CSGALNACT1,EXT1,HSPG2,NDST1	
Dopamine Receptor Signaling	6.1E-01	5E-02	NaN	ADCY9,MAOA,PPP1R12A,PPP2R5E	
Selenoamino acid metabolism	6.04E-01	4.67E-02	2.236	RPL12,RPL31,RPS17,RPS2,TXNRD1	
Cargo recognition for clathrin-mediated endocytosis	6.04E-01	4.67E-02	2.236	AAK1,CBL,CLTC,ITSN2,PICALM	
Abacavir ADME	6.01E-01	1.11E-01	NaN	ABCB1	
Interleukin-1 processing	6.01E-01	1.11E-01	NaN	NFKB1	
Prednisone ADME	6.01E-01	1.11E-01	NaN	ABCB1	
Sphingosine and Sphingosine-1-phosphate Metabolism	6.01E-01	1.11E-01	NaN	ACER2	
Phosphatidylethanolamine Biosynthesis II	6.01E-01	1.11E-01	NaN	ETNK1	
Meiotic synapsis	6.01E-01	5.45E-02	NaN	SMC1A,STAG1,SYNE1	
HSP90 chaperone cycle for steroid hormone receptors in the presence of ligand	6.01E-01	5.45E-02	NaN	DYNC1H1,DYNC1I1,NR3C2	
Activation of anterior HOX genes in hindbrain during early embryogenesis	5.98E-01	4.94E-02	2.000	CREBBP,KDM6A,KMT2C,PBX1	
Asparagine N-linked glycosylation	5.92E-01	6.45E-02	NaN	CALR,CANX	
RHO GTPases activate IQGAPs	5.92E-01	6.45E-02	NaN	CTNNA1,IQGAP1	
NLR signaling pathways	5.87E-01	5.36E-02	NaN	BCL2,BIRC3,NFKB1	
DNA Damage/Telomere Stress Induced Senescence	5.87E-01	5.36E-02	NaN	EP400,HIRA,RB1	
SUMOylation of chromatin organization proteins	5.87E-01	5.36E-02	NaN	CBX5,HDAC4,PHC3	
Folate Signaling Pathway	5.87E-01	5.36E-02	NaN	BCL2,NFKB1,STAT3	
Heparan Sulfate Biosynthesis (Late Stages)	5.75E-01	4.82E-02	2.000	CHST11,EXT1,LIPE,NDST1	
Toll Like Receptor 3 (TLR3) Cascade	5.73E-01	6.25E-02	NaN	BIRC3,TRAF3	
FAT10 Signaling Pathway	5.72E-01	5.26E-02	NaN	HTT,PSMD1,PSME4	
Xenobiotic Metabolism CAR Signaling Pathway	5.69E-01	4.12E-02	0.707	ABCB1,CHST11,CREBBP,MAP2K5,NDST1,PPP2R5E,PRKCE,PRKCH	
White Adipose Tissue Browning Pathway	5.69E-01	4.35E-02	2.000	ADCY9,CREBBP,ITPR1,ITPR2,LIPE,NRF1	
Hepatic Cholestasis	5.65E-01	4.04E-02	1.000	ABCB1,ADCY9,AKT3,IL1R1,INSR,NFKB1,PPP3CA,PRKCE,PRKCH	
Neurotransmitter clearance	5.62E-01	1E-01	NaN	MAOA	
Triacylglycerol Degradation	5.59E-01	5.17E-02	NaN	ABHD2,LIPE,NDST1	
LPS-stimulated MAPK Signaling	5.53E-01	4.71E-02	1.000	NFKB1,PIK3R3,PRKCE,PRKCH	
BAG2 Signaling Pathway	5.53E-01	4.71E-02	NaN	NFKB1,PSMD1,PSME4,SP1	
Signaling by ERBB4	5.45E-01	5.08E-02	NaN	SPARC,WWOX,YAP1	
Metabolism of water-soluble vitamins and cofactors	5.45E-01	5.08E-02	NaN	ACACA,PCCA,SLC23A2	
Metabolism of polyamines	5.45E-01	5.08E-02	NaN	ODC1,PSMD1,PSME4	
DNA Double Strand Break Response	5.45E-01	5.08E-02	NaN	BABAM2,BAZ1B,HERC2	
Signaling by NOTCH2	5.36E-01	5.88E-02	NaN	MAML3,MIB1	
Transcriptional Regulation by E2F6	5.36E-01	5.88E-02	NaN	CBX5,PHC3	
IL-17A Signaling in Fibroblasts	5.31E-01	4.6E-02	2.000	BCL2,FN1,NFKB1,STAT3	
Xenobiotic Metabolism AHR Signaling Pathway	5.31E-01	4.6E-02	1.000	CREBBP,HDAC4,NCOA2,NFKB1	
Neurotransmitter receptors and postsynaptic signal transmission	5.27E-01	9.09E-02	NaN	NBEA	
Signaling by Leptin	5.27E-01	9.09E-02	NaN	STAT3	
RHO GTPases activate KTN1	5.27E-01	9.09E-02	NaN	KIF5B	
Pexophagy	5.27E-01	9.09E-02	NaN	EPAS1	
Regulation of mitotic cell cycle	5.21E-01	4.55E-02	2.000	ANAPC1,PSMD1,PSME4,RB1	
Kinesins	5.2E-01	4.92E-02	NaN	KIF16B,KIF1B,KIF5B	
Chondroitin Sulfate Biosynthesis	5.2E-01	4.92E-02	NaN	CHST11,CSGALNACT1,NDST1	
GPVI-mediated activation cascade	5.19E-01	5.71E-02	NaN	FYN,PIK3R3	
PRC2 methylates histones and DNA	5.19E-01	5.71E-02	NaN	DNMT3A,JARID2	
Bladder Cancer Signaling	5.18E-01	4.31E-02	NaN	CCND1,HDAC4,HDAC9,RB1,RPS6KA5	
PAK Signaling	5.09E-01	4.27E-02	2.000	ARHGEF7,ITGA6,ITGB1,PIK3R3,PTK2	
IL-2 Signaling	5.07E-01	4.84E-02	NaN	AKT3,IL2RG,PIK3R3	
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	5.02E-01	5.56E-02	NaN	CREBBP,WWOX	
MIF-mediated Glucocorticoid Regulation	5.02E-01	5.56E-02	NaN	NFKB1,PLA2G4A	
Immunogenic Cell Death Signaling Pathway	5.01E-01	4.44E-02	1.000	BCL2,CALR,CFLAR,NFKB1	
Heparan Sulfate Biosynthesis	5.01E-01	4.44E-02	2.000	CHST11,EXT1,LIPE,NDST1	
GP1b-IX-V activation signalling	4.96E-01	8.33E-02	NaN	VWF	
Peroxisomal protein import	4.95E-01	4.76E-02	NaN	AGPS,IDE,USP9X	
Dermatan Sulfate Biosynthesis	4.95E-01	4.76E-02	NaN	CHST11,CSGALNACT1,NDST1	
Factors involved in megakaryocyte development and platelet production	4.91E-01	4.4E-02	2.000	DOCK1,DOCK4,DOCK9,PHF21A	
Crosstalk between Dendritic Cells and Natural Killer Cells	4.91E-01	4.4E-02	NaN	IL2RG,NFKB1,TLN1,TLN2	
IL-12 Signaling and Production in Macrophages	4.9E-01	3.83E-02	1.000	AKT3,ETS2,NFAT5,NFKB1,PIK3R3,POU2F1,PRKCE,PRKCH,STAT3	
MyD88-independent TLR4 cascade	4.86E-01	5.41E-02	NaN	BIRC3,TRAF3	
NRF2-mediated Oxidative Stress Response	4.78E-01	3.8E-02	2.646	ABCC4,CREBBP,DNAJC1,MAP2K5,MAP3K1,PIK3R3,PRKCE,PRKCH,TXNRD1	
Macroautophagy	4.73E-01	4.62E-02	NaN	AMBRA1,RPTOR,UVRAG	
PXR/RXR Activation	4.73E-01	4.62E-02	NaN	ABCB1,AKT3,INSR	
Activation of IRF by Cytosolic Pattern Recognition Receptors	4.73E-01	4.62E-02	NaN	CREBBP,NFKB1,TRAF3	
Notch Signaling	4.71E-01	5.26E-02	NaN	MAML3,NOTCH4	
Eukaryotic Translation Initiation	4.68E-01	4.1E-02	2.236	EIF4G1,RPL12,RPL31,RPS17,RPS2	
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	4.68E-01	7.69E-02	NaN	STAT3	
Platelet Aggregation (Plug Formation)	4.68E-01	7.69E-02	NaN	VWF	
Dissolution of Fibrin Clot	4.68E-01	7.69E-02	NaN	S100A10	
Mitochondrial calcium ion transport	4.68E-01	7.69E-02	NaN	MCU	
Processing of SMDT1	4.68E-01	7.69E-02	NaN	MCU	
Azathioprine ADME	4.68E-01	7.69E-02	NaN	ABCC4	
Eukaryotic Translation Termination	4.63E-01	4.26E-02	2.000	RPL12,RPL31,RPS17,RPS2	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	4.61E-01	4.55E-02	NaN	AKT3,NFKB1,PIK3R3	
Regulation of TP53 Expression and Degradation	4.57E-01	5.13E-02	NaN	AKT3,RICTOR	
Eukaryotic Translation Elongation	4.54E-01	4.21E-02	2.000	RPL12,RPL31,RPS17,RPS2	
Signaling by FGFR3	4.43E-01	5E-02	NaN	BRAF,CBL	
Carnitine metabolism	4.42E-01	7.14E-02	NaN	ACACA	
Regulation of TP53 Activity through Association with Co-factors	4.42E-01	7.14E-02	NaN	AKT3	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	4.42E-01	7.14E-02	NaN	MAOA	
Colanic Acid Building Blocks Biosynthesis	4.42E-01	7.14E-02	NaN	GMDS	
CREB Signaling in Neurons	4.41E-01	3.46E-02	4.359	ADCY9,ADGRF5,AKT3,BMPR2,CALCRL,CREBBP,FLT1,FLT4,GHR,GNA13,GNAQ,IGF1R,INSR,ITPR1,ITPR2,PIK3R3,PLCB1,PLCB4,PRKCE,PRKCH,TGFBR2	
Necroptosis Signaling Pathway	4.39E-01	3.87E-02	2.449	BIRC3,CFLAR,MERTK,PLA2G4A,PPP3CA,RB1	
TCR signaling	4.37E-01	3.97E-02	2.236	INPP5D,NFKB1,PSMD1,PSME4,PTPRJ	
Phospholipases	4.3E-01	4.35E-02	NaN	PLA2G4A,PLCB1,PLCB4	
Superpathway of Melatonin Degradation	4.3E-01	4.35E-02	NaN	CSGALNACT1,LARGE1,MAOA	
SPINK1 General Cancer Pathway	4.3E-01	4.35E-02	NaN	AKT3,PIK3R3,STAT3	
Signaling by FGFR4	4.29E-01	4.88E-02	NaN	BRAF,CBL	
Signaling by Activin	4.18E-01	6.67E-02	NaN	SMAD3	
Regulation of cholesterol biosynthesis by SREBP (SREBF)	4.18E-01	6.67E-02	NaN	SEC24D	
Telomere Extension by Telomerase	4.18E-01	6.67E-02	NaN	TNKS	
Choline Biosynthesis III	4.18E-01	6.67E-02	NaN	PHKA1	
DAP12 interactions	4.16E-01	4.76E-02	NaN	B2M,FYN	
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	4.16E-01	4.76E-02	NaN	CSGALNACT1,LARGE1	
NOD1/2 Signaling Pathway	4.12E-01	3.7E-02	0.378	ARHGEF7,BIRC3,ERBIN,MAP4K4,NFKB1,TRAF3,XIAP	
Interferon alpha/beta signaling	4.1E-01	4.23E-02	NaN	EGR1,IFITM2,IFITM3	
ABC-family proteins mediated transport	4.04E-01	3.96E-02	2.000	ABCB1,ABCC4,PSMD1,PSME4	
Signaling by Insulin receptor	4.04E-01	4.65E-02	NaN	ATP6V0A2,INSR	
Vasopressin regulates renal water homeostasis via Aquaporins	4.04E-01	4.65E-02	NaN	ADCY9,GNGT2	
Aggrephagy	4.04E-01	4.65E-02	NaN	DYNC1H1,DYNC1I1	
Oncostatin M Signaling	4.04E-01	4.65E-02	NaN	EPAS1,STAT3	
COPII-mediated vesicle transport	4.01E-01	4.17E-02	NaN	PPP6R3,SEC24D,TRAPPC9	
Prolactin receptor signaling	3.97E-01	6.25E-02	NaN	GHR	
Caspase activation via Death Receptors in the presence of ligand	3.97E-01	6.25E-02	NaN	CFLAR	
Signal regulatory protein family interactions	3.97E-01	6.25E-02	NaN	PTK2	
FOXO-mediated transcription of cell death genes	3.97E-01	6.25E-02	NaN	CREBBP	
Chondroitin Sulfate Degradation (Metazoa)	3.97E-01	6.25E-02	NaN	CEMIP2	
D-myo-inositol (1,4,5)-trisphosphate Degradation	3.97E-01	6.25E-02	NaN	INPP5D	
Mitochondrial Dysfunction	3.96E-01	3.49E-02	0.000	BCL2,CREBBP,CYB5B,FBXW7,HTT,ITPR1,ITPR2,MAOA,MCU,NRF1,PIK3R3,PPP3CA	
GABA Receptor Signaling	3.94E-01	3.79E-02	NaN	ADCY9,GNA13,GNAQ,ITPR1,ITPR2	
Signaling by FGFR2	3.92E-01	4.11E-02	NaN	BRAF,CBL,RBFOX2	
Regulation of RUNX2 expression and activity	3.92E-01	4.11E-02	NaN	FBXW7,PSMD1,PSME4	
Glioma Invasiveness Signaling	3.92E-01	4.11E-02	NaN	PIK3R3,PTK2,RHOJ	
Serotonin Degradation	3.92E-01	4.11E-02	NaN	CSGALNACT1,LARGE1,MAOA	
Elastic fibre formation	3.91E-01	4.55E-02	NaN	FN1,ITGB1	
Collagen chain trimerization	3.91E-01	4.55E-02	NaN	COL4A1,COL4A2	
MIF Regulation of Innate Immunity	3.91E-01	4.55E-02	NaN	NFKB1,PLA2G4A	
trans-Golgi Network Vesicle Budding	3.83E-01	4.05E-02	NaN	AP3B1,CLTC,PICALM	
Interleukin-10 signaling	3.8E-01	4.44E-02	NaN	IL1R1,STAT3	
Carboxyterminal post-translational modifications of tubulin	3.8E-01	4.44E-02	NaN	AGTPBP1,TTLL5	
Coronavirus Replication Pathway	3.8E-01	4.44E-02	NaN	IFITM2,IFITM3	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	3.77E-01	5.88E-02	NaN	IGF1R	
Protein methylation	3.77E-01	5.88E-02	NaN	RPS2	
FOXO-mediated transcription of cell cycle genes	3.77E-01	5.88E-02	NaN	SMAD3	
Dermatan Sulfate Degradation (Metazoa)	3.77E-01	5.88E-02	NaN	CEMIP2	
SUMOylation of RNA binding proteins	3.69E-01	4.35E-02	NaN	HNRNPC,PHC3	
DNA damage-induced 14-3-3σ Signaling	3.69E-01	4.35E-02	NaN	AKT3,BCL2	
Apelin Pancreas Signaling Pathway	3.69E-01	4.35E-02	NaN	NFKB1,PIK3R3	
GDNF Family Ligand-Receptor Interactions	3.65E-01	3.95E-02	NaN	ITPR1,ITPR2,PIK3R3	
Hypoxia Signaling in the Cardiovascular System	3.65E-01	3.95E-02	NaN	BIRC6,CREBBP,UBE2E2	
DHCR24 Signaling Pathway	3.62E-01	3.65E-02	1.342	AKT3,NFKB1,PIK3R3,PRKCE,PRKCH	
Post-translational protein phosphorylation	3.59E-01	3.74E-02	2.000	FN1,IGFBP7,LAMB2,LAMC1	
Unfolded Protein Response (UPR)	3.58E-01	5.56E-02	NaN	ATF6	
Gastrin-CREB signalling pathway via PKC and MAPK	3.58E-01	5.56E-02	NaN	RPS6KA3	
Formation of definitive endoderm	3.58E-01	5.56E-02	NaN	SMAD3	
Mitotic G2-G2/M phases	3.58E-01	3.52E-02	2.646	CLASP1,DYNC1H1,FBXL7,PPP1R12A,PSMD1,PSME4,XPO1	
iNOS Signaling	3.58E-01	4.26E-02	NaN	CREBBP,NFKB1	
Toll-like Receptor Signaling	3.49E-01	3.85E-02	NaN	MAP3K1,MAP4K4,NFKB1	
Neurotrophin/TRK Signaling	3.49E-01	3.85E-02	NaN	CREBBP,MAP2K5,PIK3R3	
nNOS Signaling in Skeletal Muscle Cells	3.47E-01	4.17E-02	NaN	ITPR1,ITPR2	
Maturity Onset Diabetes of Young (MODY) Signaling	3.41E-01	3.8E-02	NaN	CREBBP,INSR,NFKB1	
Nonhomologous End-Joining (NHEJ)	3.37E-01	4.08E-02	NaN	BABAM2,HERC2	
TP53 Regulates Transcription of Cell Cycle Genes	3.37E-01	4.08E-02	NaN	CNOT4,PLK2	
Sleep REM Signaling Pathway	3.32E-01	3.6E-02	2.000	CREBBP,EGR1,RPS6KA3,RPS6KA5	
Dermatan Sulfate Biosynthesis (Late Stages)	3.27E-01	4E-02	NaN	CHST11,NDST1	
Binding and Uptake of Ligands by Scavenger Receptors	3.26E-01	3.57E-02	2.000	CALR,COL4A1,COL4A2,SPARC	
Receptor-type tyrosine-protein phosphatases	3.25E-01	5E-02	NaN	PPFIBP1	
Amyloid Processing	3.18E-01	3.92E-02	NaN	AKT3,PRKCE	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.18E-01	3.92E-02	NaN	HIPK2,TRIP12	
G alpha (s) signalling events	3.16E-01	3.45E-02	2.236	ADCY9,CALCRL,GNGT2,GRK5,PDE7B	
Synaptic adhesion-like molecules	3.1E-01	4.76E-02	NaN	DLG1	
B-WICH complex positively regulates rRNA expression	3.09E-01	3.85E-02	NaN	BAZ1B,MYBBP1A	
SRP-dependent cotranslational protein targeting to membrane	3.07E-01	3.48E-02	2.000	RPL12,RPL31,RPS17,RPS2	
Activation of NMDA receptors and postsynaptic events	3.04E-01	3.57E-02	NaN	ARHGEF7,DLG1,RPS6KA3	
Role of MAPK Signaling in the Pathogenesis of Influenza	3.04E-01	3.57E-02	NaN	AKT3,BCL2,PLA2G4A	
Regulation of Apoptosis	3E-01	3.77E-02	NaN	PSMD1,PSME4	
Cardiac β-adrenergic Signaling	2.98E-01	3.33E-02	NaN	ADCY9,GNA13,GNAQ,PDE7B,PPP1R12A,PPP2R5E	
Putrescine Degradation III	2.96E-01	4.55E-02	NaN	MAOA	
RNA Polymerase II Transcription	2.95E-01	3.36E-02	2.236	CSTF3,MLLT3,PAPOLA,RNGTT,THOC2	
Neddylation	2.88E-01	3.25E-02	2.121	DCAF5,EPAS1,FBXL7,FBXW7,PSMD1,PSME4,PUM2,TULP4	
Amino acids regulate mTORC1	2.83E-01	3.64E-02	NaN	DEPDC5,RPTOR	
Signaling by NODAL	2.83E-01	4.35E-02	NaN	SMAD3	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	2.83E-01	4.35E-02	NaN	NME1	
Apelin Cardiac Fibroblast Signaling Pathway	2.83E-01	4.35E-02	NaN	AKT3	
Cell Cycle Control of Chromosomal Replication	2.75E-01	3.57E-02	NaN	CDK19,CDK6	
Triacylglycerol Biosynthesis	2.75E-01	3.57E-02	NaN	Plpp1,PLPP3	
Mitochondrial Fatty Acid Beta-Oxidation	2.7E-01	4.17E-02	NaN	PCCA	
Th1 Pathway	2.68E-01	3.28E-02	2.000	NFKB1,NOTCH4,PIK3R3,STAT3	
Role of IL-17A in Arthritis	2.67E-01	3.51E-02	NaN	NFKB1,PIK3R3	
LXR/RXR Activation	2.63E-01	3.25E-02	NaN	ACACA,IL1R1,NCOR2,NFKB1	
Role of CHK Proteins in Cell Cycle Checkpoint Control	2.6E-01	3.45E-02	NaN	PPP2R5E,TLK2	
MyD88 cascade initiated on plasma membrane	2.59E-01	4E-02	NaN	MAP3K1	
Signaling by NTRK2 (TRKB)	2.59E-01	4E-02	NaN	FYN	
Signaling by Erythropoietin	2.59E-01	4E-02	NaN	RAPGEF1	
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by IGFBPs	2.58E-01	3.23E-02	2.000	FN1,IGFBP7,LAMB2,LAMC1	
ERBB Signaling	2.48E-01	3.23E-02	NaN	PIK3R3,PRKCE,PRKCH	
Fertilization	2.48E-01	3.85E-02	NaN	CD9	
Miscellaneous transport and binding events	2.48E-01	3.85E-02	NaN	LRRC8C	
DNA methylation	2.48E-01	3.85E-02	NaN	DNMT3A	
Interleukin-20 family signaling	2.48E-01	3.85E-02	NaN	STAT3	
IL-17A Signaling in Gastric Cells	2.48E-01	3.85E-02	NaN	NFKB1	
NIK-->noncanonical NF-kB signaling	2.45E-01	3.33E-02	NaN	PSMD1,PSME4	
GABA receptor activation	2.45E-01	3.33E-02	NaN	ADCY9,GNGT2	
Retinoic acid Mediated Apoptosis Signaling	2.45E-01	3.33E-02	NaN	CFLAR,TNKS	
Nicotine Degradation III	2.45E-01	3.33E-02	NaN	CSGALNACT1,LARGE1	
