© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
MSP-RON Signaling in Cancer Cells Pathway	2.1E00	1E-01	-3.207	ATF4,CREB3,FOS,HRAS,JUN,MAPK3,NFKBIA,PLAUR,RASD1,RRAS,VIM,YWHAE,YWHAH,YWHAQ	
ATF4 activates genes in response to endoplasmic reticulum stress	2.06E00	1.85E-01	-2.236	ATF3,ATF4,CEBPG,DDIT3,HERPUD1	
Glycolysis I	2.06E00	1.85E-01	-2.236	ALDOA,GAPDH,PFKL,PGAM1,PKM	
eNOS Signaling	2.06E00	9.62E-02	1.265	Calm1 (includes others),CAV1,GNAS,HSP90AA1,HSP90AB1,HSP90B1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,NOSTRIN,PRKAB1,PRKAR1A,STUB1	
Semaphorin Signaling in Neurons	2.06E00	1.31E-01	NaN	Cdc42,CFL1,CFL2,MAPK3,RHOA,RHOB,RHOC,RHOG	
p75 NTR receptor-mediated signalling	2.05E00	1.1E-01	-3.317	ARHGDIA,BAD,NFKBIA,PSENEN,RHOA,RPS27A,RTN4,SMPD2,SQSTM1,UBC,YWHAE	
Prostate Cancer Signaling	2.04E00	1.05E-01	NaN	ATF4,BAD,CDKN1A,CREB3,HRAS,HSP90AA1,HSP90AB1,HSP90B1,MAPK3,NFKBIA,RASD1,RRAS	
HIPPO signaling	2.04E00	1.15E-01	1.000	CSNK1E,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PPP2R2D,RASSF1,YWHAE,YWHAH,YWHAQ	
PDGF Signaling	2.04E00	1.15E-01	-2.333	CAV1,CSNK2B,FOS,HRAS,JUN,MAPK3,PDGFA,PDGFB,RASD1,RRAS	
Signaling by ERBB2	2.01E00	1.4E-01	-2.646	HBEGF,HRAS,HSP90AA1,RHOA,RPS27A,STUB1,UBC	
SUMOylation of intracellular receptors	1.99E00	1.79E-01	-2.236	NR1H2,SUMO1,SUMO2,SUMO3,UBE2I	
Glutathione Redox Reactions I	1.99E00	1.79E-01	-2.236	GPX1,GPX4,GSTM2,MGST3,PRDX6	
Aryl Hydrocarbon Receptor Signaling	1.99E00	9.43E-02	0.302	ALDH2,BAX,CDKN1A,FOS,GSTM2,HSP90AA1,HSP90AB1,HSP90B1,HSPB1,JUN,MAPK3,MGST3,NEDD8,NFE2L2,PTGES3	
SUMOylation of DNA damage response and repair proteins	1.96E00	1.18E-01	-3.000	CETN2,NSMCE3,NSMCE4A,PHC2,SEC13,SUMO1,SUMO2,SUMO3,UBE2I	
UVC-Induced MAPK Signaling	1.96E00	1.37E-01	-2.449	FOS,HRAS,JUN,MAPK3,RASD1,RRAS,SMPD2	
PAK Signaling	1.96E00	1.03E-01	-2.333	CFL1,CFL2,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PAK1IP1,PDGFA,PDGFB,RASD1,RRAS	
Circadian Rhythm Signaling	1.95E00	8.21E-02	NaN	ATF4,CIRBP,CREB3,CSNK1E,EIF4E,EIF4EBP1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,H3-3A/H3-3B,HRAS,MAPK3,NT5C,PDIA3,PRKAB1,PRKAR1A,RACK1,RASD1,RRAS	
GNRH Signaling	1.94E00	8.9E-02	-3.742	ATF4,Calm1 (includes others),CREB3,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HBEGF,HRAS,JUN,MAPK3,PRKAR1A,RASD1,RRAS	
NFE2L2 regulating anti-oxidant/detoxification enzymes	1.93E00	2.11E-01	-2.000	ATF4,GCLM,NFE2L2,PRDX1	
Antiproliferative Role of Somatostatin Receptor 2	1.93E00	1.17E-01	-1.633	CDKN1A,GNB2,GNG11,GNG5,HRAS,MAPK3,NT5C,RASD1,RRAS	
Energy dependent regulation of mTOR by LKB1-AMPK	1.93E00	1.72E-01	-2.236	LAMTOR2,LAMTOR3,PRKAB1,RHEB,RRAGA	
UVB-Induced MAPK Signaling	1.92E00	1.35E-01	-2.449	BAD,EIF4E,EIF4EBP1,FOS,H3-3A/H3-3B,JUN,MAPK3	
Apelin Adipocyte Signaling Pathway	1.91E00	1.1E-01	-2.530	GNA11,GNAI2,GPX1,GPX4,GSTM2,MAPK3,MGST3,PRDX6,PRKAB1,PRKAR1A	
Colorectal Cancer Metastasis Signaling	1.9E00	8.12E-02	-3.153	BAD,BAX,Cdc42,FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,IFNGR1,JUN,MAPK3,MMP15,PRKAR1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Cholecystokinin/Gastrin-mediated Signaling	1.9E00	1.01E-01	-3.162	Cdc42,CREM,FOS,HRAS,JUN,MAPK3,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Thrombin Signaling	1.88E00	8.44E-02	-3.162	Cdc42,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,MAPK3,MYL12A,MYL12B,MYL6,PDIA3,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Sphingosine-1-phosphate Signaling	1.87E00	1E-01	-3.317	Cdc42,GNAI2,MAPK3,PDGFA,PDGFB,PDIA3,RHOA,RHOB,RHOC,RHOG,S1PR1,SMPD2	
Signaling by CSF3 (G-CSF)	1.87E00	1.67E-01	-2.236	ELOC,RNF7,RPS27A,UBC,UBE2D3	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	1.86E00	1.14E-01	-3.000	HSP90AA1,HSP90AB1,IRF7,ISG15,NFKBIA,PIN1,RPS27A,UBC,UBE2D3	
Tight Junction Signaling	1.85E00	8.89E-02	NaN	ACTB,ACTG1,CLDN5,F11R,FOS,JUN,MYL6,NAPA,PPP2R2D,PRKAR1A,RHOA,VAMP3,VAPA,VASP,VTI1B,YBX3	
SUMOylation of transcription factors	1.85E00	2E-01	-2.000	SUMO1,SUMO2,SUMO3,UBE2I	
Synthesis, secretion, and deacylation of Ghrelin	1.85E00	2E-01	-2.000	KLF4,SEC11A,SEC11C,SPCS2	
Signaling by VEGF	1.81E00	1.02E-01	-3.317	AAMP,ACTB,ACTG1,CAV1,CDH5,CYBA,HRAS,HSP90AA1,HSPB1,JUP,RHOA	
Activation of anterior HOX genes in hindbrain during early embryogenesis	1.79E00	1.11E-01	-3.000	DPY30,JUN,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K	
Metabolism of non-coding RNA	1.79E00	1.27E-01	-2.646	GEMIN7,PHAX,SEC13,SNRPB,SNRPD1,SNRPD3,SNRPF	
Gene Silencing by RNA	1.78E00	1.05E-01	-3.162	HSP90AA1,POLR2C,POLR2E,POLR2F,POLR2G,POLR2I,POLR2J,POLR2K,RAN,SEC13	
Assembly and cell surface presentation of NMDA receptors	1.78E00	1.4E-01	-2.449	TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
FLT3 Signaling in Hematopoietic Progenitor Cells	1.76E00	1.1E-01	-1.414	ATF4,BAD,CREB3,EIF4E,EIF4EBP1,HRAS,MAPK3,RASD1,RRAS	
IL-10 Signaling	1.76E00	9.09E-02	0.000	ATF4,CDKN1A,CREB3,DUSP1,FOS,HLA-A,HLA-E,HLA-G,IFNGR1,IL10RB,JUN,NFKBIA,PKM,PRKAB1	
IL-1 Signaling	1.76E00	1.04E-01	-2.236	FOS,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,JUN,NFKBIA,PRKAR1A	
Eicosanoid Signaling	1.75E00	7.86E-02	-4.264	AP1S1,AP1S2,ATF4,BAD,CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,HRAS,HSPB1,KLF4,MAPK3,PDIA3,PRDX6,PRKAR1A,RASD1,RHOA,RRAS,TBXA2R	
G-protein beta:gamma signalling	1.75E00	1.56E-01	-2.236	GNB2,GNG11,GNG5,GNGT2,RHOA	
RIPK1-mediated regulated necrosis	1.75E00	1.56E-01	-2.236	HSP90AA1,RPS27A,SDCBP,STUB1,UBC	
CGAS-STING Signaling Pathway	1.74E00	9.29E-02	-3.051	ATP6V0B,ATP6V0C,ATP6V0E1,ATP6V1E1,ATP6V1F,ATP6V1G1,BAX,CDKN1A,LRRC8A,MAP1LC3A,MAP1LC3B,NFKBIA,TNFSF12	
Relaxin Signaling	1.74E00	9.03E-02	-2.121	FOS,GDE1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,JUN,MAPK3,NFKBIA,NT5C,PRKAR1A,SMPDL3A	
Regulation of mRNA stability by proteins that bind AU-rich elements	1.73E00	1.36E-01	-2.449	HSPA1A/HSPA1B,HSPA8,HSPB1,RPS27A,UBC,ZFP36	
Sleep REM Signaling Pathway	1.73E00	9.91E-02	-1.508	ATF4,CFL1,CFL2,CREB3,EIF4E,FOS,GADD45B,MAPK3,Mt1,PRKAR1A,TNFSF12	
Gαs Signaling	1.72E00	9.52E-02	-3.000	ADRB2,ATF4,CREB3,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,GPER1,MAPK3,PRKAR1A	
Interconversion of nucleotide di- and triphosphates	1.7E00	1.82E-01	-2.000	CMPK1,GUK1,NME2,TXN	
Endocannabinoid Developing Neuron Pathway	1.7E00	9.45E-02	-3.000	ATF4,CREB3,GNAI2,GNB2,GNG11,GNG5,HRAS,MAPK3,PRKAR1A,RASD1,RHOA,RRAS	
VEGF Signaling	1.67E00	1.01E-01	-1.633	ACTB,ACTG1,BAD,EIF2B4,EIF2S2,HRAS,MAPK3,RASD1,RRAS,YWHAE	
Mitochondrial iron-sulfur cluster biogenesis	1.65E00	2.31E-01	NaN	GLRX5,ISCA1,ISCU	
Advanced glycosylation endproduct receptor signaling	1.65E00	2.31E-01	NaN	CAPZA2,DDOST,MAPK3	
SUMOylation of RNA binding proteins	1.65E00	1.3E-01	-2.449	HNRNPK,PHC2,SEC13,SUMO1,SUMO2,UBE2I	
CDK5 Signaling	1.63E00	9.57E-02	0.333	GNAS,HRAS,MAPK3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PPP2R2D,PRKAR1A,RASD1,RRAS	
Senescence-Associated Secretory Phenotype (SASP)	1.61E00	1.1E-01	-2.828	ANAPC11,CDKN1A,FOS,JUN,MAPK3,RPS27A,UBC,UBE2S	
Endocannabinoid Cancer Inhibition Pathway	1.58E00	8.84E-02	-1.387	ATF3,ATF4,BAD,CDKN1A,CREB3,DDIT3,GNAI2,MAPK3,PRKAB1,PRKAR1A,RHOA,SMPD2,VIM	
PPARα/RXRα Activation	1.58E00	8.25E-02	0.577	ACAA1,AP2A2,GNA11,GNAS,HRAS,HSP90AA1,HSP90AB1,HSP90B1,JUN,MAPK3,NFKBIA,PDIA3,PRKAB1,PRKAR1A,RASD1,RRAS	
Mitochondrial Fatty Acid Beta-Oxidation	1.57E00	1.67E-01	-2.000	ACOT9,ECHS1,ECI1,NDUFAB1	
G alpha (z) signalling events	1.56E00	1.25E-01	-2.449	GNAI2,GNAS,GNB2,GNG11,GNG5,GNGT2	
Gα12/13 Signaling	1.56E00	9.02E-02	-2.530	CDH5,HRAS,JUN,MAPK3,MYL12A,MYL12B,MYL6,NFKBIA,RASD1,RHOA,RRAS,TBXA2R	
RAB GEFs exchange GTP for GDP on RABs	1.55E00	1.01E-01	-3.000	CCZ1/CCZ1B,RAB18,RAB5A,RAB9A,TRAPPC3,TRAPPC4,TRAPPC5,TRAPPC6B,YWHAE	
Caveolar-mediated Endocytosis Signaling	1.55E00	1.07E-01	NaN	ACTB,ACTG1,CAV1,COPE,HLA-A,HLA-E,HLA-G,RAB5A	
Myelination Signaling Pathway	1.55E00	7.34E-02	-2.449	ACVRL1,ARF6,ATF4,Calm1 (includes others),CREB3,EIF4E,EIF4EBP1,FKBP1A,FOS,HRAS,ID2,ILK,JUN,MAPK3,PDGFA,PDGFB,PLP1,PRKAR1A,PSENEN,RASD1,RHEB,RHOA,RRAS,XAF1	
Cardiac β-adrenergic Signaling	1.54E00	8.33E-02	0.000	AKAP12,GDE1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PPP2R2D,PRKAR1A,SMPDL3A	
Apoptosis Signaling	1.54E00	9.62E-02	-0.333	BAD,BAX,CYCS,HRAS,LMNA,MAPK3,MCL1,NFKBIA,RASD1,RRAS	
IL-2 Signaling	1.53E00	1.13E-01	-2.000	CSNK2B,FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
TP53 Regulates Transcription of Cell Cycle Genes	1.52E00	1.22E-01	-2.449	BAX,BTG2,CDKN1A,NPM1,PRMT1,RGCC	
GDNF Family Ligand-Receptor Interactions	1.52E00	1.05E-01	-2.449	DOK4,FOS,HRAS,JUN,MAPK3,PDLIM7,RASD1,RRAS	
Macropinocytosis Signaling	1.52E00	1.05E-01	NaN	ARF6,HRAS,PDGFA,PDGFB,RAB5A,RASD1,RHOA,RRAS	
HMGB1 Signaling	1.49E00	8.38E-02	-3.317	Cdc42,FOS,HRAS,IFNGR1,JUN,MAPK3,PLAT,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,TNFSF12	
Signaling by EGFR	1.49E00	1.2E-01	-2.449	AAMP,HBEGF,HRAS,RPS27A,SH3GL1,UBC	
RNA Polymerase I Transcription	1.49E00	1.2E-01	-2.449	MAPK3,MBD3,POLR1D,POLR2E,POLR2F,POLR2K	
Melanoma Signaling	1.49E00	1.2E-01	-0.447	BAD,CDKN1A,HRAS,MAPK3,RASD1,RRAS	
MYC Mediated Apoptosis Signaling	1.49E00	1.2E-01	-1.633	ADRB2,BAX,BBC3,CYCS,MCL1,PRKAR1A	
Corticotropin Releasing Hormone Signaling	1.48E00	8.55E-02	-3.000	ARPC5,ATF4,Calm1 (includes others),CREB3,FOS,GNAI2,GNAS,JUN,JUND,MAPK3,NR4A1,NT5C,PRKAR1A	
ABRA Signaling Pathway	1.47E00	9.78E-02	-1.000	ACTB,ACTG1,CFL1,CFL2,FOS,JUNB,JUND,PPP1CA,RHOA	
Signaling by NOTCH1	1.46E00	1.03E-01	-2.828	CDK8,HES1,HEY1,PSENEN,RPS27A,SNW1,TLE5,UBC	
Neurotrophin/TRK Signaling	1.46E00	1.03E-01	-2.646	ATF4,CREB3,FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
Reelin Signaling in Neurons	1.45E00	8.7E-02	-2.714	APOE,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CFL1,MAPK3,NDEL1,RHOA	
Telomerase Signaling	1.44E00	9.26E-02	-2.449	CDKN1A,HRAS,HSP90AA1,HSP90AB1,HSP90B1,MAPK3,PPP2R2D,PTGES3,RASD1,RRAS	
Gαq Signaling	1.44E00	8.24E-02	-3.162	Calm1 (includes others),Cdc42,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,MAPK3,NFKBIA,RHOA,RHOB,RHOC,RHOG	
Induction of Apoptosis by HIV1	1.43E00	1.08E-01	-1.890	BAX,BBC3,CYCS,NFKBIA,SLC25A3,SLC25A4,SLC25A5	
Hepatic Fibrosis Signaling Pathway	1.42E00	6.86E-02	-3.657	ATF4,Calm1 (includes others),Cdc42,CREB3,CSNK1E,EDN1,FOS,FTH1,FTL,GNAI2,HRAS,JUN,KLF9,MAPK3,MYL12A,MYL12B,MYL6,NFKBIA,PDGFA,PDGFB,PRKAR1A,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS,SDHB,SDHD	
B-WICH complex positively regulates rRNA expression	1.41E00	1.15E-01	-2.449	ACTB,DDX21,POLR1D,POLR2E,POLR2F,POLR2K	
G alpha (12/13) signalling events	1.41E00	1E-01	-2.828	GNB2,GNG11,GNG5,GNGT2,RHOA,RHOB,RHOC,TBXA2R	
Pyroptosis	1.41E00	1.48E-01	-2.000	BAX,CHMP2A,CHMP6,CYCS	
Gluconeogenesis I	1.41E00	1.48E-01	-2.000	ALDOA,GAPDH,MDH2,PGAM1	
SUMOylation of DNA methylation proteins	1.4E00	1.88E-01	NaN	PHC2,SUMO1,UBE2I	
Netrin Signaling	1.38E00	8.09E-02	-3.207	ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,MAPK3,NAPA,PRKAR1A,RHOA,VAMP3,VASP,VTI1B	
Aryl hydrocarbon receptor signalling	1.38E00	2.86E-01	NaN	HSP90AB1,PTGES3	
TYSND1 cleaves peroxisomal proteins	1.38E00	2.86E-01	NaN	ACAA1,SCP2	
Estrogen-Dependent Breast Cancer Signaling	1.35E00	9.76E-02	-2.646	ATF4,CREB3,FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
JAK/STAT Signaling	1.35E00	9.76E-02	-1.134	CDKN1A,FOS,HRAS,JUN,MAPK3,RASD1,RRAS,SOCS2	
BEX2 Signaling Pathway	1.35E00	9.76E-02	0.378	BAD,BBC3,CDKN1A,JUN,LMO2,NFKBIA,PPP2R2D,SWAP70	
Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.35E00	7.85E-02	-2.138	APOE,Cdc42,CYBA,FOS,IFNGR1,JUN,MAPK3,NFKBIA,PPP1CA,PPP1R11,PPP1R14B,RHOA,RHOB,RHOC,RHOG	
Protein methylation	1.34E00	1.76E-01	NaN	EEF1A1,HSPA8,RPS2	
AMPK Signaling	1.33E00	7.44E-02	-2.333	ACTB,ADRB2,ATF4,CDKN1A,CREB3,EIF4EBP1,GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,ORAI1,PFKL,PPP2R2D,PRKAB1,PRKAR1A,RAB11A	
UVA-Induced MAPK Signaling	1.32E00	9.18E-02	-2.000	CYCS,FOS,HRAS,JUN,MAPK3,PDIA3,RASD1,RRAS,SMPD2	
Agrin Interactions at Neuromuscular Junction	1.31E00	1.01E-01	-2.449	ACTB,ACTG1,HRAS,JUN,MAPK3,RASD1,RRAS	
Deadenylation-dependent mRNA decay	1.31E00	1.09E-01	-2.449	EIF4A1,EIF4A3,EIF4E,LSM2,LSM3,LSM5	
Processing of Capped Intronless Pre-mRNA	1.31E00	1.38E-01	-2.000	LSM10,SNRPB,SNRPD3,SNRPF	
Transcriptional regulation of white adipocyte differentiation	1.3E00	9.52E-02	-2.828	CDK8,KLF4,MED10,MED21,MED28,MED7,MED8,MED9	
SUMOylation of chromatin organization proteins	1.28E00	1.07E-01	-2.449	PHC2,SEC13,SUMO1,SUMO2,SUMO3,UBE2I	
ATM Signaling	1.28E00	9E-02	0.000	ATF4,CBX3,CDKN1A,CREB3,GADD45B,GADD45G,JUN,NFKBIA,PPP2R2D	
Gastrin-CREB signalling pathway via PKC and MAPK	1.27E00	1.67E-01	NaN	HBEGF,HRAS,MAPK3	
NFE2L2 regulates pentose phosphate pathway genes	1.27E00	2.5E-01	NaN	NFE2L2,TALDO1	
Activation of kainate receptors upon glutamate binding	1.26E00	1.33E-01	-2.000	GNB2,GNG11,GNG5,GNGT2	
Smooth Muscle Contraction	1.26E00	1.16E-01	-2.236	ALDH2,ANXA2,MYL12A,MYL12B,MYL6	
TNF signaling	1.25E00	1.05E-01	-2.449	RACK1,RPS27A,SMPD2,STUB1,UBC,UBE2D3	
Oxytocin Signaling Pathway	1.25E00	7.09E-02	-4.472	ATF4,Calm1 (includes others),CREB3,FOS,GNA11,GNAI2,GNB2,GNG11,GNG5,HRAS,HSPB1,MAPK3,MYL6,NFE2L2,NT5C,PRKAB1,PRKAR1A,RASD1,RHOA,RRAS	
Neuregulin Signaling	1.24E00	8.55E-02	-1.633	BAD,HBEGF,HRAS,HSP90AA1,HSP90AB1,HSP90B1,MAPK3,RASD1,RPS6,RRAS	
Xenobiotic Metabolism AHR Signaling Pathway	1.23E00	9.2E-02	0.707	ALDH2,GSTM2,HSP90AA1,HSP90AB1,HSP90B1,MGST3,PTGES3,SUMO1	
TP53 Regulates Transcription of Cell Death Genes	1.22E00	1.14E-01	-2.236	BAX,BBC3,BNIP3L,PRELID1,RABGGTB	
Integration of energy metabolism	1.21E00	8.74E-02	-2.236	GNA11,GNAI2,GNAS,GNB2,GNG11,GNG5,GNGT2,PRKAR1A,TALDO1	
Amyloid fiber formation	1.21E00	9.59E-02	-2.646	APOE,CST3,ITM2B,PSENEN,RPS27A,TTR,UBC	
Circadian Clock	1.19E00	1.02E-01	-1.000	CREM,CSNK1E,PPP1CA,Ppp1cc,RPS27A,UBC	
SUMOylation of DNA replication proteins	1.19E00	1.11E-01	-2.236	SEC13,SUMO1,SUMO2,SUMO3,UBE2I	
NGF Signaling	1.18E00	8.33E-02	-3.000	ATF4,BAX,CREB3,HRAS,MAPK3,RASD1,RHOA,RHOG,RRAS,SMPD2	
cAMP-mediated signaling	1.18E00	7.2E-02	-2.324	ADRB2,AKAP12,ATF4,Calm1 (includes others),CREB3,CREM,DUSP1,GDE1,GNAI2,GNAS,GPER1,LAMTOR3,MAPK3,PRKAR1A,S1PR1,SMPDL3A,TBXA2R	
Toll Like Receptor 3 (TLR3) Cascade	1.18E00	1.25E-01	-2.000	IRF7,RPS27A,UBC,UBE2D3	
Glutamate binding, activation of AMPA receptors and synaptic plasticity	1.18E00	1.25E-01	-2.000	AP2A2,Ap2b1,AP2M1,AP2S1	
RAR Activation	1.17E00	6.53E-02	-3.402	ACTB,ATF4,Cdc42,CDKN1A,CREB3,CSNK2B,DUSP1,F11R,FOS,GDE1,GNA11,GNGT2,JUN,KLF2,MAPK3,NR2F6,PRKAR1A,PRMT1,PSMC5,RHOA,RHOB,RHOC,RHOG,RPL7A,SMPDL3A,SNW1,SRA1,TNFSF12	
Dopamine-DARPP32 Feedback in cAMP Signaling	1.17E00	7.53E-02	-0.577	ATF4,Calm1 (includes others),CREB3,CREM,CSNK1E,GNAI2,GNAS,PDIA3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PPP2R2D,PRKAR1A	
Endometrial Cancer Signaling	1.16E00	1E-01	-1.342	BAD,HRAS,ILK,MAPK3,RASD1,RRAS	
PCP (Planar Cell Polarity) Pathway	1.16E00	1E-01	-2.449	CTHRC1,JUN,JUNB,JUND,PFN1,RHOA	
Opioid Signalling	1.16E00	8.89E-02	-2.828	GNA11,GNAI2,GNB2,GNG11,GNG5,GNGT2,PPP1CA,PRKAR1A	
Glioblastoma Multiforme Signaling	1.14E00	7.6E-02	-2.714	Cdc42,CDKN1A,HRAS,MAPK3,PDGFA,PDGFB,PDIA3,RASD1,RHOA,RHOB,RHOC,RHOG,RRAS	
Acute Myeloid Leukemia Signaling	1.14E00	8.79E-02	-1.000	BAD,EIF4EBP1,HRAS,IDH3G,JUP,MAPK3,RASD1,RRAS	
Kinesins	1.13E00	9.84E-02	-2.449	TUBA1A,TUBA1B,TUBA1C,TUBB2A,TUBB2B,TUBB4B	
NOD1/2 Signaling Pathway	1.13E00	7.41E-02	-3.207	FOS,HSP90AA1,HSP90AB1,HSP90B1,HSPA14,HSPA1A/HSPA1B,Hspa1b,HSPA5,HSPA8,IRF7,JUN,MAPK3,NFKBIA,TNFSF12	
iNOS Signaling	1.12E00	1.06E-01	-2.000	Calm1 (includes others),FOS,IFNGR1,JUN,NFKBIA	
Role of Tissue Factor in Cancer	1.11E00	7.25E-02	-3.357	CCN1,CFL1,CFL2,EIF4E,FOS,GNA11,HBEGF,HRAS,JUN,MAPK3,PDIA6,PLAUR,PPP2R2D,RASD1,RRAS	
Fcgamma receptor (FCGR) dependent phagocytosis	1.1E00	7.64E-02	-3.464	ACTB,ACTG1,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,CFL1,HSP90AA1,HSP90AB1,MAPK3	
WNT/β-catenin Signaling	1.1E00	7.47E-02	-0.378	CDH5,CSNK1E,CSNK2B,ILK,JUN,PIN1,PPP2R2D,RPS27A,SOX17,SOX18,SOX7,Ubb,UBC	
Signaling by NOTCH2	1.1E00	1.18E-01	-2.000	HES1,PSENEN,RPS27A,UBC	
Oncogene Induced Senescence	1.1E00	1.18E-01	NaN	ID1,MAPK3,RPS27A,UBC	
SUMOylation of SUMOylation proteins	1.1E00	1.18E-01	-2.000	SEC13,SUMO1,SUMO2,UBE2I	
Cargo concentration in the ER	1.1E00	1.18E-01	-2.000	CNIH1,SAR1B,TMED10,TMED2	
Triglyceride metabolism	1.1E00	1.18E-01	-2.000	CAV1,PLIN3,PPP1CA,Ppp1cc	
Fatty Acid β-oxidation I	1.1E00	1.18E-01	-2.000	ACAA1,ECHS1,ECI1,SCP2	
XBP1(S) activates chaperone genes	1.09E00	1.04E-01	-2.236	DNAJB11,LMNA,MYDGF,PDIA6,XBP1	
DNA Damage Bypass	1.09E00	1.04E-01	-2.236	ISG15,RCHY1,RPS27A,UBC,UBE2B	
RHOBTB3 ATPase cycle	1.09E00	2E-01	NaN	PLIN3,RAB9A	
Peroxisomal protein import	1.08E00	9.52E-02	-2.449	ACAA1,ECH1,RPS27A,SCP2,UBC,UBE2D3	
Thrombopoietin Signaling	1.08E00	9.52E-02	-2.236	FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
3-phosphoinositide Degradation	1.07E00	7.25E-02	-3.606	ALPL,DUSP1,DUSP11,DUSP8,MDP1,NT5C,NUDT14,NUDT9,PIP4P1,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PTPMT1	
PFKFB4 Signaling Pathway	1.06E00	1.02E-01	-2.000	ATF4,CREB3,GNAS,MAPK3,PRKAR1A	
IL-3 Signaling	1.06E00	8.86E-02	-1.633	BAD,FOS,HRAS,JUN,MAPK3,RASD1,RRAS	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.06E00	8.86E-02	-2.646	FOS,HSP90AA1,HSP90AB1,HSP90B1,JUNB,MAPK3,MCL1	
RHO GTPases Activate NADPH Oxidases	1.06E00	1.36E-01	NaN	CYBA,MAPK3,PIN1	
Xenobiotic Metabolism PXR Signaling Pathway	1.04E00	7.18E-02	-2.138	ALDH2,ESD,GSTM2,HSP90AA1,HSP90AB1,HSP90B1,MGST3,PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PRKAR1A,SNW1,SRA1	
Dopamine Receptor Signaling	1.04E00	8.75E-02	NaN	PPP1CA,Ppp1cc,PPP1R11,PPP1R14B,PPP2R2D,PRKAR1A,SPR	
TGF-β Signaling	1.03E00	8.33E-02	-1.134	FOS,HRAS,IRF7,JUN,MAPK3,PMEPA1,RASD1,RRAS	
Activation of IRF by Cytosolic Pattern Recognition Receptors	1.03E00	9.23E-02	-0.816	IRF7,ISG15,JUN,NFKBIA,PIN1,PPIB	
ERB2-ERBB3 Signaling	1.03E00	9.23E-02	-1.000	BAD,HRAS,JUN,MAPK3,RASD1,RRAS	
Tumor Microenvironment Pathway	1.03E00	7.26E-02	-1.387	BAD,FOS,HLA-A,HLA-E,HLA-G,HRAS,JUN,MAPK3,MMP15,PDGFA,PDGFB,RASD1,RRAS	
FLT3 Signaling	1.03E00	1.11E-01	-2.000	HRAS,RPS27A,SOCS2,UBC	
Spermine Biosynthesis	1.03E00	5E-01	NaN	AMD1	
Spermidine Biosynthesis I	1.03E00	5E-01	NaN	AMD1	
Xanthine and Xanthosine Salvage	1.03E00	5E-01	NaN	PNP	
Cardiolipin Biosynthesis II	1.03E00	5E-01	NaN	PTPMT1	
IL-6 Signaling	1.02E00	7.75E-02	-2.333	CSNK2B,FOS,HRAS,HSPB1,JUN,MAPK3,MCL1,NFKBIA,RASD1,RRAS	
RHO GTPases activate KTN1	1.02E00	1.82E-01	NaN	RHOA,RHOG	
Alpha-protein kinase 1 signaling pathway	1.02E00	1.82E-01	NaN	RPS27A,UBC	
Signaling by NTRK1 (TRKA)	1.02E00	8.64E-02	-2.646	AP2A2,AP2M1,AP2S1,CLTA,HRAS,MAPK3,RHOA	
