© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Xenobiotic Metabolism Signaling	2.58E00	8.5E-02	NaN	ABCB1,ARNT,CHST11,CREBBP,CUL3,HDAC4,MAP2K5,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NCOA1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Signaling by ROBO receptors	2.56E00	1.12E-01	3.606	ABL1,ABL2,CLASP1,CLASP2,CXCL12,EVL,NRP1,PRKACB,PSME4,SOS1,SOS2,SRGAP1,SRGAP2	
Signaling by TGF-beta Receptor Complex	2.55E00	1.51E-01	2.828	CBL,NEDD4L,PARD3,SMAD3,SMURF1,SMURF2,TGFB2,TGFBR2	
Mitotic Prometaphase	2.54E00	9.36E-02	4.359	ALMS1,CEP250,CLASP1,CLASP2,CLIP1,CNTRL,DYNC1H1,EML4,HDAC8,MAD1L1,NEK7,NUMA1,PCM1,PDS5A,PDS5B,PPP2R5E,RAD21,STAG1,TAOK1	
Opioid Signalling	2.54E00	1.22E-01	3.000	ADCY9,GNAQ,ITPR1,ITPR2,NBEA,PDE4B,PLCB1,PLCB4,PPP3CA,PPP3CC,PRKACB	
Coronavirus Pathogenesis Pathway	2.52E00	9.31E-02	-2.065	ABL1,BCL2,CCND1,HDAC4,HDAC7,HDAC8,HDAC9,JAK1,MAPK8,NFKB1,PIKFYVE,RB1,RBL2,SMAD3,STAT3,TGFBR2,TNPO1,TRAF3,TRIM25	
Glucocorticoid Receptor Signaling	2.51E00	7.22E-02	NaN	AKT3,ARID1A,ARID2,BCL2,BCL2L1,CREBBP,DCAF6,DNAH3,FOXO3,GHR,GJA1,JAK1,JAK2,KAT2B,MAP3K1,MAPK8,MED14,MNAT1,NCOA1,NCOA2,NCOR1,NFAT5,NFKB1,NR3C2,PBRM1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,PRKACB,SMAD3,SMARCA2,SMARCA4,SMARCC2,SOS1,SOS2,STAT3,TAF3,TGFB2,TGFBR2	
IL-12 Signaling and Production in Macrophages	2.51E00	8.94E-02	1.528	AKT3,IFIH1,JAK2,MAP2K6,MAPK8,NCOA1,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,POU2F1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKDC,STAT3,TGFB2	
Factors involved in megakaryocyte development and platelet production	2.5E00	1.21E-01	3.317	ABL1,AKAP10,DOCK1,DOCK4,DOCK6,DOCK9,JAK2,MFN1,PHF21A,PRKACB,RCOR1	
RHOGDI Signaling	2.5E00	9.09E-02	-2.309	ARHGAP6,ARHGEF11,ARHGEF12,ARHGEF3,CREBBP,DLC1,GNAQ,ITGA1,ITGA6,MYH10,MYH9,MYO10,MYO18A,PI4KA,PIKFYVE,PPP1R12A,RHOBTB1,RHOJ,ROCK1,ROCK2	
WNT/Ca+ pathway	2.49E00	1.36E-01	3.000	ATF2,CREBBP,FZD6,NFAT5,NFKB1,PLCB1,PLCB4,PLCG1,PPP3CA	
Nephrin family interactions	2.45E00	2.17E-01	2.236	CASK,PIK3CA,PIK3R1,SPTAN1,SPTBN1	
Formation of paraxial mesoderm	2.45E00	2.17E-01	2.236	CREBBP,KAT2B,LEF1,MAML3,NOTCH1	
MAPK targets/ Nuclear events mediated by MAP kinases	2.44E00	1.82E-01	2.449	ATF2,DUSP3,MAPK8,MEF2A,MEF2C,RPS6KA3	
SUMOylation of transcription cofactors	2.42E00	1.59E-01	2.646	CREBBP,HIPK2,NCOA1,NCOA2,PHC3,PIAS1,SCMH1	
WNT/SHH Axonal Guidance Signaling Pathway	2.41E00	1.01E-01	1.291	ADCY9,FZD6,ITPR1,ITPR2,LEF1,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLXNA2,PRKACB,SEMA3C,TCF4,TCF7L2	
Paxillin Signaling	2.41E00	1.12E-01	3.162	DOCK1,GIT2,ITGA1,ITGA6,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS1,SOS2	
PD-1, PD-L1 cancer immunotherapy pathway	2.41E00	1.12E-01	-2.111	AKT3,BCL2L1,CBLB,JAK1,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,SMAD3,TGFB2	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	2.4E00	9.28E-02	NaN	BCL2,COL4A2,ECE1,FGFR2,FLT1,FLT4,IGF1R,KDR,LEPR,MYH10,MYH9,MYO10,MYO18A,NFKB1,PDGFD,SMAD3,TGFB2,TGFBR2	
ISGylation Signaling Pathway	2.37E00	1.11E-01	1.155	ARIH1,CCND1,CREBBP,FLNB,IFIH1,JAK1,MAPK8,NFAT5,NFKB1,PRKN,TRIM25,XIAP	
Oncogene Induced Senescence	2.37E00	1.76E-01	-0.816	AGO3,ETS1,RB1,SP1,TNRC6A,TNRC6B	
Interleukin-6 family signaling	2.37E00	2.08E-01	2.236	CBL,JAK1,JAK2,OSMR,STAT3	
S100 Family Signaling Pathway	2.35E00	6.74E-02	6.379	ABCB1,ADGRF5,ADGRL3,ADGRL4,AHNAK,AKT3,APP,ARNT,ATF2,BCL2,BRAF,CACNA1E,CALCRL,CREBBP,DLC1,FGFR2,FZD6,GPR155,ITPR1,ITPR2,JAK1,LEF1,MAP2K5,MAP2K6,MAPK8,MYH9,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,ROCK1,ROCK2,SMAD1,SMAD3,SMAD5,SMAD6,SP1,STAT3,TCF4,TCF7L2,TGFB2,TRAF3	
PI Metabolism	2.35E00	1.22E-01	3.162	INPP5F,MTMR3,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PLEKHA5,SBF2	
CD27 Signaling in Lymphocytes	2.35E00	1.4E-01	2.828	BCL2L1,MAP2K5,MAP2K6,MAP3K1,MAP3K2,MAP3K3,MAPK8,NFKB1	
Role of IL-17A in Arthritis	2.35E00	1.4E-01	NaN	ATF2,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
DHCR24 Signaling Pathway	2.34E00	1.02E-01	2.673	AKT3,APP,NFKB1,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,VTN	
α-Adrenergic Signaling	2.34E00	1.1E-01	3.162	ADCY9,GNAQ,ITPR1,ITPR2,PHKB,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Miro GTPase Cycle	2.33E00	3.75E-01	NaN	MFN1,RAP1GDS1,TRAK2	
HMGB1 Signaling	2.32E00	9.58E-02	3.873	AKT3,KAT2B,KAT6A,Kat6b,MAP2K5,MAP2K6,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RHOBTB1,RHOJ,SP1,TGFB2	
Death Receptor Signaling	2.32E00	1.15E-01	1.508	BCL2,CFLAR,MAP4K4,MAPK8,NFKB1,PARP14,ROCK1,SPTAN1,TNKS,TNKS2,XIAP	
Apelin Pancreas Signaling Pathway	2.31E00	1.52E-01	0.378	MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB	
Interleukin-4 and Interleukin-13 signaling	2.31E00	1.09E-01	3.464	BCL2,BCL2L1,CCND1,FOXO1,FOXO3,JAK1,JAK2,PIK3R1,POU2F1,RORA,STAT3,ZEB1	
Transcriptional Regulation by NPAS4	2.3E00	1.71E-01	0.000	AGO3,ARNT,CREBBP,PLK2,TNRC6A,TNRC6B	
D-myo-inositol-5-phosphate Metabolism	2.3E00	9.09E-02	3.606	ATP1A2,INPP5F,PIKFYVE,PLCB1,PLCB4,PLCG1,PPIP5K1,PPM1H,PPM1K,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTPRM,RNGTT,SSH2	
Translocation of SLC2A4 (GLUT4) to the plasma membrane	2.27E00	1.27E-01	3.000	EXOC2,EXOC4,EXOC6,LNPEP,MYH9,RALGAPA2,RALGAPB,TBC1D1,TBC1D4	
nNOS Signaling in Neurons	2.26E00	1.49E-01	NaN	PPP3CA,PPP3CC,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Ephrin A Signaling	2.26E00	1.49E-01	NaN	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,ROCK1,ROCK2	
Polyamine Regulation in Colon Cancer	2.25E00	1.36E-01	2.121	AKT3,APC,BRAF,MAP2K5,MAP2K6,RPTOR,TCF4,TCF7L2	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	2.21E00	1.92E-01	2.236	PI4KA,PIKFYVE,PLCB1,PLCB4,PLCG1	
MicroRNA Biogenesis Signaling Pathway	2.21E00	9.09E-02	3.638	ABL1,AGO3,AKT3,CSDE1,DICER1,DROSHA,Fus,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPS6KB1,SMAD1,SMAD3,SMAD5,TGFB2,XRN1	
Th1 and Th2 Activation Pathway	2.2E00	9.3E-02	NaN	ACVR2A,BMPR2,CHD4,DLL4,JAK1,JAK2,MAP2K6,NFKB1,NOTCH1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3,TGFBR2,TGFBR3	
Fcgamma receptor (FCGR) dependent phagocytosis	2.2E00	9.55E-02	3.606	ABL1,DOCK1,ELMO1,ITPR1,ITPR2,MYH9,MYO10,NCKAP1,NF2,PIK3CA,PIK3R1,PLCG1,PRKCE,PTK2,WIPF1	
Phagosome Formation	2.2E00	6.75E-02	6.856	ADGRF5,ADGRL3,ADGRL4,AKT3,AP1G1,CALCRL,CLIP1,CRKL,DOCK1,ELMO1,FZD6,GAB2,GPR155,ITGA1,ITGA6,ITPR1,ITPR2,MALT1,MAP2K5,MAP2K6,MYH10,MYH9,MYO10,MYO18A,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PLCG1,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PTK2,RAPGEF1,RAPGEF4,ROCK1,ROCK2,RPS6KB1,SAP130,SOS1,SOS2,VTN,WIPF1	
Extra-nuclear estrogen signaling	2.19E00	1.23E-01	3.000	AKT3,BCL2,CCND1,FOXO3,IGF1R,PIK3CA,PIK3R1,PIK3R3,PTK2	
S Phase	2.19E00	1.1E-01	2.111	AKT3,CCND1,LIN52,MNAT1,PDS5A,PDS5B,PSME4,RAD21,RB1,RBL2,STAG1	
ATM Signaling	2.19E00	1.1E-01	1.000	ABL1,ATF2,CBX5,CREBBP,HERC2,MAPK8,PPM1L,PPP2R5E,TLK2,USP7,ZEB1	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	2.17E00	2.35E-01	2.000	IGF1R,PIK3CA,PIK3R1,SOS1	
Signaling by NTRK3 (TRKC)	2.17E00	2.35E-01	2.000	PIK3CA,PIK3R1,PLCG1,SOS1	
FOXO-mediated transcription of cell cycle genes	2.17E00	2.35E-01	2.000	FOXO1,FOXO3,RBL2,SMAD3	
Cilium Assembly	2.17E00	8.82E-02	4.243	ALMS1,ASAP1,BBS9,C2CD3,CEP250,CEP83,CLASP1,CNTRL,DYNC1H1,EXOC2,EXOC4,EXOC6,GBF1,PCM1,PKD2,SCLT1,TNPO1,TRIP11	
Semaphorin Signaling in Neurons	2.17E00	1.31E-01	NaN	ARHGEF12,NRP1,PLXNA2,PTK2,RHOBTB1,RHOJ,ROCK1,ROCK2	
Interleukin-1 family signaling	2.16E00	1.01E-01	3.606	BTRC,FBXW11,MAP2K6,MAP3K3,MAPK8,NFKB1,PELI1,PSME4,PTPN14,PTPN4,SMAD3,STAT3,TAB2	
trans-Golgi Network Vesicle Budding	2.16E00	1.22E-01	3.000	AP1G1,AP3B1,APP,GBF1,GOLGB1,PICALM,PIK3C2A,SH3D19,SORT1	
PFKFB4 Signaling Pathway	2.16E00	1.43E-01	2.646	ATF2,CREBBP,MAP2K5,MAP2K6,PRKACB,TGFB2,XDH	
IL-13 Signaling Pathway	2.13E00	1.03E-01	3.464	AKT3,BCL2L1,JAK1,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,ROCK1,ROCK2,STAT3,TGFB2	
Cytoprotection by HMOX1	2.12E00	1.29E-01	2.828	CHD9,CREBBP,NCOA1,NCOA2,NCOR1,STAT3,TBL1X,TBL1XR1	
Role of JAK2 in Hormone-like Cytokine Signaling	2.12E00	1.29E-01	2.646	BCL2,BCL2L1,CCND1,GHR,JAK1,JAK2,LEPR,STAT3	
Signaling by EGFR	2.11E00	1.4E-01	2.646	CBL,GAB1,PIK3CA,PIK3R1,PLCG1,PTPRK,SOS1	
Signaling by NOTCH3	2.11E00	1.4E-01	2.646	CREBBP,DLL4,KAT2B,MAML3,MIB1,NOTCH1,PBX1	
Pre-NOTCH Expression and Processing	2.08E00	1.18E-01	2.449	AGO3,CCND1,CREBBP,KAT2B,MAML3,NOTCH1,ST3GAL3,TNRC6A,TNRC6B	
SUMOylation of DNA damage response and repair proteins	2.08E00	1.18E-01	3.000	HDAC7,HERC2,NSMCE2,PHC3,PIAS1,RAD21,SCMH1,STAG1,WRN	
Signaling by ALK	2.07E00	1.79E-01	2.236	FRS2,PIK3CA,PIK3R1,PLCG1,STAT3	
MAP kinase activation	2.07E00	1.54E-01	2.449	BTRC,FBXW11,MAP2K6,MAPK8,NFKB1,TAB2	
Apoptosis Signaling	2.06E00	1.06E-01	-1.265	BCL2,BCL2L1,BIRC6,MAP4K4,MAPK8,NFKB1,PLCG1,PRKCE,ROCK1,SPTAN1,XIAP	
UVC-Induced MAPK Signaling	2.06E00	1.37E-01	2.646	BRAF,MAPK8,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	2.06E00	1.37E-01	0.000	ABL1,BTRC,HIPK2,KAT2B,PRKDC,TOP2B,TRIP12	
Gα12/13 Signaling	2.06E00	9.77E-02	3.606	AKT3,MAP3K1,MAPK8,MEF2A,MEF2C,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,ROCK1,ROCK2	
MSP-RON Signaling in Macrophages Pathway	2.04E00	1.01E-01	1.897	ATF2,CREBBP,GAB2,JAK2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS1,SOS2,STAT3	
Cardiac β-adrenergic Signaling	2.02E00	8.89E-02	1.897	ADCY9,AKAP10,AKAP11,AKAP13,AKAP7,CACNA1E,GNAQ,PDE10A,PDE4B,PDE5A,PDE7B,PDE8A,PPM1L,PPP1R12A,PPP2R5E,PRKACB	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	2.01E00	1.72E-01	2.236	LAMC1,SMARCA4,TEAD1,UTRN,WWTR1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.97E00	1.14E-01	2.333	BCL2L1,CCND1,JAK1,JAK2,MAPK8,OSMR,PIAS1,STAT3,TGFB2	
Natural Killer Cell Signaling	1.97E00	8.59E-02	4.123	AKT3,JAK2,MAP3K1,MAP3K2,MAP3K3,MICB,NFAT5,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,ROCK1,SOS1,SOS2,WIPF1	
Synaptic Long Term Depression	1.97E00	8.59E-02	3.357	CACNA1E,GNAQ,IGF1R,ITPR1,ITPR2,PLCB1,PLCB4,PLCG1,PPM1L,PPP2R5E,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,PRKG1,SMARCC2	
Actin Nucleation by ARP-WASP Complex	1.97E00	1.08E-01	1.633	ITGA1,ITGA6,PPP1R12A,RHOBTB1,RHOJ,ROCK1,ROCK2,SOS1,SOS2,WIPF1	
Th2 Pathway	1.95E00	9.49E-02	1.387	ACVR2A,BMPR2,CHD4,JAK1,JAK2,NFKB1,NOTCH1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TGFBR2,TGFBR3	
Role of p14/p19ARF in Tumor Suppression	1.94E00	1.67E-01	-1.342	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RB1	
NR1D1 (REV-ERBA) represses gene expression	1.92E00	5E-01	NaN	NCOR1,NR1D1	
Interleukin-12 family signaling	1.91E00	2E-01	2.000	CANX,JAK1,JAK2,STAT3	
Regulation of beta-cell development	1.91E00	1.43E-01	2.449	AKT3,CREBBP,FOXO1,KAT2B,MAML3,NOTCH1	
Acute Phase Response Signaling	1.91E00	8.65E-02	2.000	AKT3,CP,JAK2,MAP2K6,MAP3K1,MAPK8,NFKB1,OSMR,PIK3CA,PIK3R1,PIK3R3,SOCS7,SOS1,SOS2,STAT3,TCF4	
IL-10 Signaling	1.91E00	9.09E-02	1.604	AKT3,ATF2,BCL2,BCL2L1,CCND1,CREBBP,JAK1,MAP2K6,MAP4K4,MAPK8,NFKB1,PBX1,SP1,STAT3	
Signaling by Leptin	1.91E00	2.73E-01	NaN	JAK2,LEPR,STAT3	
Intrinsic Pathway for Apoptosis	1.89E00	1.27E-01	2.646	AKT3,BCL2,BCL2L1,MAPK8,PPP3CC,STAT3,XIAP	
Signaling by PTK6	1.89E00	1.27E-01	2.646	CBL,CCND1,DOCK1,ELMO1,EPAS1,LRRK2,STAT3	
Intra-Golgi and retrograde Golgi-to-ER traffic	1.87E00	8.37E-02	4.123	COG5,DYNC1H1,GALNT1,GBF1,GOLGA4,GOLIM4,KIF13B,KIF16B,KIF1B,MAN1A1,MAN2A1,NBAS,RIC1,TRIP11,USP6NL,VPS54,VTI1A	
Oncostatin M Signaling	1.87E00	1.4E-01	2.236	EPAS1,JAK1,JAK2,OSMR,SOS1,STAT3	
SPINK1 General Cancer Pathway	1.85E00	1.16E-01	2.828	AKT3,JAK1,JAK2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
Salvage Pathways of Pyrimidine Ribonucleotides	1.85E00	1.03E-01	3.162	ACVR2A,BRAF,DYRK1A,GRK5,HIPK1,MAP2K6,MAPK8,PKN1,PRKCE,PRKCH	
RHO GTPases activate PAKs	1.84E00	1.9E-01	2.000	MYH10,MYH9,NF2,PPP1R12A	
ROBO SLIT Signaling Pathway	1.83E00	9.45E-02	0.577	ABL1,AKT3,APP,CTNND1,FLT1,FLT4,KDR,PRKACB,ROBO4,SRGAP1,SRGAP2,TGFBR2	
PI3K Cascade	1.82E00	1.36E-01	2.449	FGFR2,FRS2,GAB1,GAB2,PIK3CA,PIK3R1	
Hepatic Cholestasis	1.8E00	8.07E-02	1.886	ABCB1,ADCY9,AKT3,FOXO1,INSR,MAPK8,NFKB1,PPP3CA,PPP3CC,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SLCO1C1,TGFB2,TJP2	
CREB Signaling in Neurons	1.79E00	6.59E-02	6.083	ADCY9,ADGRF5,ADGRL3,ADGRL4,AKT3,ATF2,BMPR2,CACNA1E,CALCRL,CREBBP,FGFR2,FLT1,FLT4,FZD6,GHR,GNAQ,GPR155,IGF1R,INSR,ITPR1,ITPR2,KDR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKACB,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,SOS1,SOS2,TGFB2,TGFBR2,TGFBR3	
ISG15 antiviral mechanism	1.78E00	1.13E-01	2.828	ARIH1,EIF4G1,EIF4G3,FLNB,JAK1,PLCG1,PPM1B,TRIM25	
RUNX1 regulates megakaryocyte differentiation and platelet function	1.77E00	1.21E-01	2.646	AGO3,KAT2B,KMT2A,KMT2C,KMT2D,TNRC6A,TNRC6B	
Regulation of Actin-based Motility by Rho	1.75E00	9.57E-02	0.707	ITGA1,ITGA6,MPRIP,PI4KA,PIKFYVE,PPP1R12A,Ppp1r12b,RHOBTB1,RHOJ,ROCK1,WIPF1	
3-phosphoinositide Degradation	1.75E00	8.29E-02	3.317	ATP1A2,INPP5F,MTMR3,PIKFYVE,PPIP5K1,PPM1H,PPM1K,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTPRM,RNGTT,SSH2	
Ephrin B Signaling	1.75E00	1.11E-01	2.646	CBL,CXCL12,GNAQ,ITSN2,KALRN,PTK2,ROCK1,ROCK2	
Signaling by ERBB4	1.73E00	1.19E-01	2.236	CXCL12,NCOR1,PIK3CA,PIK3R1,SOS1,TAB2,WWOX	
Inhibition of Angiogenesis by TSP1	1.72E00	1.47E-01	2.000	AKT3,HSPG2,KDR,MAPK8,TGFBR2	
Glioma Invasiveness Signaling	1.71E00	1.1E-01	2.646	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,RHOBTB1,RHOJ,VTN	
PAK Signaling	1.7E00	9.4E-02	3.000	ITGA1,ITGA6,MAPK8,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS1,SOS2	
Endocannabinoid Neuronal Synapse Pathway	1.68E00	8.72E-02	2.111	ADCY9,CACNA1E,DNAH3,GNAQ,ITPR1,ITPR2,MAPK8,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKACB	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.65E00	8.24E-02	3.162	ATP1A2,INPP5F,PIKFYVE,PPIP5K1,PPM1H,PPM1K,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTPRM,RNGTT,SSH2	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.65E00	8.24E-02	3.162	ATP1A2,INPP5F,PIKFYVE,PPIP5K1,PPM1H,PPM1K,PPM1L,PPP1R12A,PPP1R16B,PPP2R5E,PPP3CA,PPP3CC,PTPRM,RNGTT,SSH2	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1.65E00	1.07E-01	0.000	ADCY9,GNAQ,ITPR1,ITPR2,PLCB1,PLCB4,PLCG1,PRKACB	
Regulation of RUNX1 Expression and Activity	1.64E00	1.67E-01	NaN	AGO3,CCND1,TNRC6A,TNRC6B	
IL-22 Signaling	1.64E00	1.67E-01	2.000	AKT3,JAK1,MAPK8,STAT3	
NAD Signaling Pathway	1.63E00	8.61E-02	3.051	AKT3,CLOCK,GJA1,HMGCS2,NFKB1,PARP14,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TGFB2,TNKS,TNKS2	
p38 MAPK Signaling	1.63E00	9.17E-02	2.828	ATF2,CREBBP,MAP2K6,MEF2A,MEF2C,RPS6KA3,RPS6KB1,RPS6KC1,TAB2,TGFB2,TGFBR2	
Role of PKR in Interferon Induction and Antiviral Response	1.62E00	8.82E-02	2.887	ATF2,FANCC,IFIH1,JAK1,MAP2K6,MAPK8,NFKB1,PDGFD,SP1,STAT3,TAB2,TRAF3	
Interferon Signaling	1.62E00	1.39E-01	0.000	BCL2,JAK1,JAK2,MED14,PIAS1	
Regulation of eIF4 and p70S6K Signaling	1.62E00	8.15E-02	2.333	AGO3,AKT3,EIF4G1,EIF4G3,ITGA1,ITGA6,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,RPS6KB1,SOS1,SOS2	
Extracellular matrix organization	1.6E00	9.43E-02	3.162	APP,COL4A2,HSPG2,ITGA1,ITGA6,LAMA4,LAMC1,NID1,TGFB2,VTN	
IL-33 Signaling Pathway	1.6E00	8.11E-02	3.873	AKT3,ATF2,BCL2L1,CREBBP,JAK2,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKACB,RPS6KB1,RPS6KC1,STAT3	
CDX Gastrointestinal Cancer Signaling Pathway	1.59E00	7.92E-02	-1.500	AKT3,BRAF,CCND1,FZD6,JAK1,JAK2,LEF1,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3,TCF4,TCF7L2,TGFB2	
Th1 Pathway	1.58E00	9.02E-02	3.317	DLL4,JAK1,JAK2,MAP2K6,NFKB1,NOTCH1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
cAMP-mediated signaling	1.58E00	7.63E-02	3.742	ADCY9,AKAP10,AKAP11,AKAP13,AKAP7,ATF2,BRAF,CREBBP,PDE10A,PDE4B,PDE5A,PDE7B,PDE8A,PPP3CA,PPP3CC,PRKACB,RAPGEF4,STAT3	
ABRA Signaling Pathway	1.58E00	9.78E-02	3.000	MAPK8,MEF2A,MEF2C,MYH9,PPP3CA,PPP3CC,ROCK1,ROCK2,SVIL	
MAPK6/MAPK4 signaling	1.58E00	9.78E-02	0.707	AGO3,CDC14A,FOXO1,FOXO3,KALRN,PRKACB,PSME4,TNRC6A,TNRC6B	
Insulin processing	1.58E00	1.6E-01	2.000	EXOC2,EXOC4,EXOC6,MYRIP	
White Adipose Tissue Browning Pathway	1.58E00	8.7E-02	3.000	ADCY9,ATF2,CACNA1E,CREBBP,FGFR2,ITPR1,ITPR2,KDR,NRF1,PRKACB,PRKG1,SLC16A1	
MYC Mediated Apoptosis Signaling	1.57E00	1.2E-01	-0.816	BCL2,BCL2L1,CFLAR,CREBBP,NFKB1,PRKACB	
NRF2-mediated Oxidative Stress Response	1.56E00	7.59E-02	3.317	ABCC4,CREBBP,CUL3,DNAJC1,DNAJC13,MAP2K5,MAP2K6,MAP3K1,MAPK8,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	1.56E00	1.03E-01	NaN	APC,CSNK1G1,FZD6,LEF1,NCOA1,NCOA2,TCF4,TCF7L2	
RHO GTPases Activate Formins	1.55E00	8.63E-02	3.464	CLASP1,CLASP2,CLIP1,DAAM1,DYNC1H1,EVL,FMNL2,MAD1L1,PPP2R5E,SCAI,SRGAP2,TAOK1	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	1.53E00	8.33E-02	3.464	IFIH1,MAPK8,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCB,PRKCE,PRKCH,PRKD1,PRKD3,TGFB2	
DDX58/IFIH1-mediated induction of interferon-alpha/beta	1.53E00	1.01E-01	2.828	APP,CREBBP,IFIH1,MAP3K1,NFKB1,RNF216,TRAF3,TRIM25	
PXR/RXR Activation	1.52E00	1.08E-01	1.134	ABCB1,AKT3,FOXO1,HMGCS2,INSR,NCOA1,PRKACB	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	1.52E00	1.54E-01	NaN	JAK1,JAK2,NFKB1,STAT3	
Fc epsilon receptor (FCERI) signaling	1.52E00	7.77E-02	3.742	BTRC,FBXW11,GAB2,ITPR1,ITPR2,MALT1,MAP3K1,MAPK8,NFKB1,PIK3CA,PIK3R1,PLCG1,PPP3CA,PSME4,SOS1,TAB2	
Mitochondrial Dysfunction	1.52E00	6.98E-02	0.816	APP,ATF2,ATP1A2,BCL2,CACNA1E,CREBBP,CYB5B,FBXW7,HTT,ITPR1,ITPR2,LRRK2,MAPK8,MCU,MFN1,NRF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,PRKACB,PRKN	
Macrophage Alternative Activation Signaling Pathway	1.51E00	7.89E-02	3.357	ATF2,CREBBP,EPAS1,JAK1,JAK2,NFKB1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPS6KB1,RPS6KC1,RPTOR,STAT3,TGFB2	
