© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
p70S6K Signaling	-0E00	8.64E-03	NaN	EEF2,RASD1,RRAS,YWHAH,YWHAQ	
Pancreatic Adenocarcinoma Signaling	-0E00	7.94E-03	NaN	PTGS2	
G Protein Signaling Mediated by Tubby	-0E00	4.27E-03	NaN	GNB2,GNG5	
Communication between Innate and Adaptive Immune Cells	-0E00	3.22E-03	NaN	HLA-A,HLA-E,TNFSF13	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	HLA-A,HLA-E,RASD1,RRAS	
FAK Signaling	-0E00	5.76E-03	-1.633	ADGRE5,ARPC1A,ARPC4,RASD1,RHOA,RRAS	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	-0E00	8.77E-03	NaN	Calm1 (includes others),NFKBIA	
Phospholipase C Signaling	-0E00	8.93E-03	-2.828	Calm1 (includes others),GNB2,GNG5,MYL12A,MYL12B,RASD1,RHOA,RHOB,RHOG,RRAS	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	2.13E-03	NaN	HLA-A,TNFSF13	
Leptin Signaling in Obesity	-0E00	1.32E-02	NaN	POMC	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	1.08E-02	-2.236	BCL10,Calm1 (includes others),NFKBIA,RASD1,RRAS	
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	-0E00	1.28E-02	NaN	NCOA4	
NUR77 Signaling in T Lymphocytes	-0E00	7.8E-03	NaN	Calm1 (includes others),H2-T22,HLA-A,HLA-E	
PKCθ Signaling in T Lymphocytes	-0E00	1.08E-02	-2.236	BCL10,HLA-A,MAP3K8,NFKBIA,RASD1,RRAS	
OX40 Signaling Pathway	-0E00	8.37E-03	NaN	H2-T22,HLA-A,HLA-E,NFKBIA	
PI3K Signaling in B Lymphocytes	-0E00	8.49E-03	-2.000	BCL10,Calm1 (includes others),NFKBIA,RASD1,RRAS	
Cyclins and Cell Cycle Regulation	-0E00	1.16E-02	NaN	CDKN2D	
Dopamine-DARPP32 Feedback in cAMP Signaling	-0E00	5.38E-03	NaN	Calm1 (includes others)	
Transcriptional Regulatory Network in Embryonic Stem Cells	-0E00	1.22E-02	NaN	RASD1,RRAS	
eNOS Signaling	-0E00	1.28E-02	NaN	Calm1 (includes others),HSPA8	
Sperm Motility	-0E00	1.17E-02	NaN	Calm1 (includes others),GNB2,GNG5	
TEC Kinase Signaling	-0E00	1.21E-02	-2.236	ACTB,ACTG1,GNB2,GNG5,RHOA,RHOB,RHOG	
Adipogenesis pathway	-0E00	7.19E-03	NaN	RBP1	
SAPK/JNK Signaling	-0E00	7.97E-03	NaN	GNB2,GNG5,RASD1,RRAS	
Nitric Oxide Signaling in the Cardiovascular System	-0E00	8.33E-03	NaN	Calm1 (includes others)	
IL-4 Signaling	-0E00	3.47E-03	NaN	RASD1,RRAS	
B Cell Receptor Signaling	-0E00	1.1E-02	-2.449	BCL10,Calm1 (includes others),CFL1,MAP3K8,NFKBIA,RASD1,RRAS	
cAMP-mediated signaling	-0E00	1.27E-02	NaN	Calm1 (includes others),GDE1,SMPDL3A	
NF-κB Signaling	-0E00	8.76E-03	-1.000	BCL10,MAP3K8,NFKBIA,RASD1,RRAS	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0E00	8.47E-03	NaN	GNG5	
Gustation Pathway	-0E00	4.95E-03	NaN	ORAI1	
Osteoarthritis Pathway	-0E00	4.24E-03	NaN	PTGS2	
IL-7 Signaling Pathway	-0E00	1.28E-02	NaN	SLC2A1	
Endocannabinoid Cancer Inhibition Pathway	-0E00	1.36E-02	NaN	RHOA,VIM	
BAG2 Signaling Pathway	-0E00	1.18E-02	NaN	HSPA8	
T Cell Exhaustion Signaling Pathway	-0E00	7.05E-03	NaN	HLA-A,HLA-E,RASD1,RRAS	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	8.3E-03	-2.449	BCL10,Calm1 (includes others),IFNGR1,RASD1,RRAS,TNFSF13	
Insulin Secretion Signaling Pathway	-0E00	1.09E-02	NaN	EIF4A1,SEC61G,SLC2A1	
Calcium Signaling	-0E00	4.55E-03	NaN	Calm1 (includes others)	
