© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Endocannabinoid Neuronal Synapse Pathway	1.96E00	8.72E-02	2.333	ADCY9,CACNA1A,DNAH3,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC	
Ephrin B Signaling	1.96E00	1.11E-01	2.449	CBL,EFNB2,GNAQ,GNG12,ITSN2,KALRN,PTK2,ROCK1	
Adrenergic Receptor Signaling Pathway (Enhanced)	1.94E00	8E-02	3.500	ADCY9,ATP6V0A1,CACNA1A,GNAQ,ITPR1,ITPR2,ITPR3,MAOA,PLCB1,PLCB4,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,TGFB2	
Signaling by FGFR2	1.92E00	1.1E-01	2.828	BRAF,CBL,FRS2,GAB1,PIK3CA,PIK3R1,PLCG1,RBFOX2	
Extra-nuclear estrogen signaling	1.92E00	1.1E-01	2.828	AKT3,FOXO3,GNG12,IGF1R,PIK3CA,PIK3R1,PIK3R3,PTK2	
Signaling by ERBB4	1.92E00	1.19E-01	2.236	NCOR1,PIK3CA,PIK3R1,TAB2,WWOX,WWP1,YAP1	
Interleukin-2 family signaling	1.9E00	1.3E-01	2.449	GAB2,INPP5F,PIK3CA,PIK3R1,PIK3R3,STAT3	
Androgen Signaling	1.88E00	8.28E-02	2.333	CACNA1A,CREBBP,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,KAT2B,NCOA1,NCOA2,PRKCE,PRKCH,PRKCI,PRKD3	
p38 MAPK Signaling	1.88E00	9.17E-02	3.000	CREB3L2,CREBBP,IRAK3,MAP2K4,MEF2C,PLA2G4A,RPS6KA3,RPS6KA5,TAB2,TGFB2,TGFBR2	
nNOS Signaling in Neurons	1.85E00	1.28E-01	NaN	PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	1.85E00	1.07E-01	0.000	ADCY9,GNAQ,ITPR1,ITPR2,ITPR3,PLCB1,PLCB4,PLCG1	
Phagosome Formation	1.84E00	6.03E-02	6.481	ADGRF5,AKT3,AP1G1,CALCRL,DOCK1,ELMO1,FN1,FZD6,GAB2,ITGA1,ITPR1,ITPR2,ITPR3,MAP2K4,MAP2K5,MYH10,MYH9,MYO10,MYO18A,PI4KA,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PIKFYVE,PIP4K2A,PLA2G4A,PLCG1,PLD1,PRKCE,PRKCH,PRKCI,PRKD3,PTK2,RAPGEF1,ROCK1,SAP130,SOS2,TLN1,TLN2,WIPF1,YES1	
Relaxin Signaling	1.83E00	8.39E-02	2.646	ADCY9,AKT3,BRAF,GNAQ,GNG12,PDE5A,PDE7B,PDE8A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMARCC2	
Nephrin family interactions	1.83E00	1.74E-01	2.000	PIK3CA,PIK3R1,SPTAN1,SPTBN1	
Formation of paraxial mesoderm	1.83E00	1.74E-01	2.000	CREBBP,KAT2B,LEF1,MAML3	
IL-9 Signaling	1.81E00	1.43E-01	2.236	PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
RHO GTPases Activate Formins	1.81E00	8.63E-02	3.464	CENPC,CKAP5,CLASP1,CLASP2,DYNC1H1,EVL,FMNL2,MAD1L1,PPP2R5E,SCAI,SRGAP2,TAOK1	
Glucocorticoid Receptor Signaling	1.8E00	6.19E-02	NaN	AKT3,ARID1A,ARID2,BCL2L1,CREBBP,DCAF6,DNAH3,FOXO3,GABPB2,GHR,HLA-A,IL17RD,KAT2B,MAP2K4,MAP3K1,NCOA1,NCOA2,NCOR1,NFAT5,NR3C2,PBRM1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLA2G4A,PPP3CA,PPP3CC,RPS6KA5,SMARCA2,SMARCA4,SMARCC2,SOS2,STAT3,TGFB2,TGFBR2	
ABRA Signaling Pathway	1.79E00	9.78E-02	3.000	MAP2K4,MEF2C,MYH9,PPP3CA,PPP3CC,ROCK1,SVIL,VEGFC,VEGFD	
MAPK6/MAPK4 signaling	1.79E00	9.78E-02	0.000	AGO1,AGO3,CDC14A,FOXO1,FOXO3,KALRN,PSME4,TNRC6B,TNRC6C	
G-Protein Coupled Receptor Signaling	1.78E00	5.97E-02	4.529	ADCY9,ADGRF5,AKT3,BRAF,CALCRL,CREB3L2,CREBBP,FOXO1,FOXO3,FZD6,GNAQ,GNG12,GRK5,MAP2K4,MAP2K5,MAP3K1,MAP3K2,MAP3K3,MEF2C,MEGF6,NFAT5,PDE5A,PDE7B,PDE8A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PREX2,PRKCE,PTK2,RAPGEF1,ROCK1,SOS2,STAT3,WWTR1,YAP1	
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	1.77E00	1.22E-01	2.449	NCOR1,NEDD4L,SKI,SMURF2,USP9X,WWTR1	
Interleukin-6 family signaling	1.76E00	1.67E-01	2.000	CBL,LIFR,OSMR,STAT3	
Costimulation by the CD28 family	1.76E00	1.03E-01	2.828	AKT3,MAPKAP1,PIK3CA,PIK3R1,PIK3R3,PPP2R5E,RICTOR,YES1	
Interleukin-4 and Interleukin-13 signaling	1.73E00	9.09E-02	3.162	BCL2L1,FN1,FOXO1,FOXO3,MAOA,PIK3R1,POU2F1,RORA,STAT3,ZEB1	
Kinetochore Metaphase Signaling Pathway	1.73E00	9.09E-02	0.333	ANAPC1,CENPC,DNAH3,MAD1L1,PPP1R12A,Ppp2r5c,PPP2R5E,RAD21,SMC1A,STAG1	
Signaling by EGFR	1.73E00	1.2E-01	2.449	CBL,GAB1,PIK3CA,PIK3R1,PLCG1,PTPRK	
Netrin-1 signaling	1.73E00	1.2E-01	2.449	ABLIM1,DOCK1,MYO10,PLCG1,PTK2,TRIO	
ROBO SLIT Signaling Pathway	1.71E00	8.66E-02	-0.905	AKT3,APP,ENAH,FLT1,FLT4,SRGAP1,SRGAP2,TGFBR2,VEGFC,VEGFD,YES1	
Carnitine metabolism	1.71E00	2.14E-01	NaN	ACACA,ACACB,CPT1A	
Interleukin-15 signaling	1.71E00	2.14E-01	NaN	GAB2,SOS2,STAT3	
Protein Sorting Signaling Pathway	1.71E00	7.87E-02	3.742	ADCY9,AP1G1,AP3B1,ARFGEF1,CLTC,GNAQ,GOLGA4,PLD1,SEC24B,SNX13,SNX25,SNX29,SORT1,YES1	
PXR/RXR Activation	1.7E00	1.08E-01	0.378	ABCB1,AKT3,CPT1A,FOXO1,HMGCS2,INSR,NCOA1	
Insulin processing	1.7E00	1.6E-01	2.000	EXOC2,EXOC4,EXOC6,MYRIP	
Transcriptional regulation by RUNX2	1.69E00	1.18E-01	2.449	AKT3,HDAC4,RB1,WWTR1,YAP1,YES1	
UVC-Induced MAPK Signaling	1.69E00	1.18E-01	2.449	BRAF,MAP2K4,PRKCE,PRKCH,PRKCI,PRKD3	
Chemokine Signaling	1.67E00	9.88E-02	0.707	GNAQ,MPRIP,PLCB1,PLCB4,PLCG1,PPP1R12A,Ppp1r12b,PTK2	
Natural Killer Cell Signaling	1.66E00	7.58E-02	3.357	AKT3,HLA-A,MAP3K1,MAP3K2,MAP3K3,MICB,NFAT5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,ROCK1,SOS2,WIPF1	
Salvage Pathways of Pyrimidine Ribonucleotides	1.66E00	9.28E-02	3.000	APOBEC3B,BRAF,CDK6,DYRK1A,GRK5,HIPK1,MAP2K4,PRKCE,PRKCH	
Apoptotic execution phase	1.65E00	1.15E-01	2.449	ADD1,APC,PTK2,ROCK1,SPTAN1,TJP1	
Clathrin-mediated endocytosis	1.65E00	8.46E-02	3.317	AAK1,CBL,CLTC,DNM3,FCHO2,GAK,GAPVD1,HIP1,ITSN2,PICALM,PIK3C2A	
Miscellaneous transport and binding events	1.64E00	1.54E-01	2.000	ADD1,ANKH,LRRC8C,NIPAL3	
Estrogen-Dependent Breast Cancer Signaling	1.64E00	9.76E-02	2.646	AKT3,CREB3L2,CREBBP,IGF1R,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
Mitotic Metaphase and Anaphase	1.64E00	7.23E-02	4.123	ANAPC1,CENPC,CKAP5,CLASP1,CLASP2,DYNC1H1,HDAC8,LEMD3,MAD1L1,PDS5A,PDS5B,PPP2R5E,PSME4,RAD21,SMC1A,STAG1,TAOK1	
CD40 Signaling	1.64E00	1.04E-01	2.646	MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
Signaling by ROBO receptors	1.59E00	8.62E-02	3.162	ABL2,CLASP1,CLASP2,ENAH,EVL,NRP1,PSME4,SOS2,SRGAP1,SRGAP2	
Integrin signaling	1.59E00	1.48E-01	2.000	FN1,PTK2,TLN1,VWF	
Cardiomyocyte Differentiation via BMP Receptors	1.59E00	1.48E-01	NaN	ACVR1,BMPR2,MEF2C,SMAD5	
Gα12/13 Signaling	1.58E00	8.27E-02	2.714	AKT3,CDH13,MAP2K4,MAP3K1,MEF2C,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,ROCK1	
PAK Signaling	1.57E00	8.55E-02	3.000	EPHA3,ITGA1,MAP2K4,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTK2,SOS2	
SUMOylation of DNA methylation proteins	1.55E00	1.88E-01	NaN	DNMT3A,PHC3,SCMH1	
FOXO-mediated transcription of cell death genes	1.55E00	1.88E-01	NaN	CREBBP,FOXO1,FOXO3	
Intrinsic Pathway for Apoptosis	1.55E00	1.09E-01	2.449	AKT3,BCL2L1,PPP3CC,STAT3,UACA,XIAP	
Signaling by PTK6	1.55E00	1.09E-01	2.449	ARHGAP35,CBL,DOCK1,ELMO1,EPAS1,STAT3	
Amino acids regulate mTORC1	1.55E00	1.09E-01	2.449	DEPDC5,FNIP1,FNIP2,RPTOR,SESN1,WDR59	
Hepatic Cholestasis	1.54E00	7.17E-02	1.500	ABCB1,ADCY9,AKT3,FOXO1,INSR,IRAK3,MAP2K4,PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3,SIRT1,SLCO1C1,TGFB2	
Mechanisms of Viral Exit from Host Cells	1.54E00	1.22E-01	NaN	PDCD6IP,PRKCE,PRKCH,PRKCI,PRKD3	
SUMOylation of chromatin organization proteins	1.51E00	1.07E-01	2.449	CBX5,HDAC4,PHC3,PIAS1,PIAS2,SCMH1	
Cell Cycle Control of Chromosomal Replication	1.51E00	1.07E-01	2.449	CDK12,CDK13,CDK14,CDK19,CDK6,TOP2B	
Integration of energy metabolism	1.51E00	8.74E-02	2.236	ADCY9,ADIPOR2,CACNA1A,GNAQ,GNG12,ITPR1,ITPR2,ITPR3,PLCB1	
Sumoylation Pathway	1.51E00	8.74E-02	-0.707	CREBBP,DNMT3A,ETS1,MAP2K4,PIAS1,SENP2,SIRT1,XIAP,ZEB1	
Regulation of beta-cell development	1.5E00	1.19E-01	2.236	AKT3,CREBBP,FOXO1,KAT2B,MAML3	
DHCR24 Signaling Pathway	1.5E00	8.03E-02	2.714	AKT3,APP,PDGFD,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3	
Th2 Pathway	1.5E00	8.03E-02	0.905	ACVR1,BMPR2,CHD4,HLA-A,NOTCH4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TGFBR2,TGFBR3	
Apoptosis Signaling	1.49E00	8.65E-02	-0.707	BCL2L1,BIRC6,MAP2K4,MAP4K4,PLCG1,PRKCE,ROCK1,SPTAN1,XIAP	
Myogenesis	1.48E00	1.38E-01	2.000	CTNNA1,MEF2C,TCF12,TCF4	
EGR2 and SOX10-mediated initiation of Schwann cell myelination	1.48E00	1.38E-01	2.000	SMARCA4,UTRN,WWTR1,YAP1	
TP53 Regulates Metabolic Genes	1.48E00	9.09E-02	0.000	AGO1,AGO3,AKT3,PTEN,RPTOR,SESN1,TNRC6B,TNRC6C	
Neurexins and neuroligins	1.48E00	1.05E-01	2.449	EPB41,EPB41L2,PDLIM5,SHANK3,SIPA1L1,SYT7	
CD27 Signaling in Lymphocytes	1.48E00	1.05E-01	2.449	BCL2L1,MAP2K4,MAP2K5,MAP3K1,MAP3K2,MAP3K3	
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1.48E00	1.76E-01	NaN	IGF1R,PIK3CA,PIK3R1	
Transcriptional regulation of pluripotent stem cells	1.48E00	1.76E-01	NaN	EPAS1,PBX1,STAT3	
Signaling by NTRK3 (TRKC)	1.48E00	1.76E-01	NaN	PIK3CA,PIK3R1,PLCG1	
FOXO-mediated transcription of cell cycle genes	1.48E00	1.76E-01	NaN	FOXO1,FOXO3,RBL2	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	1.48E00	1.76E-01	NaN	INPP5F,ITPKB,PTEN	
Smooth Muscle Contraction	1.46E00	1.16E-01	2.236	DYSF,ITGA1,PDE5A,SORBS1,TLN1	
Signaling by PDGF	1.45E00	1.03E-01	2.449	PDGFD,PIK3CA,PIK3R1,PLCG1,RAPGEF1,STAT3	
Regulation of TP53 Activity through Acetylation	1.44E00	1.33E-01	2.000	AKT3,CHD4,KAT6A,PIP4K2A	
Mitochondrial Dysfunction	1.43E00	6.4E-02	0.000	APP,CACNA1A,CREB3L2,CREBBP,CYB5B,FBXW7,GPD2,ITPR1,ITPR2,ITPR3,MAOA,MAP2K4,NRF1,OPA1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPP3CA,PPP3CC,PRKN,SIRT1	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	1.43E00	7.22E-02	NaN	ECE1,FLT1,FLT4,FN1,IGF1R,MYH10,MYH9,MYO10,MYO18A,PDGFD,TGFB2,TGFBR2,VEGFC,VEGFD	
PI3K Cascade	1.42E00	1.14E-01	2.236	FRS2,GAB1,GAB2,PIK3CA,PIK3R1	
Metabolism of water-soluble vitamins and cofactors	1.42E00	1.02E-01	2.449	ACACA,ACACB,MTR,PCCA,PDXK,TPK1	
Unfolded Protein Response (UPR)	1.41E00	1.67E-01	NaN	ATF6,CREB3L2,MBTPS2	
Role of Osteoclasts in Rheumatoid Arthritis Signaling Pathway	1.4E00	6.49E-02	3.130	AKT3,BRAF,CBL,CREB3L2,CREBBP,CTNNA1,FOXO1,FOXO3,MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCG1,PPP3CA,PPP3CC,SOS2,TAB2,XIAP	
L1CAM interactions	1.4E00	8E-02	3.162	CLTC,DLG1,DNM3,ITGA1,NRP1,RANBP9,RPS6KA3,RPS6KA5,SPTAN1,SPTBN1	
GADD45 Signaling	1.39E00	1E-01	2.449	ACVR1,FOXO3,MAP2K4,POU2F1,TGFB2,TGFBR2	
Degradation of beta-catenin by the destruction complex	1.38E00	8.7E-02	1.342	APC,BTRC,LEF1,PPP2R5E,PSME4,TCF4,TCF7L1,TCF7L2	
TCR signaling	1.38E00	7.94E-02	3.162	BTRC,ENAH,EVL,PIK3CA,PIK3R1,PLCG1,PSME4,PTEN,PTPRJ,TAB2	
Thiamin Salvage III	1.37E00	1E00	NaN	TPK1	
DNA Damage Reversal	1.37E00	2.5E-01	NaN	ASCC3,FTO	
IL-12 Signaling and Production in Macrophages	1.37E00	6.81E-02	-0.500	AKT3,NCOA1,NFAT5,PIAS2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,POU2F1,PRKCE,PRKCH,PRKCI,PRKD3,SIRT1,STAT3,TGFB2	
Semaphorin Signaling in Neurons	1.36E00	9.84E-02	NaN	ARHGEF12,NRP1,PLXNA2,PTK2,ROCK1,SEMA7A	
Apelin Pancreas Signaling Pathway	1.35E00	1.09E-01	1.342	MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
RHO GTPases activate CIT	1.35E00	1.58E-01	NaN	MYH10,MYH9,PPP1R12A	
Antiproliferative Role of Somatostatin Receptor 2	1.35E00	9.09E-02	2.236	BRAF,GNG12,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMARCC2	
NRF2-mediated Oxidative Stress Response	1.34E00	6.75E-02	3.000	ABCC4,CREBBP,DNAJC1,DNAJC13,DNAJC5,MAP2K4,MAP2K5,MAP3K1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PRKCE,PRKCH,PRKCI,PRKD3	
IL-2 Signaling	1.33E00	9.68E-02	2.449	AKT3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS2	
Interleukin-1 family signaling	1.32E00	7.75E-02	3.162	BTRC,IRAK3,MAP2K4,MAP3K3,PELI1,PSME4,PTPN14,PTPN4,STAT3,TAB2	
IL-6 Signaling	1.32E00	7.75E-02	3.162	ABCB1,AKT3,MAP2K4,MAP4K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS2,STAT3	
Breast Cancer Regulation by Stathmin1	1.32E00	5.72E-02	4.596	ADGRF5,ANKHD1/ANKHD1-EIF4EBP3,ARHGEF10,ARHGEF11,ARHGEF12,ARHGEF3,ARHGEF9,CALCRL,CDK6,CREB3L2,CREBBP,FZD6,GNAQ,GNG12,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PPM1L,PPP1R12A,PPP2R5E,PRKCE,PRKCH,PRKCI,PRKD3,RB1CC1,RPS6KA3,SOS2,STAT3,TGFB2,VEGFC,VEGFD	
CDX Gastrointestinal Cancer Signaling Pathway	1.31E00	6.93E-02	-2.138	AKT3,BRAF,FZD6,LEF1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PTEN,STAT3,TCF4,TCF7L1,TCF7L2,TGFB2	
MAPK targets/ Nuclear events mediated by MAP kinases	1.3E00	1.21E-01	2.000	MAP2K4,MEF2C,RPS6KA3,RPS6KA5	
Regulation of eIF4 and p70S6K Signaling	1.3E00	7.07E-02	1.890	AGO1,AGO3,AKT3,EIF4G1,EIF4G3,ITGA1,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PPM1L,PPP2R5E,SOS2	
Death Receptor Signaling	1.29E00	8.33E-02	2.121	CRADD,MAP2K4,MAP4K4,PARP14,ROCK1,SPTAN1,TNKS,XIAP	
Acute Phase Response Signaling	1.28E00	7.03E-02	1.732	AKT3,CP,FN1,MAP2K4,MAP3K1,OSMR,PIK3CA,PIK3R1,PIK3R3,SOS2,STAT3,TCF4,VWF	
Abacavir ADME	1.28E00	2.22E-01	NaN	ABCB1,NT5C2	
Sphingosine and Sphingosine-1-phosphate Metabolism	1.28E00	2.22E-01	NaN	ACER2,SGPP2	
Transcriptional Regulation by E2F6	1.26E00	1.18E-01	NaN	CBX5,EHMT1,MGA,PHC3	
Response to elevated platelet cytosolic Ca2+	1.26E00	7.58E-02	3.162	ABCC4,APP,FN1,LHFPL2,PHACTR2,TGFB2,TLN1,VEGFC,VEGFD,VWF	
MicroRNA Biogenesis Signaling Pathway	1.25E00	6.95E-02	2.496	AGO1,AGO3,AKT3,CSDE1,Fus,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SMAD5,TGFB2,XRN1,YAP1	
Regulation of Actin-based Motility by Rho	1.25E00	7.83E-02	0.707	ITGA1,MPRIP,PI4KA,PIKFYVE,PIP4K2A,PPP1R12A,Ppp1r12b,ROCK1,WIPF1	
Activation of anterior HOX genes in hindbrain during early embryogenesis	1.25E00	8.64E-02	2.646	CREBBP,KDM6A,KMT2C,KMT2D,NCOR1,PBX1,PIAS2	
NAD Signaling Pathway	1.24E00	7.28E-02	3.317	AKT3,HMGCS2,PARP14,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SIRT1,SLC12A8,TGFB2,TNKS	
Bladder Cancer Signaling	1.23E00	7.76E-02	NaN	HDAC4,HDAC7,HDAC8,RB1,RBL2,RPS6KA5,SIN3A,VEGFC,VEGFD	
Signaling by NOTCH3	1.22E00	1E-01	2.236	CREBBP,KAT2B,MAML3,MIB1,PBX1	
CREB Signaling in Neurons	1.21E00	5.6E-02	5.477	ADCY9,ADGRF5,AKT3,BMPR2,CACNA1A,CALCRL,CREB3L2,CREBBP,FLT1,FLT4,FZD6,GHR,GNAQ,GNG12,IGF1R,INSR,ITPR1,ITPR2,ITPR3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLCB1,PLCB4,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,SOS2,TGFB2,TGFBR2,TGFBR3	
Th1 and Th2 Activation Pathway	1.2E00	6.98E-02	NaN	ACVR1,BMPR2,CHD4,HLA-A,NOTCH4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3,TGFBR2,TGFBR3	
SNARE Signaling Pathway	1.19E00	7.35E-02	3.162	ADCY9,DNAJC5,MYH10,MYH9,MYO10,MYO18A,STXBP5,STXBP6,SYT7,VTI1A	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1.19E00	9.8E-02	-0.447	BTRC,HIPK2,KAT2B,TOP2B,TRIP12	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	1.19E00	1.36E-01	NaN	INPP5F,ITPKB,PTEN	
Mitotic Roles of Polo-Like Kinase	1.19E00	8.96E-02	NaN	ANAPC1,PPM1L,PPP2R5E,RAD21,SLK,SMC1A	
mRNA Editing	1.19E00	2E-01	NaN	ADARB1,APOBEC3B	
MSP-RON Signaling in Macrophages Pathway	1.18E00	7.56E-02	2.646	CREB3L2,CREBBP,GAB2,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,SOS2,STAT3	
Xenobiotic Metabolism CAR Signaling Pathway	1.15E00	6.7E-02	0.277	ABCB1,CHST11,CREBBP,MAP2K4,MAP2K5,NCOA1,NDST1,PPM1L,PPP2R5E,PRKCE,PRKCH,PRKCI,PRKD3	
SPINK1 General Cancer Pathway	1.14E00	8.7E-02	2.449	AKT3,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,STAT3	
NoRC negatively regulates rRNA expression	1.12E00	1.05E-01	2.000	ARID4B,BAZ2A,SAP130,SIN3A	
IL-22 Signaling	1.1E00	1.25E-01	NaN	AKT3,MAP2K4,STAT3	
ISG15 antiviral mechanism	1.09E00	8.45E-02	2.449	ARIH1,EIF4G1,EIF4G3,FLNB,PLCG1,TRIM25	
Extracellular matrix organization	1.09E00	7.55E-02	2.828	APP,FN1,ITGA1,LAMA3,LAMA4,LAMB2,SH3PXD2A,TGFB2	
Cardiac β-adrenergic Signaling	1.09E00	6.67E-02	1.134	ADCY9,AKAP10,AKAP13,CACNA1A,GNAQ,GNG12,PDE5A,PDE7B,PDE8A,PPM1L,PPP1R12A,PPP2R5E	
S100 Family Signaling Pathway	1.08E00	5.31E-02	5.466	ABCB1,ADGRF5,AHNAK,AKT3,APP,ARNT,BRAF,CACNA1A,CALCRL,CREB3L2,CREBBP,FZD6,IRAK3,ITPR1,ITPR2,ITPR3,LEF1,MAP2K4,MAP2K5,MYH9,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLA2G4A,PLCB1,PLCB4,PLCG1,PRKCE,PRKCH,PRKCI,PRKD3,ROCK1,SMAD5,STAT3,TCF4,TCF7L1,TCF7L2,TGFB2,VEGFC,VEGFD	
Meiotic synapsis	1.08E00	9.09E-02	2.236	RAD21,SMC1A,STAG1,SYNE1,SYNE2	
All-trans-decaprenyl Diphosphate Biosynthesis	1.08E00	5E-01	NaN	PDSS2	
Glycerol-3-phosphate Shuttle	1.08E00	5E-01	NaN	GPD2	
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	1.08E00	5E-01	NaN	GMDS	
Basal Cell Carcinoma Signaling	1.07E00	8.33E-02	2.449	APC,FZD6,LEF1,TCF4,TCF7L1,TCF7L2	
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.06E00	6.75E-02	-1.508	AGO1,AGO3,AKT3,CNOT1,CNOT4,DDX6,PAPOLA,PPM1L,PPP2R5E,PSME4,XRN1	
Neutrophil Extracellular Trap Signaling Pathway	1.06E00	5.75E-02	4.796	AKT3,DOCK1,ITPR1,ITPR2,ITPR3,MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,PLA2G4A,PLCB1,PLCB4,PLCG1,PPP3CA,PPP3CC,PRKCE,PRKCH,PRKCI,PRKD3,STIM1,YES1	
MyD88 cascade initiated on plasma membrane	1.06E00	1.2E-01	NaN	MAP3K1,PELI1,TAB2	
ISGylation Signaling Pathway	1.05E00	7.41E-02	0.707	ARIH1,CREBBP,FLNB,MAP2K4,NFAT5,PRKN,TRIM25,XIAP	
GP1b-IX-V activation signalling	1.05E00	1.67E-01	NaN	PIK3R1,VWF	
Ion channel transport	1.05E00	6.56E-02	3.464	ANO6,ATP10A,ATP11A,ATP11C,ATP2B4,ATP6V0A1,ATP8A1,ATP9B,NEDD4L,TRPM7,WNK1,WWP1	
Factors involved in megakaryocyte development and platelet production	1.04E00	7.69E-02	2.646	AKAP10,DOCK1,DOCK4,DOCK6,DOCK9,PHF21A,SIN3A	
BMP signaling pathway	1.04E00	7.69E-02	1.633	ACVR1,BMPR2,CREBBP,MAP2K4,SMAD5,SMURF1,XIAP	
Role of IL-17A in Arthritis	1.03E00	8.77E-02	NaN	MAP2K4,PIK3C2A,PIK3CA,PIK3R1,PIK3R3	
IL-27 Signaling Pathway	1.02E00	7.03E-02	2.333	AKT3,ENTPD1,HLA-A,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RORA,STAT3	
Cell junction organization	1.02E00	7.61E-02	2.646	AFDN,CADM1,CDH13,CTNNA1,LAMA3,PARD3,PRKCI	
HMGB1 Signaling	1E00	6.59E-02	3.317	AKT3,KAT2B,KAT6A,Kat6b,MAP2K4,MAP2K5,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,TGFB2	
Fc epsilon receptor (FCERI) signaling	9.99E-01	6.31E-02	3.162	BTRC,GAB2,ITPR1,ITPR2,ITPR3,MAP2K4,MAP3K1,PIK3CA,PIK3R1,PLCG1,PPP3CA,PSME4,TAB2	
MyD88:MAL(TIRAP) cascade initiated on plasma membrane	9.94E-01	9.52E-02	2.000	IRAK3,MAP3K1,PELI1,TAB2	
Cardiac conduction	9.93E-01	6.92E-02	2.449	ATP2B4,HIPK1,HIPK2,ITPR1,ITPR2,ITPR3,KAT2B,STIM1,WWTR1	
Neddylation	9.91E-01	6.1E-02	3.357	BTRC,COP1,DCAF5,DCAF6,EPAS1,FBXL20,FBXL7,FBXO11,FBXW7,KLHL2,KLHL3,LMO7,PSME4,PUM2,TULP4	
Azathioprine ADME	9.88E-01	1.54E-01	NaN	ABCC4,XDH	
Guanosine Nucleotides Degradation III	9.88E-01	1.54E-01	NaN	NT5C2,XDH	
Signaling by Insulin receptor	9.66E-01	9.3E-02	2.000	ATP6V0A1,INSR,PIK3CA,PIK3R1	
EIF2 Signaling	9.49E-01	6.09E-02	3.162	AGO1,AGO3,AKT3,EIF4G1,EIF4G3,IGF1R,INSR,PIK3C2A,PIK3CA,PIK3R1,PIK3R3,RPL31,SOS2,XIAP	
IL-1 Signaling	9.46E-01	7.29E-02	2.000	ADCY9,GNAQ,GNG12,IRAK3,MAP2K4,MAP3K1,TAB2	
RHO GTPases activate PKNs	9.44E-01	1.07E-01	NaN	MYH10,MYH9,PPP1R12A	
BER (Base Excision Repair) Pathway	9.39E-01	9.09E-02	1.000	HUWE1,MAP2K4,MAP2K5,NF1	
Sleep NREM Signaling Pathway	9.36E-01	6.96E-02	-2.121	ADCY9,BRAF,CREB3L2,CREBBP,HDAC4,MAP2K4,MAP2K5,SIK3	
