© 2000-2024 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Circadian Clock	2.18E-01	1.69E-02	NaN	NCOA1	
DNA Double Strand Break Response	2.18E-01	1.69E-02	NaN	UIMC1	
GABA receptor activation	2.13E-01	1.67E-02	NaN	ADCY4	
Endometrial Cancer Signaling	2.13E-01	1.67E-02	NaN	RRAS2	
Collagen degradation	2.09E-01	1.64E-02	NaN	ADAM10	
NCAM signaling for neurite out-growth	2.09E-01	1.64E-02	NaN	RPS6KA5	
Transcriptional Regulation by MECP2	2.01E-01	1.59E-02	NaN	CAMK2D	
MicroRNA Biogenesis Signaling Pathway	-0E00	1.07E-02	NaN	PDGFB,RRAS2	
Amyotrophic Lateral Sclerosis Signaling	-0E00	8.62E-03	NaN	CACNA1A	
Chaperone Mediated Autophagy Signaling Pathway	-0E00	9.45E-03	0.816	DDX3X,EPS8,HSPA1A/HSPA1B,NOS3,PRKAG2,PSMB8	
Microautophagy Signaling Pathway	-0E00	1.25E-02	NaN	PRKAG2,PSMB8	
NFKBIE Signaling Pathway	-0E00	8.91E-03	-2.000	MAP3K3,RELB,TNFRSF1A,TNFSF10	
G alpha (i) signalling events	-0E00	3.88E-03	NaN	ADCY4	
ISG15 antiviral mechanism	-0E00	1.41E-02	NaN	ARIH1	
Cellular response to hypoxia	-0E00	1.33E-02	NaN	PSMB8	
Glycerophospholipid biosynthesis	-0E00	1.01E-02	NaN	PLA2G4A	
Phase II - Conjugation of compounds	-0E00	1.49E-02	NaN	MAT2A	
Electron transport, ATP synthesis, and heat production by uncoupling proteins	-0E00	1.56E-02	NaN	COQ10B,NDUFA8	
Macroautophagy	-0E00	1.54E-02	NaN	PRKAG2	
Collagen biosynthesis and modifying enzymes	-0E00	1.49E-02	NaN	COLGALT1	
Complement cascade	-0E00	7.41E-03	NaN	CFH	
Generic Transcription Pathway	-0E00	7.01E-03	NaN	CDK8,HDAC7,NR3C2	
RNA Polymerase II Transcription	-0E00	1.34E-02	NaN	MLLT3,THOC1	
COPII-mediated vesicle transport	-0E00	1.39E-02	NaN	CTSC	
Fc epsilon receptor (FCERI) signaling	-0E00	1.46E-02	NaN	FOS,JUN,PSMB8	
Mitotic Metaphase and Anaphase	-0E00	8.51E-03	NaN	IST1,PSMB8	
Class A/1 (Rhodopsin-like receptors)	-0E00	6.31E-03	NaN	EDN1,P2RY1	
ABC-family proteins mediated transport	-0E00	9.9E-03	NaN	PSMB8	
G alpha (s) signalling events	-0E00	1.38E-02	NaN	ADCY4,CALCRL	
Mitotic G2-G2/M phases	-0E00	5.03E-03	NaN	PSMB8	
Regulation of mitotic cell cycle	-0E00	1.14E-02	NaN	PSMB8	
Mitotic G1 phase and G1/S transition	-0E00	1.53E-02	NaN	CDK6,PSMB8	
Hedgehog ligand biogenesis	-0E00	1.54E-02	NaN	PSMB8	
Cilium Assembly	-0E00	4.9E-03	NaN	EXOC4	
TP53 Regulates Metabolic Genes	-0E00	1.14E-02	NaN	PRKAG2	
Signaling by FGFR2	-0E00	1.37E-02	NaN	HNRNPM	
RHO GTPases Activate Formins	-0E00	7.19E-03	NaN	FMNL2	
TNFR2 non-canonical NF-kB pathway	-0E00	1.47E-02	NaN	PSMB8	
Nucleotide Excision Repair	-0E00	1.03E-02	NaN	POLK	
Regulation of TP53 Activity through Phosphorylation	-0E00	1.08E-02	NaN	PRKAG2	
Intra-Golgi and retrograde Golgi-to-ER traffic	-0E00	4.93E-03	NaN	PLA2G4A	
DNA Replication Pre-Initiation	-0E00	9.62E-03	NaN	PSMB8	
Synthesis of DNA	-0E00	8.4E-03	NaN	PSMB8	
S Phase	-0E00	1E-02	NaN	PSMB8	
Cell Cycle Checkpoints	-0E00	7.35E-03	NaN	PSMB8,UIMC1	
Processing of Capped Intron-Containing Pre-mRNA	-0E00	1.05E-02	NaN	HNRNPM,RBM22,THOC1	
RAB GEFs exchange GTP for GDP on RABs	-0E00	1.12E-02	NaN	DENND4C	
Regulation of RUNX2 expression and activity	-0E00	1.37E-02	NaN	PSMB8	
Neddylation	-0E00	1.22E-02	NaN	DCUN1D3,PSMB8,SOCS2	
Nonsense-Mediated Decay (NMD)	-0E00	8.55E-03	NaN	PABPC1	
Response of EIF2AK4 (GCN2) to amino acid deficiency	-0E00	9.71E-03	NaN	ATF3	
Expression and translocation of olfactory receptors	-0E00	2.51E-03	NaN	EBF1	
KEAP1-NFE2L2 pathway	-0E00	1.1E-02	NaN	PSMB8	
Signaling by the B Cell Receptor (BCR)	-0E00	1.18E-02	NaN	ORAI1,PSMB8	
BBSome Signaling Pathway	-0E00	1.02E-02	-2.236	ADGRL3,CALCRL,P2RY1,PRKAG2,STAT3	
Role of BRCA1 in DNA Damage Response	-0E00	1.25E-02	NaN	UIMC1	
Role of NFAT in Regulation of the Immune Response	-0E00	1.06E-02	-3.000	CSNK1A1,FOS,GNAQ,HLA-A,JUN,NFAT5,ORAI1,PLCB1,PLCB4,RELB,RRAS2	
FcγRIIB Signaling in B Lymphocytes	-0E00	3.77E-03	NaN	CACNA1A,RRAS2	
CCR5 Signaling in Macrophages	-0E00	1E-02	NaN	CACNA1A,FOS,GNAQ,JUN,PRKCH	
Calcium-induced T Lymphocyte Apoptosis	-0E00	6.52E-03	NaN	HLA-A,ORAI1,PRKCH	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	-0E00	4.71E-03	NaN	HLA-A,HLA-E	
T Helper Cell Differentiation	-0E00	1.06E-02	NaN	HLA-A,IL6R,IL6ST,STAT3,TNFRSF1A	
CD28 Signaling in T Helper Cells	-0E00	9.67E-03	NaN	FOS,HLA-A,JUN,NFAT5,RELB	
IL-15 Signaling	-0E00	5.7E-03	NaN	RELB,RRAS2,STAT3	
Dendritic Cell Maturation	-0E00	1.17E-02	-2.646	HLA-A,HLA-E,ICAM1,PLCB1,PLCB4,RELB,TNFRSF1A	
Reelin Signaling in Neurons	-0E00	1.45E-02	NaN	CAMK2D,ITGA3	
ICOS-ICOSL Signaling in T Helper Cells	-0E00	7.89E-03	NaN	CAMK2D,HLA-A,NFAT5,RELB	
Lipid Antigen Presentation by CD1	-0E00	4.82E-03	NaN	AP2A2,Ap2b1	
Mitotic Roles of Polo-Like Kinase	-0E00	1.49E-02	NaN	PPP2R3A	
Type I Diabetes Mellitus Signaling	-0E00	1.38E-02	-1.000	HLA-A,HLA-E,IL1R1,IRF1,RELB,SOCS2,TNFRSF1A	
Allograft Rejection Signaling	-0E00	4.1E-03	NaN	HLA-A,HLA-E	
Autoimmune Thyroid Disease Signaling	-0E00	4.36E-03	NaN	HLA-A,HLA-E	
Graft-versus-Host Disease Signaling	-0E00	4.48E-03	NaN	HLA-A,HLA-E	
p70S6K Signaling	-0E00	1.04E-02	-1.633	GNAQ,PLCB1,PLCB4,PPP2R3A,PRKCH,RRAS2	
G Protein Signaling Mediated by Tubby	-0E00	1.07E-02	-2.236	GNAQ,MERTK,NAMPT,PLCB1,PLCB4	
Communication between Innate and Adaptive Immune Cells	-0E00	2.15E-03	NaN	HLA-A,HLA-E	
Systemic Lupus Erythematosus Signaling	-0E00	7.5E-03	NaN	FOS,HLA-A,HLA-E,IL6R,JUN,NFAT5,PRPF40B,RRAS2	
CDC42 Signaling	-0E00	1.56E-02	NaN	EXOC4,EXOC6B,FOS,HLA-A,HLA-E,ITGA1,ITGA3,JUN,PARD3	
FAK Signaling	-0E00	1.34E-02	-3.207	ADGRL3,CALCRL,FOS,GHR,IL1R1,IL6R,IL6ST,ITGA1,ITGA3,JUN,P2RY1,RRAS2,SOCS2,TCF7L1	
Phospholipase C Signaling	-0E00	1.25E-02	-2.714	ADCY4,AHNAK,GNAQ,HDAC7,ITGA1,ITGA3,NFAT5,PLA2G4A,PLCB1,PLCB4,PRKCH,RELB,RRAS2,TGM2	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	3.2E-03	NaN	CSF1,HLA-A,RELB	
Glioma Invasiveness Signaling	-0E00	1.37E-02	NaN	RRAS2	
B Cell Development	-0E00	2.05E-03	NaN	HLA-A	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	-0E00	1.3E-02	-2.449	FOS,JUN,NFAT5,PABPC4,RELB,RRAS2	
NUR77 Signaling in T Lymphocytes	-0E00	1.17E-02	-1.000	HDAC7,HLA-A,HLA-E,MAP3K3,PRKCH,TNFSF10	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	-0E00	1.52E-02	NaN	RELB	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	-0E00	1.16E-02	NaN	IFIT3	
Antiproliferative Role of TOB in T Cell Signaling	-0E00	4.69E-03	NaN	PABPC1,PABPC4	
OX40 Signaling Pathway	-0E00	8.37E-03	NaN	HLA-A,HLA-E,JUN,RELB	
Hematopoiesis from Pluripotent Stem Cells	-0E00	2.24E-03	NaN	CSF1	
Heparan Sulfate Biosynthesis	-0E00	1.11E-02	NaN	HS3ST1	
Heparan Sulfate Biosynthesis (Late Stages)	-0E00	1.2E-02	NaN	HS3ST1	
TEC Kinase Signaling	-0E00	1.38E-02	-2.000	FOS,GNAQ,ITGA1,ITGA3,PRKCH,RELB,STAT3,TNFSF10	
Oxidative Phosphorylation	-0E00	8.93E-03	NaN	NDUFA8	
Unfolded protein response	-0E00	1.11E-02	NaN	HSPA1A/HSPA1B	
SAPK/JNK Signaling	-0E00	7.97E-03	-2.000	JUN,MAP3K3,MAP4K3,RRAS2	
IL-4 Signaling	-0E00	6.93E-03	-2.000	MAOA,RRAS2,STAT3,TGM2	
B Cell Receptor Signaling	-0E00	1.1E-02	-2.236	CAMK2D,EBF1,JUN,MAP3K3,NFAT5,RELB,RRAS2	
Insulin Receptor Signaling	-0E00	1.43E-02	NaN	PRKAG2,RRAS2	
NF-κB Signaling	-0E00	1.05E-02	-2.449	GHR,IL1R1,MAP3K3,RELB,RRAS2,TNFRSF1A	
Th17 Activation Pathway	-0E00	1.03E-02	-2.000	IL1R1,IL6R,NFAT5,RELB,STAT3	
NER (Nucleotide Excision Repair, Enhanced Pathway)	-0E00	1.1E-02	NaN	POLK	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	1.56E-02	-1.265	FOS,HLA-A,HLA-E,JUN,NOS3,ORAI1,PPP2R3A,RDX,RRAS2,STAT3	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	1.52E-02	-3.162	FOS,IFIT3,IL6R,IL6ST,JUN,NFAT5,PRKCH,RELB,RRAS2,STAT3,TNFSF10	
